Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"Tivoli, Copenhague",https://fastly.4sqi.net/img/general/300x300/4447063_sdkp2Hs7HjwNbvwF31TdBeW3-k2YaIe1osX4sOlzjMQ.jpg,8.9,131,https://fr.foursquare.com/v/d%C3%A6monen/4bed6f643372c92828991114,Dæmonen,Attraction,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1014819_tJUkiuZP_UYnY-yWKF5P9u71QtcnfivGvN09tURgtjg3gd4rWeFTbACmSVGlY38oi8fXdqx2b.jpg,"Peter R. • Avril 21, 2017
Try the WR tour... it's wild 😊","Peter R. • Avril 21, 2017",https://fr.foursquare.com/peterr2490751,Peter R.
"Kronprinsensgade 5, København K",https://fastly.4sqi.net/img/general/300x300/11699539__M_gOclT4f4k8E7BpnrhMzBWpmHgpIAHwzUr3MPam50.jpg,8.9,132,https://fr.foursquare.com/v/ac-perchs-thehandel/4c04a93a187ec928395fb77b,A.C. Perch's Thehandel,Salon de thé,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/150587313-3IE051RQOTHQMG3T.jpg,"Melina B. • Janvier 27, 2016
Best place for afternoon tea in Copenhagen!","Melina B. • Janvier 27, 2016",https://fr.foursquare.com/melinab3960378,Melina B.
"Abel Cathrines Gade 7, København V",https://fastly.4sqi.net/img/general/300x300/509100016_kvjXEWRZMnUYvHIW7EBqtQnP6GsLHyC_CKoF6cSqtRY.jpg,8.9,133,https://fr.foursquare.com/v/cofoco/4adcdb01f964a5207c5e21e3,CoFoCo,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-POLYI4TQ05BRGK4X.jpg,"Marianne S. • Septembre 5, 2013
Excellent ""gourmet"" restaurant","Marianne S. • Septembre 5, 2013",https://fr.foursquare.com/macounette,Marianne S.
"Falkoner Plads 3, Frederiksberg",https://fastly.4sqi.net/img/general/300x300/7592318_rBwFiuI4X0fhY6MQfAbttfqvHqvlnCSle1chFKBJAAk.jpg,8.9,134,https://fr.foursquare.com/v/frederiksberg-hovedbibliotek/4b78012ef964a520c3b12ee3,Frederiksberg Hovedbibliotek,Bibliothèque,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/40829472_l6ehLc1Q_8oVwBHt40noyiEbWXbX7pYPwsHEnINCpgh55J_xgjKGCmnQhBpQgF7yf1bjvfOZo.jpg,"Murat • Mai 15, 2016
Very close to metro station and CBS area. Public library, staff is very nice and helpful. Good place to spend weekend if you have an assignment or homework.","Murat • Mai 15, 2016",https://fr.foursquare.com/drmrtyldrm,Murat
"Gothersgade 55, Copenhague",https://fastly.4sqi.net/img/general/300x300/5079631_VkxyzBWzZYI4a5kQuyAN65jfwvdTp6R5gdUMWSRFWso.jpg,8.9,135,https://fr.foursquare.com/v/cinemateket/4adcdb01f964a520835e21e3,Cinemateket,Films indépendants,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-1_1257932235757.jpg,"Patrick Z. • Avril 8, 2012
The selection for children is great and mostly free. The selection for adults is unique in Cph.","Patrick Z. • Avril 8, 2012",https://fr.foursquare.com/pznaty,Patrick Z.
"Absalonsgade 5, Copenhague",https://fastly.4sqi.net/img/general/300x300/1322106_cB_ebGhI_k2VnsuJe5JoYlzq_mJh2uNtnEJ9F7nZcKI.jpg,8.9,136,https://fr.foursquare.com/v/vester-vov-vov/4adcdb01f964a520875e21e3,Vester Vov Vov,Films indépendants,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/EHBIUXEYFFNZJEYQ.jpg,"Robert J. • Décembre 30, 2018
Really cosy Indy cinema, you can bring beer and wine into the screening","Robert J. • Décembre 30, 2018",https://fr.foursquare.com/robertj9032974,Robert J.
"Sankt Annæ Plads 36 (Det Kongelige Teater), København K",https://fastly.4sqi.net/img/general/300x300/988750_wwyTV2BxizAtk82-M2qeQKnS4cdsCtrZT0rq67kd9X8.jpg,8.9,137,https://fr.foursquare.com/v/skuespilhuset/4b51e06bf964a520365927e3,Skuespilhuset,Théâtre,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/88629080-YK5PZ4ZFYEICWKUW.jpg,"Mia J. • Août 1, 2014
The bar has a good chardonnay. Perfect to enjoy in the sun looking at the boats passing by","Mia J. • Août 1, 2014",https://fr.foursquare.com/micomoi,Mia J.
"Vodroffsvej 39 (Danas vej), Frederiksberg",https://fastly.4sqi.net/img/general/300x300/79048710_jiQrc14_khoCSitHtpk5GARZX2_3HpKZ0PFvMAJzcFU.jpg,8.9,138,https://fr.foursquare.com/v/salon-39/4aea0195f964a5206bb821e3,Salon 39,Cocktail,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/90195135-1XJGTREPURG0EY0L.jpg,"Carl Johan R. • Février 14, 2015
Not only do they make well-rounded drinks - they've also got one of the best burgers in CPH.","Carl Johan R. • Février 14, 2015",https://fr.foursquare.com/carljohr5501533,Carl Johan R.
"Købmagergade 52 A (Landemærket), Copenhague",https://fastly.4sqi.net/img/general/300x300/42153926_jV29dPUrEIz-iq88S33oatRR8EUlZW_l7A8dUcWP2io.jpg,8.9,139,https://fr.foursquare.com/v/rundet%C3%A5rn/4adcdafdf964a520a05d21e3,Rundetårn,Monument,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/453828248_zsy4jBbZ_w0uf0lKAz8T1wPsegKQ-gU-ZPMAiTld5LI1hRFrHevy6291dTbI7BJb-QveMnuTh.jpg,"Wassima L. • Mai 15, 2018
Montée amusante (surtout pour les enfants) et sportive ! Les cuisses chauffent ! Comptez 4/5 minutes de montée, joli panorama de la ville une fois au sommet de la tour. Entrée chartiste avec CPH Card","Wassima L. • Mai 15, 2018",https://fr.foursquare.com/wassimal3090745,Wassima L.
"Jægersborggade 50, Copenhague",https://fastly.4sqi.net/img/general/300x300/150045137_lnT0nPZ1_vjXN81AsLsbB5zE3lGhyhng8uhPiuQXgt4.jpg,8.9,140,https://fr.foursquare.com/v/gr%C3%B8d/4e7e3ae36da1d5b754fdde5b,GRØD,Petit déjeuner,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/60485531_D2TU4sEa_1Jl3lYnaA1oF4FayqzMJchoptId2ctOzP_is6clhXwj3fAvl0YkCymcyx0G-7t8G.jpg,"Martin J. • Octobre 18, 2018
Great place for breakfast and porridge is their speciality. Go for the all in porridge.","Martin J. • Octobre 18, 2018",https://fr.foursquare.com/martinj9658639,Martin J.
Copenhague,https://fastly.4sqi.net/img/general/300x300/36403761_Od_gjfw1pKU_qC6m3vBYqpTzpD0cVjXAOSEtJdfeIC0.jpg,8.9,141,https://fr.foursquare.com/v/utterslev-mose/4b67fb22f964a520d4622be3,Utterslev Mose,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/148165847_heiAOJI0_ICbYKgCEGP9v-kX7TFraufoAX2cGaUvs7MFPqJOA3dW0pcw2N_LkggV32gxe9CWl.jpg,"Naif A. • Septembre 4, 2022
Good for running and fresh air with lot of ducks birds and delicious fruits","Naif A. • Septembre 4, 2022",https://fr.foursquare.com/naifa3924428,Naif A.
"Halmtorvet 5, København V",https://fastly.4sqi.net/img/general/300x300/42473477_oT9Q9Gs8DWtjGYIrAj04Bo9KpALwxFXr9s_g9HdUzBQ.jpg,8.9,142,https://fr.foursquare.com/v/tandoori-masala/4b86b5f8f964a520d99731e3,Tandoori Masala,Indienne,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/A2NZPOVYAC5GBBSD.jpg,"Andrea M. • Janvier 3, 2014
Very good food with big portions, I liked a lot the lamb and the mango lasse to drink","Andrea M. • Janvier 3, 2014",https://fr.foursquare.com/andream4720032,Andrea M.
"Rømersgade 20, Copenhague",https://fastly.4sqi.net/img/general/300x300/1049623_kRuJOYIdlNPEe11haHQd80ZYG9Q-BSlQ8c_ggMUGhL8.jpg,8.9,143,https://fr.foursquare.com/v/selma/5ab0d6c5da2e0005a1f6bf6c,Selma,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/113504103_opHY43Vt_6J5yAKLeCmkX3-UcKQhNgJIu-6acD3Kacy1ivLwd-SpEMzqMT_pN4XaaV7GJ5Rw8.jpg,"Aja B. • Septembre 5, 2019
Loved this restaurant; the food and service. The danish tomato smørrebørd was my favorite. Many beer and schnapps options. Everything is beautifully presented.","Aja B. • Septembre 5, 2019",https://fr.foursquare.com/ajab7320428,Aja B.
"Bernstorffsvej, Charlottenlund",https://fastly.4sqi.net/img/general/300x300/54804199_QrWh6oMslMrWb_aukjb2zoocrKM7EN7e8tkOjYikwgA.jpg,8.9,144,https://fr.foursquare.com/v/bernstorffsparken/4b3f739ff964a5200ca725e3,Bernstorffsparken,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/E1IOMMSCHT1H0I5Y.jpg,"Signe W. • Juillet 30, 2010
My dog really wan't to go back to this park after a long summer away from friends... Sing-Sing serve tea / cake in the rose garden on weekends","Signe W. • Juillet 30, 2010",https://fr.foursquare.com/signewenneberg,Signe W.
"Krystalgade 15, København K",https://fastly.4sqi.net/img/general/300x300/639337_MCAXvTXlT-KAEyUXLPaYR18tgL7nEgo2UjFaR8M1AXw.jpg,8.9,145,https://fr.foursquare.com/v/k%C3%B8benhavns-hovedbibliotek/4afeb6acf964a520073022e3,Københavns Hovedbibliotek,Bibliothèque,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/11890746_S7-jWKlx_JWBjWfuN6UuWc3M4fBjKVFMqQkhsb_SZB4KZ0WE7v4cADf_wzWl-19_FpwGVXffo.jpg,"Brandon M. • Juin 8, 2017
really awesome student/college vibe (and Wifi!) here - perfect to get some work or reading done on the go","Brandon M. • Juin 8, 2017",https://fr.foursquare.com/brandonmyint,Brandon M.
"Midgårdsgade 1 (Mimersgade), Copenhague",https://fastly.4sqi.net/img/general/300x300/61459891_bwpTxxkAoLrjSBDWEnSdYd8bUbntei1ff9RRcNeQd90.jpg,8.9,146,https://fr.foursquare.com/v/arrebo/58ef5b42f62f2b5fc36e8a28,Arrebo,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/462982773_IGcUY5eC_JxoO0D0X_QnjO0Y_nWFdbD6D0SYpzo2UtX5bNaC9uYkL8mZrtQj31UOdhWSoIZti.jpg,"An W. • Février 1, 2020
Nice coffee, toasts and relaxed atmosphere. Good for any weather.","An W. • Février 1, 2020",https://fr.foursquare.com/anw6640572,An W.
"Torvegade 45, Copenhague",https://fastly.4sqi.net/img/general/300x300/1573386_wTsZiBcD2vfjfrtRVbltScR8QoiFWf-Ovv_UWZa3e5Q.jpg,8.9,147,https://fr.foursquare.com/v/lagkagehuset/4b42ed18f964a520fbda25e3,Lagkagehuset,Boulangerie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-5GB3V3V3WJR42XD2.jpg,"Jake P. • Septembre 22, 2011
We are tourists - we have been to two - some of the best baking ever seen and my wife is a connoisseur of bread.For a sweet delight try a Sarah Bernhardt","Jake P. • Septembre 22, 2011",https://fr.foursquare.com/jakepearce,Jake P.
"Stockholmsgade (Btwn Stockholmsgade and Øster Voldgade), København Ø",https://fastly.4sqi.net/img/general/300x300/49390281_pjQU-02VCdBgTclri2Rw5Lk7yOdfzCuc8PakuGQk2Q8.jpg,8.9,148,https://fr.foursquare.com/v/%C3%B8stre-anl%C3%A6g/4adcdafdf964a520c55d21e3,Østre Anlæg,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/806011_Ez0Pg4LO_SFRhX1VW3Ik9YtzI4-oKPvTQldyPdQmbECFtCvP22b0kxlaebjb8nWt96UswlkiR.jpg,"John P. • Mai 30, 2017
This was wonderfully quiet and serene when we visited on a Monday afternoon. Water, long grass, mysterious overgrown paths leading hither and thither - my kind of park!","John P. • Mai 30, 2017",https://fr.foursquare.com/katsumotoeg,John P.
"Landemærket 57 (Gothersgade), Copenhague",https://fastly.4sqi.net/img/general/300x300/46896961_I8p2eh1KYfdhSpzN9SOKXsdXiojy6MkUGr6g1Qhqr8c.jpg,8.8,149,https://fr.foursquare.com/v/garden-restaurant--bar/593c621e8fb09e2130a85f7f,Garden Restaurant & Bar,Bistro,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/SJB1SWVSMIQTHOEY.jpg,"Bjarke K. • Février 17, 2020
Absolutely lovely food! ♥️","Bjarke K. • Février 17, 2020",https://fr.foursquare.com/bjarkek3871241,Bjarke K.
"Lygten 29, Copenhague",https://fastly.4sqi.net/img/general/300x300/15635340_s29-oDfvAWgBkf7phqpL4wd3iyOTcQA0KUXNC60axyY.jpg,8.8,150,https://fr.foursquare.com/v/lygtens-kro/54b2a687498eb40bc9f0e809,Lygtens Kro,Épicerie fine,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/43403284-KPGGHXXA3BYHAQ5S.jpg,"Christian H. • Janvier 1, 2016
Cozy place in the outskirts of inner Cph. Nice service and a great variety of beers to choose from. The prices are acceptable.","Christian H. • Janvier 1, 2016",https://fr.foursquare.com/chrisdisfunc,Christian H.
Frederiksberg,https://fastly.4sqi.net/img/general/300x300/4717541_TZQ7rmVk1cG6EJc7v5lG2VwCumSc3dgDmwpRrLdkwus.jpg,8.8,151,https://fr.foursquare.com/v/kube-huset/57ca9c43498ee54759e93116,KU.BE huset,Culture et loisirs,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/U1TDVLUF2OSVGSAF.jpg,"Brid • Mai 8, 2019
An absolutely marvellous house for young and old. Great slides!","Brid • Mai 8, 2019",https://fr.foursquare.com/brid2323532,Brid
"Strandgade 93, Copenhague",https://fastly.4sqi.net/img/general/300x300/191837219_J3uPcXs13t_-SukTzb9sKajCUSFFT5lsBh9jN-_89Mw.jpg,8.8,152,https://fr.foursquare.com/v/restaurant-barr/593970f125fb7b1e2377e2a9,Restaurant Barr,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/10917981-XBQVMTTJYSHGPTNR.jpg,"Igor S. • Janvier 5, 2020
Friendly staff, good beer and tasty food. Highly recommend to try schnitzel with anchovies sauce","Igor S. • Janvier 5, 2020",https://fr.foursquare.com/shulgin_182,Igor S.
"Jægersborg Alle 93, Charlottenlund",https://fastly.4sqi.net/img/general/300x300/54804199_KG098VLS7EasO_rjgSrPCHmi0GqIUFyPpf7fnPlY6z4.jpg,8.8,153,https://fr.foursquare.com/v/bernstorff-slot/4bcd4e23937ca593a2a5ac92,Bernstorff Slot,Site historique et protégé,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4TEB40QZQSHNDD53.jpg,"Farimah • Octobre 10, 2010
Enjoy a glass of white wine or an exhibition opening at the Svensk villa (bring your dog along).","Farimah • Octobre 10, 2010",https://fr.foursquare.com/farimah6978913,Farimah
"Kongens Nytorv 34, Copenhague",https://fastly.4sqi.net/img/general/300x300/23154084_jD7dsyBNeRHCX-lD_marZPCSgomf6xgJgSTovl02SSM.jpg,8.8,154,https://fr.foursquare.com/v/h%C3%B4tel-dangleterre/4adcdafaf964a520d25c21e3,Hôtel d'Angleterre,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/139050726-Y1NL14QDPUOJLL4V.jpg,"Josh H. • Juin 20, 2018
Beautiful interior. Great service. Loved our stay.","Josh H. • Juin 20, 2018",https://fr.foursquare.com/joshh1348758,Josh H.
Linnésgade 25,https://fastly.4sqi.net/img/general/300x300/23522306_LLyQUekfzKlsD9jrL2dJOkCtNwKT4O5hg0kj4faqWvc.jpg,8.8,155,https://fr.foursquare.com/v/klub/55521c00498eb169855c0b7f,klub,Discothèque,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/95552_1258799265314.jpg,"Thomas M. • Janvier 8, 2019
The Food and the people","Thomas M. • Janvier 8, 2019",https://fr.foursquare.com/mygdal,Thomas M.
"Guldbergsgade 29, Copenhague",https://fastly.4sqi.net/img/general/300x300/103345_t0PhDB4Wtq3o4G-GikDFZasEeGp7vOJK8AvXJ7Tp5cE.jpg,8.8,156,https://fr.foursquare.com/v/b%C3%A6st/543fee25498e9082ea5f38ff,Bæst,Italien,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/54638988-TCROMU41AMDC5K2D.jpg,"Jérémie G. • Octobre 4, 2015
Juste parfait ! Une des meilleures pizzas que j'ai eu l'occasion de manger. Une dj et un service au top. Tout ça tenu par un ancien du Noma","Jérémie G. • Octobre 4, 2015",https://fr.foursquare.com/jeremieg8956485,Jérémie G.
"Amager Strandvej, Copenhague",https://fastly.4sqi.net/img/general/300x300/53793447_1THBuXL3Jl-FBD2380ye1NKMOyNU9hIsefzAe6BJb9E.jpg,8.8,157,https://fr.foursquare.com/v/amager-strand/5310bbd7498e27c053fad900,Amager Strand,Plage,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/40829472_l6ehLc1Q_8oVwBHt40noyiEbWXbX7pYPwsHEnINCpgh55J_xgjKGCmnQhBpQgF7yf1bjvfOZo.jpg,"Murat • Mai 1, 2016
Quite big beach; perfect not only for sun, but also for picnic, running, walking, biking. Easy to access by metro. Sea is always cold, but super clean to swim. Bring your own food and drinks.","Murat • Mai 1, 2016",https://fr.foursquare.com/drmrtyldrm,Murat
"49 Amaliegade, Copenhague",https://fastly.4sqi.net/img/general/300x300/580716284_h-4DALkrxzDphvo_6uMeyp5104SOrjborDr6FtFNLBA.jpg,8.8,158,https://fr.foursquare.com/v/the-pescatarian/5c7bdbd33fcee8002bb349a6,The Pescatarian,Fruits de mer,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/471952829_7zwxG5g4_D4qZ6RVqIHU--n1Ko-hzt3kZyMlLGkngnCFhIwR85_6Rf77IqGUmW2p_8Hf2o5sC.jpg,"Marie T. • Juillet 28, 2019
Super delicious fine dining great service on the expensive side but a absolutely worth it!","Marie T. • Juillet 28, 2019",https://fr.foursquare.com/mariet7673128,Marie T.
"Nørregade 26, Copenhague",https://fastly.4sqi.net/img/general/300x300/2304879_u4FTbcIuPqTiN4J6EsUuu8veuJ6bBylEYYLnUgLtayc.jpg,8.8,159,https://fr.foursquare.com/v/no-stress/5924a942f62e094ad2966070,No Stress,Cocktail,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/40829472_l6ehLc1Q_8oVwBHt40noyiEbWXbX7pYPwsHEnINCpgh55J_xgjKGCmnQhBpQgF7yf1bjvfOZo.jpg,"Murat • Mai 25, 2017
Very good location, close to many other night life venues; big enough for groups with good drinks. Prices are affordable, service is fast and staff is very friendly.","Murat • Mai 25, 2017",https://fr.foursquare.com/drmrtyldrm,Murat
"Borgergade 16, Copenhague",https://fastly.4sqi.net/img/general/300x300/458886274_9XRoD0rgAwrtjqQ1LrJwQlEU0r__bJvpqwWsSu6d3Ew.jpg,8.8,160,https://fr.foursquare.com/v/pluto/5081793be4b0cd9d39e96d8d,Pluto,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/F1BBI1O1QHFMQYZZ.jpg,"Stephanie R. • Août 19, 2017
Everything was so good and so flavorful! Highly recommend the duck and the macaroni. The duck is a bit bigger than some other mains and a side isn't really necessary.","Stephanie R. • Août 19, 2017",https://fr.foursquare.com/stephanr6868903,Stephanie R.
"Sankt Hans Gade 19, København N",https://fastly.4sqi.net/img/general/300x300/29531880_eKOUeTeNiUesUKuw55MwzR2djUYRxApQjNuG_GYADOI.jpg,8.8,161,https://fr.foursquare.com/v/the-barking-dog/4f0f559ee4b0e190ad645592,The Barking Dog,Cocktail,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/987757_8PUmGjkW_3CX6k2iU-M4gP9oLaEV5wmKGS3hO4BgIgi8ingu0qy3dsQvy6dulU-DJAbBVP1eO.jpg,"Kenneth K. • Octobre 13, 2014
A cocktail bodega as they call it. It's unpretentious and friendly, and they make some of the best cocktails in town","Kenneth K. • Octobre 13, 2014",https://fr.foursquare.com/kennethk8552870,Kenneth K.
"Knippelsbrogade 10, Copenhague",https://fastly.4sqi.net/img/general/300x300/674901_0jMEFsQbkaZAesUB1BChMn6B2gU6QHLcpS8TDLHXLXQ.jpg,8.8,162,https://fr.foursquare.com/v/rosforth--rosforth/4d0f2f19e2365481b37070ea,Rosforth & Rosforth,Caviste,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/UVI3SLTVOKEQUMXA.png,"Dan T. • Juin 10
One of the best hidden spots for wine. Buy a glass or a bottle, enjoy the sun, watch boats go by...",Dan T. • Juin 10,https://fr.foursquare.com/dtshin,Dan T.
"Øster Farimagsgade 12, Copenhague",https://fastly.4sqi.net/img/general/300x300/84403170_TwxjN9wbyHL9vCBMW1v4njcpINRbdruVzbL5Pp76-mk.jpg,8.8,163,https://fr.foursquare.com/v/aamanns-etablissement/4ea0433cf5b99725b9e20d6d,Aamanns Etablissement,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/61219489-JKDUHPWG5BBN5JZT.jpg,"Stephanie D. • Août 31, 2014
Really brilliant smørrebrød, Classic Danish combined with new style and flavours. A must try!","Stephanie D. • Août 31, 2014",https://fr.foursquare.com/stephanie_dall,Stephanie D.
"Æblestien 2, København S",https://fastly.4sqi.net/img/general/300x300/28922209_C2limWCaaIHjqbCkb2PVJznzYjU7wPEg-K_-0-0hGuo.jpg,8.8,164,https://fr.foursquare.com/v/kaffebaren-p%C3%A5-amager/4c556463728920a1063f5584,Kaffebaren på Amager,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/71586790-5EJFD3V4VOSEHLJE.jpg,"Ása W. • Novembre 15, 2013
Very nice and affordable breakfast and a comfy atmosphere! 👌","Ása W. • Novembre 15, 2013",https://fr.foursquare.com/asaw4380054,Ása W.
"Refshalevej 173A, Copenhague",https://fastly.4sqi.net/img/general/300x300/11561426_vmwr0iPKMjdh1yTyjcoD_RlvLlk9FDEX4WYESPLAJ0I.jpg,8.8,165,https://fr.foursquare.com/v/copenhagen-contemporary-art-center/58f733f8646e386ca7002a1b,Copenhagen Contemporary Art Center,Galerie d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/619064_gmefwn9a_jIVG5-w4W1Bl5nNR5UOq1k3e4ERF6AUuhy9vI5_cyexQ9hxFts6DMYtBTf35MBTY.jpg,"Anders S. • Février 10, 2019
Great place for huge installation art","Anders S. • Février 10, 2019",https://fr.foursquare.com/anderss1558160,Anders S.
"Churchillparken, København K",https://fastly.4sqi.net/img/general/300x300/1402184_DHuXetslsqvL_J-_FXvOLfE_D515cnEkoaWU_HiuaCA.jpg,8.8,166,https://fr.foursquare.com/v/fontein-van-gefjon/4adcdafdf964a5209f5d21e3,Fontaine de Gefion,Fontaine,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/TCX4YTJNKAFHCCN2.jpg,"Lynne V. • Mai 27, 2017
Beautiful fountain lovely clear water","Lynne V. • Mai 27, 2017",https://fr.foursquare.com/lynnev5617465,Lynne V.
"Frederiksholms Kanal 12, København K",https://fastly.4sqi.net/img/general/300x300/553929_wnllzuDM6Pv1SVr-gxTTGAde2w9nkfGvC-GhDQOrHW8.jpg,8.8,167,https://fr.foursquare.com/v/nationalmuseet/4adcdafef964a520ef5d21e3,Nationalmuseet,Musée d'histoire,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12808646-SKMBYEBBER3UAV2M.jpg,"Warren • Septembre 25, 2015
Musée national d'histoire et d'histoire de l'art, belle muséographie au rez de chaussée.","Warren • Septembre 25, 2015",https://fr.foursquare.com/wrnblvc,Warren
"Flæsketorvet 100, Copenhague",https://fastly.4sqi.net/img/general/300x300/4204126_x9cJjGOJ7m7KjYuAVbaroS6E_njneL7m4uiFaGD9W1Y.jpg,8.8,168,https://fr.foursquare.com/v/k%C3%B8dbyens-fiskebar/4af494f0f964a5200df421e3,Kødbyens Fiskebar,Fruits de mer,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92166220-0CUXCCHIHYTT124L.jpg,"Antoni S. • Avril 8, 2017
Immanquable. Une expérience complète : la terrasse agrémentée de petits feux pour vous accueillir, des serveurs attentifs et des plats succulents. Passage aux toilettes obligatoire.","Antoni S. • Avril 8, 2017",https://fr.foursquare.com/antonihuy,Antoni S.
"Tordenskjoldsgade 15, Copenhague",https://fastly.4sqi.net/img/general/300x300/98526491_b6R42tfYNrYVLgs-BjaQHmCTzQaQwDUc-adp_Y3yS4o.jpg,8.8,169,https://fr.foursquare.com/v/hotel-sanders/59dcf6d6e679bc7cb107bbf5,Hotel Sanders,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/21187876-SE41K4LQJYSWOIYV.jpg,"Chris K. • Juillet 29, 2022
Lovely hotel in the center of Copenhagen. Highly recommended.","Chris K. • Juillet 29, 2022",https://fr.foursquare.com/chriskedzierski,Chris K.
"Rolighedsvej 20, Frederiksberg",https://fastly.4sqi.net/img/general/300x300/8671088_7TIrTISBL7A0_U2CQBri9pxxwrehrE-aGjgoJUTjPHg.jpg,8.8,170,https://fr.foursquare.com/v/gensyn-bar/58eeb0790e0a1e71781cd865,Gensyn Bar,Cocktail,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Christian P. • Décembre 15, 2017
Super cocktails, cozy athmosphere, best bartender in town","Christian P. • Décembre 15, 2017",https://fr.foursquare.com/christip4192028,Christian P.
"Ny Carlsberg Vej 40, Copenhague",https://fastly.4sqi.net/img/general/300x300/11248531_vhj5ONybVYZ-XJC3lgec7h_6QjgNbNy9gFzc0LwGtBk.jpg,8.8,171,https://fr.foursquare.com/v/cadence/60e8e6c84a87181b7638bf36,Cadence,Boulangerie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1427528_5VgFSQaq_1VIkPwknsyxgGhN-5T3ECYyw1KNIGhxAFmGiK4DsVh4ybpiURBVRDTLRRmmpgVvT.jpg,"Johnny A. • Novembre 16, 2021
Had the eggs benedict, which was good. The avocado dish also looked great, and huge!","Johnny A. • Novembre 16, 2021",https://fr.foursquare.com/daduck,Johnny A.
"Skydebanegade 4 (Istedgade), København V",https://fastly.4sqi.net/img/general/300x300/81476_Ojojm-Kr583EsqIZrgzra7Ol-RLXLtm3raKsZvmPy5k.jpg,8.8,172,https://fr.foursquare.com/v/sort-kaffe-og-vinyl/4af28c8ff964a520e0e721e3,Sort Kaffe og Vinyl,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5TMMB55IXNGKV4NJ.jpg,"Anders H. • Mai 17, 2011
Wow, best coffee we had in Copenhagen.","Anders H. • Mai 17, 2011",https://fr.foursquare.com/andershusa,Anders H.
"Flæsketorvet 25-37, Copenhague",https://fastly.4sqi.net/img/general/300x300/741111_1wRiqGEkuKcuV6KwC_a5NZm3vB1zAUG5M5JwQ8lajiU.jpg,8.8,173,https://fr.foursquare.com/v/warpigs-brewpub/5493d254498e3b3acb8347da,Warpigs Brewpub,Barbecue,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Adelia C. • Mars 31, 2017
Great beers, decent vegetarian options! Hush puppies are huge.","Adelia C. • Mars 31, 2017",https://fr.foursquare.com/adeliac1637270,Adelia C.
