Titre,Lien_du_titre,image,note,venueindex,catégorie,prix,adresse,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
Samuel Beckett Bridge,https://fr.foursquare.com/v/samuel-beckett-bridge/4b217b0ef964a520863c24e3,https://fastly.4sqi.net/img/general/300x300/293849_V9devYTzl5yw9mTSwriu-jpXKg7aI3cV31hKrqWkko0.jpg,8.7,133,Pont,,"Droichead Samuel Beckett, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/518100495_tODJqGNa_1XUj0MLojlz76ugze3dkm9WAVq08vP6D2bFyDxrhWi2rCgS99rCL5n0G5sEZ68at,"Liam O. • Novembre 9, 2018
A stunning to look at bridge, iconic to the skyline of Dublin. Great place (albeit windy) for a stroll late afternoon. Tip: it gets WINDY. Wrap up.","Liam O. • Novembre 9, 2018",https://fr.foursquare.com/liamo8779715,Liam O.
Whelan's,https://fr.foursquare.com/v/whelans/4ade0f0ef964a520f97021e3,https://fastly.4sqi.net/img/general/300x300/1499627_y46ZjbPBZlpVEpTYIctOPa4WcHM6vMD3-WiCWKs2J3Q.jpg,8.7,134,Pub,€€€€,"25 Wexford St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Alexia L. • Octobre 4, 2021
Accueil, concert et ambiance géniale !","Alexia L. • Octobre 4, 2021",https://fr.foursquare.com/alexial8251858,Alexia L.
The Palace Bar,https://fr.foursquare.com/v/the-palace-bar/4ade0f08f964a520dc7021e3,https://fastly.4sqi.net/img/general/300x300/51533077_8eSIDwUXZhVHoZMGazUta45kB89Fu_wb4vn4hYs0wQo.jpg,8.7,135,Pub,€€€€,"21 Fleet St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Martyn M. • Novembre 3, 2021
Great welcome, great service, great Guinness","Martyn M. • Novembre 3, 2021",https://fr.foursquare.com/martynm3000460,Martyn M.
"Laine, my love",https://fr.foursquare.com/v/laine-my-love/57342c4b498e8afca30b732a,https://fastly.4sqi.net/img/general/300x300/106345508_nDaD0nSgCdRP28Vgbalxn3hr226iX5z9FwBsWHeTEMg.jpg,8.7,136,Café,€€€€,38 Talbot Street,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/357020735-SRUQRZRNW4RIA4BH.jpg,"Pigu • Mai 23, 2017
Best coffee so far! Good extraction and one of only a few places we found that serve takeaway coffee in small cups rather than buckets! Didn't try the food but it looked tempting. Will return.","Pigu • Mai 23, 2017",https://fr.foursquare.com/pigu3684217,Pigu
Against The Grain,https://fr.foursquare.com/v/against-the-grain/4ca7aaada6e08cfa423f8794,https://fastly.4sqi.net/img/general/300x300/106592808_Fh8EF5jijc0e3EKkmLvVnHlMBQztdlDbpqfX4jlj19U.jpg,8.7,137,Bar à bières,€€€€,"11 Wexford St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/37489602_XSL-EOoV_9qHgbDNGStccHaG3i5zz6Qfd4tg4y_YlorZ6bi4TMOWZnECvLxs2UyMdvQDLw1pj.jpg,"Molly B. • Mai 30, 2019
The 'Buried at the sea' stout is gooood!!! 🍻","Molly B. • Mai 30, 2019",https://fr.foursquare.com/mollyb7465772,Molly B.
The Old Storehouse,https://fr.foursquare.com/v/the-old-storehouse/4d32f1d28250f04deb6bf8e0,https://fastly.4sqi.net/img/general/300x300/5113427_CoM5uyzgYzBfsOvY-5WCB-9RttyJaOg0qBw8bSaQW_8.jpg,8.7,138,Pub,€€€€,"3 Crown Alley, Temple Bar, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5621710-JYEMHSH2L2HMRBXG.jpg,"Add J. • Mai 24, 2014
Irish beef and Guinness casserole was lovely.","Add J. • Mai 24, 2014",https://fr.foursquare.com/adamjoneswmfs,Add J.
Sova Food Vegan Butcher,https://fr.foursquare.com/v/sova-food-vegan-butcher/57825699cd10e8816c2d817f,https://fastly.4sqi.net/img/general/300x300/67247_0RkA8TcMuoTz-Q--c9rBY_gTWtGClzvwaecjHoirKT0.jpg,8.7,139,Restaurant végétaliens et végétariens,€€€€,"51 Pleasant St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Meg • Septembre 12, 2018
Best vegan food in Dublin, super filling and incredibly affordable. Wine list sucks but it’s BYOB so just come prepared ☺️","Meg • Septembre 12, 2018",https://fr.foursquare.com/meg2606227,Meg
Pantibar,https://fr.foursquare.com/v/pantibar/4af9f6d2f964a5209b1522e3,https://fastly.4sqi.net/img/general/300x300/4619_ibhljVUqvDHefPpi7HiydQkunGbbDRd5xW5QDrTI49Y.jpg,8.7,140,Bar gay,€€€€,"7-8 Capel St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"ken s. • Août 7, 2014
Love the look, great show on a Saturday, very friendly atmosphere","ken s. • Août 7, 2014",https://fr.foursquare.com/kens6406083,ken s.
Da Mimmo,https://fr.foursquare.com/v/da-mimmo/4eb99898f5b994cb99b44895,https://fastly.4sqi.net/img/general/300x300/576369703_fy3QP58y1IY2lB0I-51MnivEuWbC3EMyrsqWzyJ68aY.jpg,8.7,141,Italien,€€€€,"148 North Strand Rd, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/TE2T0OGXA5121UMN.jpg,"Juliana Ayu Y. • Décembre 29, 2019
Delicious food; their funghi pizza is my favorite","Juliana Ayu Y. • Décembre 29, 2019",https://fr.foursquare.com/julianaayu,Juliana Ayu Y.
Fish Shop,https://fr.foursquare.com/v/fish-shop/573b02c9498e4cea901ba860,https://fastly.4sqi.net/img/general/300x300/451242466_lR7IZYPbE5PCy3Xhr9IWMH0myb7GreY4Vf68JJoufOA.jpg,8.7,142,Boutique de Fish and Chips,€€€€,"76 Benburb St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Maccha • Juin 17
Fish and chips, Sancerre wine and calamari. Also, dessert pudding",Maccha • Juin 17,https://fr.foursquare.com/maccha7695396,Maccha
Arthur's Pub,https://fr.foursquare.com/v/arthurs-pub/4d81270ddbc5f04dc25405b7,https://fastly.4sqi.net/img/general/300x300/6018084_KznYJs0sNAO9u93r3_ne9EUThvrWQAqOZfQxSnHlw14.jpg,8.7,143,Pub,€€€€,"28 Thomas St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/87664-N0DCXWGVTAXR1Q1S.jpg,"Romain D. • Octobre 20, 2012
Le traditionnal irish stew est top","Romain D. • Octobre 20, 2012",https://fr.foursquare.com/romaind,Romain D.
Irish Whiskey Museum,https://fr.foursquare.com/v/irish-whiskey-museum/54673ffb498efb6163848709,https://fastly.4sqi.net/img/general/300x300/22648963_UAZiBvtYPXvCLFpJa8xw_QZCernsDLyUPNEJkup7wPw.jpg,8.7,144,Musée d'histoire,,"119 Grafton St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5806681-IIXLK0SWOHCA13V1.jpg,"Will S. • Janvier 6, 2016
We had a fantastic time here ! The museum itself is well done and the tour guides are very funny and friendly. The optional tasting room at the end was brilliant!","Will S. • Janvier 6, 2016",https://fr.foursquare.com/kutoyx,Will S.
The Black Sheep,https://fr.foursquare.com/v/the-black-sheep/4f27e906e4b0d3edd593523e,https://fastly.4sqi.net/img/general/300x300/17270294_C1uDlCcuydHQUJU3n0uSwUXFTTZul3GhAc4X-CYUuj4.jpg,8.7,145,Gastro-pub,€€€€,"61 Capel St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-1_1257939860142.jpg,"Darragh D. • Février 1, 2012
Great craft beer selection. Get the barmen to recommend. The beer rackets are great.","Darragh D. • Février 1, 2012",https://fr.foursquare.com/darraghdoyle,Darragh D.
The Brew Dock,https://fr.foursquare.com/v/the-brew-dock/4f85d1a6e4b08d4038372c98,https://fastly.4sqi.net/img/general/300x300/4162136_9uh22ao3b4RCWMmOyPEirGi5tq6sV4PqnEGhV-1_4Fk.jpg,8.7,146,Gastro-pub,€€€€,"1 Amiens St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/76798443-HMIDGCLUYSVWL013.jpg,"Ben M. • Janvier 7, 2015
Service super et un large choix de bières artisanales. Loin des bars bruyants et touristiques de Temple Bar. Cette adresse est à faire absoluement qu'on soit amateur de bière ou non.","Ben M. • Janvier 7, 2015",https://fr.foursquare.com/b3numb,Ben M.
Clement & Pekoe,https://fr.foursquare.com/v/clement--pekoe/4e7ca69ab61c9937e5200e4f,https://fastly.4sqi.net/img/general/300x300/101444807_ZT5W4pzNvNzhL8eEsx1d00gtN8BIut2_nFesBXG1Z0o.jpg,8.7,147,Coffee Shop,€€€€,"50 S William St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/42856876_FYD6kqY2_erdyFfpXdCb2aIbzs46M-aHV98QNgoTW-1XaD1phAq0igBg_npGoMIZeExplUh2-.jpg,"uncletones .. • Septembre 7, 2014
Great coffee and cake. They sell some very nice loose tea. Staff are knowledgable and friendly.","uncletones .. • Septembre 7, 2014",https://fr.foursquare.com/uncletones,uncletones ..
Gravity Bar,https://fr.foursquare.com/v/gravity-bar/4ba3a0b7f964a5208c4d38e3,https://fastly.4sqi.net/img/general/300x300/10664905_LdrJBNEXNFM5WzuGRT0f9RzO229YFS41gujhHeoCZjM.jpg,8.7,148,Bar,€€€€,"St James's Gate, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/IM1KB03ZZ55YFLRN.jpg,"Lucas N. • Décembre 10, 2013
Un panorama sur toute la ville! Amazing","Lucas N. • Décembre 10, 2013",https://fr.foursquare.com/ndl_luk,Lucas N.
Iveagh Garden Hotel,https://fr.foursquare.com/v/iveagh-garden-hotel/5a888c3c018cbb6c4caac537,https://fastly.4sqi.net/img/general/300x300/375662076_GSEM6Ya-oqisgVJJvbGHri_I4QTCkYoJLFsgQf-_VI8.jpg,8.7,149,Hôtel,,"Harcourt St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/22645611_yLUXlWks_jOSFWh3MIrTyxwUwDsnfLj1qpkbFNFNreBtFVK-bWN4pc1x5B_jRcQzKP8wYUnRt.jpg,"Sinan N. • Mai 5, 2018
Clean.. modern.. spacious, recommended","Sinan N. • Mai 5, 2018",https://fr.foursquare.com/sinannasirli,Sinan N.
Grand Canal Square,https://fr.foursquare.com/v/grand-canal-square/4bcad77168f976b009156083,https://fastly.4sqi.net/img/general/300x300/5113427_SBHYBSIHXaIwuwRYx4otYcn2On9wAZoMGFjVAGEoa2w.jpg,8.7,150,Place,,"Grand Canal Dock, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5806681-IIXLK0SWOHCA13V1.jpg,"Will S. • Mars 22, 2016
Very modern, beautiful space, amazing lighting at night. Perfect to hang around after work, having a beer with co-workers and friends. Plenty of choices for bars. The theatre is gorgeous!","Will S. • Mars 22, 2016",https://fr.foursquare.com/kutoyx,Will S.
The Butcher Grill,https://fr.foursquare.com/v/the-butcher-grill/4cdd9beaf8a4a1431027d1bc,https://fastly.4sqi.net/img/general/300x300/11102861_HJsR-Cpxlw9SbH52xWU6a4maW_wwX2hgV_r_-jJrSTs.jpg,8.7,151,Restaurant-grill,€€€€,"92 Ranelagh, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Kevin D. • Mars 1, 2017
Cote de boeuf","Kevin D. • Mars 1, 2017",https://fr.foursquare.com/kevindevine,Kevin D.
The Church,https://fr.foursquare.com/v/the-church/4af6e23cf964a520e10322e3,https://fastly.4sqi.net/img/general/300x300/48960921_ywbHW_PDQn73cnl94VEhjsj1nSd8LxpVxTd_6oo99-Q.jpg,8.7,152,Pub,€€€€,"Mary St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Arnaud E. • Septembre 10, 2018
Barman super sympa ! Irish coffee délicieux. Ambiance sympa ! Je recommande.","Arnaud E. • Septembre 10, 2018",https://fr.foursquare.com/arnaude3241738,Arnaud E.
Great South Wall,https://fr.foursquare.com/v/great-south-wall/4c70f215d274b60c1f30db0d,https://fastly.4sqi.net/img/general/300x300/49225258_TxXQB_oUueXFJ1XFdF-xem5cKgjKPuhFqMoEMaFoewQ.jpg,8.7,153,Belvédère / Panorama,,"Pigeon House Rd, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/13914209_i2SEekFj_jwf1BpPFLqYi1Di8zLTv-hP7sc-ulWKyJfRA0lb5uYLy9oc2TQWg8udB9CGig3Rv.jpg,"Erica G. • Août 2, 2012
Amazing sunsets and friendly atmosphere","Erica G. • Août 2, 2012",https://fr.foursquare.com/ericagaffney,Erica G.
The Marker Hotel Dublin,https://fr.foursquare.com/v/the-marker-hotel-dublin/50586b67e4b0a29f0315c712,https://fastly.4sqi.net/img/general/300x300/16057415_Q3i72Acq-zl8QRecIrPAXbEiQVLG-bRZ5GKC9RHbZQc.jpg,8.7,154,Hôtel,,"Grand Canal Square, Docklands, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RVOECSFKFA4N1JWW.jpg,"Bertrand • Mai 4, 2014
Le rooftop lounge, excellent spot pour un verre ou deux...Avex vue sur les toits de Dublin et plus...","Bertrand • Mai 4, 2014",https://fr.foursquare.com/bert______,Bertrand
Legit Coffee Co,https://fr.foursquare.com/v/legit-coffee-co/5673ce27498e2651b72f0dd0,https://fastly.4sqi.net/img/general/300x300/6087977_gA8fSNRmDogUs_vdEJRS8Pjgw7qfEK481YqaE-aKHZM.jpg,8.7,155,Coffee Shop,€€€€,"1 Meath Mart (Meath St), Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/197535091-SYMAI3IFAHIVTHYN.jpg,"Ben E. • Septembre 8, 2022
Probably my favorite cafe in Dublin. Great food and coffee offerings, friendly service, cozy setting, and it's got a true neighborhood hub vibe.","Ben E. • Septembre 8, 2022",https://fr.foursquare.com/bene3313315,Ben E.
Canal Bank Café,https://fr.foursquare.com/v/canal-bank-caf%C3%A9/4ade0f0df964a520f77021e3,https://fastly.4sqi.net/img/general/300x300/19854599_LAfZOYv37EBh-J9-AGoNUehTLs9PVgJqoBxyTyZSR8M.jpg,8.7,156,Café,€€€€,"146 Uppr Leeson St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1024107_l6wBq24b_M5bluhCQli6rzAlqlLjMBWWgGUBGJtfqQFyOSQ3it3b-k96qxu8_QmunBr0K_5Z6.jpg,"Hani D. • Avril 13, 2017
Delicious food, excellent service, reasonable prices. Just the wine leaves a little to be desired. Definitely worth a visit","Hani D. • Avril 13, 2017",https://fr.foursquare.com/flyer_ch,Hani D.
Richmond,https://fr.foursquare.com/v/richmond/56890edc498ed412fcd44927,https://fastly.4sqi.net/img/general/300x300/1040394_EmqWkABujLmzQuxxdnxi0EyF99hzTK7Xo6O1BKbkfh0.jpg,8.7,157,Restaurant,,"S Richmond St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/FDXUA20SJYBRDNVL.jpg,"EDR • Août 25, 2018
Great restaurant!!! If u order meat and you have a small stomach don't order any starter. I had the Chateaubriand steak for 2, it was delicious!! Book a table upstairs too it is kind of quieter, enjoy","EDR • Août 25, 2018",https://fr.foursquare.com/edr8213342,EDR
Howth Beach,https://fr.foursquare.com/v/howth-beach/4b5c6016f964a520192d29e3,https://fastly.4sqi.net/img/general/300x300/442030687_kk7Ae1FYz5zs2tg4AesOjDnrwPrwiZmvSX5wSewpS0c.jpg,8.7,158,Plage,,"Howth Rd, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4QUQTZL2ALLARJSO.jpg,"Nick M. • Janvier 24, 2010
As long as you're ok with a throbbing arsebone and the confirming looks of complete strangers that you are, indeed, an idiot then here's a great spot for wheelies on your 8 year old's bike. Idiot.","Nick M. • Janvier 24, 2010",https://fr.foursquare.com/nickm5914421,Nick M.
Oxmantown,https://fr.foursquare.com/v/oxmantown/522dc22f11d24cdd46a86490,https://fastly.4sqi.net/img/general/300x300/12739141_Ub5D0rFyGeccPq4619pTdF3CpszUmKXKcb6BxCRGzSk.jpg,8.7,159,Café,€€€€,"16 Mary's Abbey, Smithfield, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/151006372-VGSUVCB0V3EYP51R.jpg,"Kevin Z. • Juin 16, 2016
Pulled pork sandwich was so simple but so delicious! My girlfriend had the grilled cheese and loved it! Homemade mint lemonade was unique and very refreshing. My coffee was on point!","Kevin Z. • Juin 16, 2016",https://fr.foursquare.com/kevinz9948295,Kevin Z.
Token,https://fr.foursquare.com/v/token/59358ab9002f4c5e388db114,https://fastly.4sqi.net/img/general/300x300/1872548_v-B5AXclhw8uKEFSXhPnCPRKA4BmqbKXjBLMhOuARPY.jpg,8.7,160,Salle d'arcade,,"Smithfield, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/279126_25FK2MjH_eShznDMsYBRQTHDepMEJSOzwZLdCdrXqXycrVf6a6guc2q-VE68_y5W0iIII_N4N.jpg,"Thibault L. • Avril 30, 2018
I love this place so much — the food is great, the drinks are nice too, but obviously you come here for the arcade! There's a really good deal for drinks+meal+tokens too!","Thibault L. • Avril 30, 2018",https://fr.foursquare.com/itibz,Thibault L.
Chimac,https://fr.foursquare.com/v/chimac/5cf3f5747564f7002c959805,https://fastly.4sqi.net/img/general/300x300/2297785_504Dx4PAreF_Azue0GRqOiNe1ODVk9oYyYRUvQlHoyM.jpg,8.7,161,Poulet frit,€€€€,"76 Aungier Street, Dublin 2",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/404035300_cG9f19WH_8Cv4Qq6XyBQey0Fo-iG3XQsrIJgokifVmC8S6j6_30HQSqG_ux6tceSo0iKlbwNm.jpg,"Penny-Merelle G. • Juillet 6, 2019
I got the naked chicken nuggets with the caramel sriracha dip. I immediately told everyone I know, who went and also thought it was incredible. 10/10","Penny-Merelle G. • Juillet 6, 2019",https://fr.foursquare.com/pennymeg2280677,Penny-Merelle G.
Holiday Inn Express,https://fr.foursquare.com/v/holiday-inn-express/58112dc738fafb4f131b4aa5,https://fastly.4sqi.net/img/general/300x300/124777876_VNl0pDtbCozpOMBhMF23zWBHUOSprs1tnHGnCKcIr5I.jpg,8.7,162,Hôtel,,"28-32 O'Connell Street Upper, Dublin 1 (Cathal Brugha St), Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/160834703-SBAUTKY2XLFO4A00.jpg,"Hector B. • Mai 20, 2019
Excellent hotel and location. Bed was comfortable and so were the bed linens and bathroom towels. Rooms are small but worth it.","Hector B. • Mai 20, 2019",https://fr.foursquare.com/hectorb4376085,Hector B.
Andersons Café & Creperie,https://fr.foursquare.com/v/andersons-caf%C3%A9--creperie/4afed892f964a520d43022e3,https://fastly.4sqi.net/img/general/300x300/66219799_HPtpbv2SZX9JnCdo6bUDCdeIOMi960NPG5WgkXZ1q3o.jpg,8.7,163,Café,€€€€,"1A Carlingford Rd, Drumcondra, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/184138311_s-FPqHXv_o7MV3qfzjDPw4eS5FV7U-Ko7-3a8sEqW0y3t09Uypi8fek4Fq6kh85bFpZQ5EuA2.jpg,"Becky S. • Janvier 20, 2018
The smashed avocado + feta on toast was gorgeous, as was the full breakfast galette. Worth wandering through the rain for!","Becky S. • Janvier 20, 2018",https://fr.foursquare.com/beckys1692437,Becky S.
The 108,https://fr.foursquare.com/v/the-108/547b4e32498e71c5f379aa88,https://fastly.4sqi.net/img/general/300x300/70520897_-YIZBiPlDijKC36-NLjgG77bNAkSH_wTzNQnX8_j_5s.jpg,8.7,164,Pub,€€€€,"108 Rathgar Rd, Rather",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/876997-GQLNKJUCP4NSVZBA.jpg,"Tomas B. • Février 19, 2016
Nice selection of beers, bottled and draft. Super friendly and cool staff.","Tomas B. • Février 19, 2016",https://fr.foursquare.com/mossyb,Tomas B.
The Hop House (Kim Chi),https://fr.foursquare.com/v/the-hop-house-kim-chi/4aff06bdf964a5202f3322e3,https://fastly.4sqi.net/img/general/300x300/23489515_Tb9UipgdMCwtkq_rNwtIoOk-kw3ZjBgrcYweE78Rm18.jpg,8.7,165,Coréenne,€€€€,"160 Parnell St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/PPV3AUNVNHV1KCRB.jpg,"George D. • Août 24, 2018
Very good service and friendly! Also, the beef was great (the first of the main dishes)","George D. • Août 24, 2018",https://fr.foursquare.com/thepigshaveflow,George D.
Happy Out,https://fr.foursquare.com/v/happy-out/5998a12b123a1921c31ce0c4,https://fastly.4sqi.net/img/general/300x300/84530350_Zq-jmfHuk4NCz7C6WNHMQeR6Y40mTF-e13-97GLcZas.jpg,8.6,166,Café,€€€€,"Bull Wall, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/UPFSJ0BPL4L30SCS.jpg,"Cian D. • Juin 4, 2022
Great views, lovely coffee and Fab Toasties.","Cian D. • Juin 4, 2022",https://fr.foursquare.com/ciandoyle,Cian D.
Zakura Noodle & Sushi,https://fr.foursquare.com/v/zakura-noodle--sushi/561b974c498e1a6725986220,https://fastly.4sqi.net/img/general/300x300/7829815_TJksaValeNGRLBngKRXQLnKLsffEJRxMMFw73ebA2Yw.jpg,8.6,167,Japonaise,€€€€,"7 Baggot St Uppr, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/37734374-H2WS5TO0BIVDKXDH,"Tomáš S. • Janvier 27, 2019
Teriyaki salmon is absolutely amazing. Also, generally all sushi is great - superb ratio of salmon to rice!","Tomáš S. • Janvier 27, 2019",https://fr.foursquare.com/tomass4771720,Tomáš S.
Butlers Chocolate Café,https://fr.foursquare.com/v/butlers-chocolate-caf%C3%A9/4b4dff61f964a52087dd26e3,https://fastly.4sqi.net/img/general/300x300/375662076_hu7Ijt5bHyoulgnJ2ZlakyCfsnW43wS4ZjCs_0_zV9M.jpg,8.6,168,Café,€€€€,"4 Lower Liffey St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/101769944-PVJMJ411LWKOND53.jpg,"Hara E. • Avril 19, 2016
I am so in love with this place! Best dark hot chocolate ever! Plus, they let you pick any chocolate you want with your beverage for free!","Hara E. • Avril 19, 2016",https://fr.foursquare.com/harae2014085,Hara E.
Boojum,https://fr.foursquare.com/v/boojum/53b558e9498efbd69a842e3a,https://fastly.4sqi.net/img/general/300x300/53051904_flGaDbQWDfwGXCwoMWV0KvpOQBfFlmbdUEdyev8Qk3w.jpg,8.6,169,Burritos,€€€€,"Kevin St Lwr, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92425219-HFYPEA5BVL05RKSH.jpg,"Claire C. • Septembre 21, 2014
Guacamole is fab here. Love the salads too. The spicy sauce is really good. Yummy food in general.","Claire C. • Septembre 21, 2014",https://fr.foursquare.com/clairec5311734,Claire C.
Millstone Restaurant,https://fr.foursquare.com/v/millstone-restaurant/4b214a37f964a520a03924e3,https://fastly.4sqi.net/img/general/300x300/181735_ZTwyHTMvN7w1Yp7xVUYNnWF7yfnqa7zSVPIB6nX6DpA.jpg,8.6,170,Restaurant,,"39 Dame St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/8125644_Ubau7PfQ_GQs-LJZqRztC3hA_DrBXBBiPeJCIfVCBJ8O97djaby-lTV5S4DTTUeLxMkf5FFr8.jpg,"Raphael N. • Août 23, 2017
great value 2 or 3 dish menus available","Raphael N. • Août 23, 2017",https://fr.foursquare.com/raphaelniedy,Raphael N.
Sheridan's Cheesemongers,https://fr.foursquare.com/v/sheridans-cheesemongers/4c4080faa48d9c7427500c40,https://fastly.4sqi.net/img/general/300x300/16007828_NumU4yFbh16kqSrzdAp_JB8ESRUmiSMEyAtRTF6pbkQ.jpg,8.6,171,Fromagerie,,"30 S Anne St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3D2HC3WOZYJCF1N0.jpg,"Eduardo C. • Mars 15, 2014
I came in on a food tour, and tried the Ardhahan (a soft cheese), which is just amazing! Make sure you try it :)","Eduardo C. • Mars 15, 2014",https://fr.foursquare.com/eduardoc5415253,Eduardo C.
Shouk,https://fr.foursquare.com/v/shouk/59a140145455b23c829c7b71,https://fastly.4sqi.net/img/general/300x300/61459891_JS4X3JYfsUsaRhZ8wn9NXBM-kaU6nCwSdQuq-MZ8niw.jpg,8.6,172,Restaurant,,"40 Drumcondra Rd Lower, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1386044314_VkBD7XBK_OvqVFLMKTAjVaQ_lwgIUuZbN6Z5GNVhVi38p69b60BiARqesgusprJlqc-wbzRVE.jpg,"Anne • Avril 17, 2022
The food is incredible, stellar hummus and very vegetarian friendly!","Anne • Avril 17, 2022",https://fr.foursquare.com/anne9009090,Anne
Loose Canon,https://fr.foursquare.com/v/loose-canon/5b47b534829b0c002ca94a7e,https://fastly.4sqi.net/img/general/300x300/371928_nR_7uTqr4_KoO8y9go7FgJ-fw3T1HY7hIzFl2GOOS88.jpg,8.6,173,Bar à vins,€€€€,"29 Drury Street, Baile Atha Cliath",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/21849499_ORgVuOha_iVBoBNBa4q9l6M9RrgPJ_54MxBRPVEoYqZXppZM5a-UydVlPck8mMng9OJkgyLPh.jpg,"Rachel K. • Juillet 24, 2018
Good new spot in town. Fun to sit outside with some wine, cheese and friends. Get the cheese and meat plate. The wines change frequently.","Rachel K. • Juillet 24, 2018",https://fr.foursquare.com/rachelk3420807,Rachel K.
The Pepper Pot,https://fr.foursquare.com/v/the-pepper-pot/4c3afa40def90f477020fd2d,https://fastly.4sqi.net/img/general/300x300/485139201_lz2VR2s-lLt_iczqO5zjk7fJA2Y_ssYZo1Wu8feQBFs.jpg,8.6,174,Café,€€€€,"Powerscourt Town Centre, S William St, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/7312523-YNGSHG43SEGQXJFU.jpg,"mick g. • Octobre 31, 2015
Omg! The bacon, cheddar and roast pear! Spectacular 😍","mick g. • Octobre 31, 2015",https://fr.foursquare.com/mickg6103687,mick g.
Irish Rock ‘N’ Roll Museum Experience,https://fr.foursquare.com/v/irish-rock-n-roll-museum-experience/55af536f498e2794fd5d2c7b,https://fastly.4sqi.net/img/general/300x300/745947_fbibCGqy6oD4kk8HYYPMLI-ScmoynVRc-6I6YqWVmFw.jpg,8.6,175,Musée,,"Curved St, Temple Bar, Temple Bar",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/537199917_w4K1nD3t_erW9YPqW61b1Kbeoii1ZYdqoPBo-xy0KSi3H-sVqW2Fs1zkXnSvoIApyeSX60XRL.jpg,"Alice D. • Avril 13, 2019
Very interesting and great fun. Some amazing music info and real memorabilia..","Alice D. • Avril 13, 2019",https://fr.foursquare.com/aliced4364608,Alice D.
O'Donoghue's,https://fr.foursquare.com/v/odonoghues/4ade0eeff964a5207e7021e3,https://fastly.4sqi.net/img/general/300x300/428504083_Rhh8ahIdcmVbF29IpAovzmBlApZ9zCB7tYOBTADsDZk.jpg,8.6,176,Pub,€€€€,"15 Merrion Row, Dublin",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/MLSTCHCVJLDFHGV2.jpg,"Sarah D. • Janvier 3, 2015
Great live music. Pretty large space so not too crowded. Heated semi outdoor area beside the bar as well.","Sarah D. • Janvier 3, 2015",https://fr.foursquare.com/sarahdoody,Sarah D.
