Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"Nóatún 17 (Laugavegur), Reykjavik",https://fastly.4sqi.net/img/general/300x300/8656078_o2OP123U6bKXQk-fW6nLWdTqvWFs1Ql66q9T_UOHkvY.jpg,7.9,129,https://fr.foursquare.com/v/nexus/4dbf62e6fc60e8673104b110,Nexus,Loisirs,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/EOBD1APCK4USDYUS.jpg,"Árni Þ. • Janvier 31, 2012
Remember that Nexus is now split into two stores. The original one sells books & movies and the one across the parking lot sells board games and rpgs.","Árni Þ. • Janvier 31, 2012",https://fr.foursquare.com/umbraccoon,Árni Þ.
"Laugavegur 21, Reykjavik",https://fastly.4sqi.net/img/general/300x300/5342237_tiA7Hm2SvqONJqpoi6n7vdXRDsfOA5CPiNP4sv-8Ioc.jpg,7.9,130,https://fr.foursquare.com/v/kaffibrennslan/529a4b2c498e7f519c002171,Kaffibrennslan,Bar,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/163133764-0NUKMIPMEC2ZBLUM.jpg,"Antoine P. • Août 16, 2016
Chocolat chaud","Antoine P. • Août 16, 2016",https://fr.foursquare.com/antoinep2773318,Antoine P.
"Suðurlandsbraut 2, Reykjavik",https://fastly.4sqi.net/img/general/300x300/121646167_rgbCHvJ_ofV5JNToIPdzZ0GsBKQEQNIZRNs0sfS6UKY.jpg,7.9,131,https://fr.foursquare.com/v/vox-restaurant/4cefe063d7268cfa72f6d14e,VOX Restaurant,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/91485626-BG3RRS1I0OC5J4TD.jpg,"Andrew R. • Juin 23, 2016
Really good tasting menu and best wine pairings Ive had in Iceland (although still not amazing). Bit on the expensive side but definitely worth it","Andrew R. • Juin 23, 2016",https://fr.foursquare.com/andrewr7412768,Andrew R.
"Bankastræti 14, Reykjavik",https://fastly.4sqi.net/img/general/300x300/68164871_j9LS1e836MzTQar0tMNDV8zbRd1ryeYB_XtwdHUD6JU.jpg,7.9,132,https://fr.foursquare.com/v/the-deli/4c766054ff1fb60cd0a9f8a7,The Deli,Fast-food,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/35183785-LMJIJBEPA0Z25BT5.jpg,"Benedikt V. • Mai 4, 2015
Love the lasagna! Also always have a 'pasta of the day' that never fails to please","Benedikt V. • Mai 4, 2015",https://fr.foursquare.com/benediktvaldez,Benedikt V.
Reykjavik,https://fastly.4sqi.net/img/general/300x300/117762_MZ9-ZwhjWa4Oihhm9AmGKDGqNoPACZJR8nsNECtz0-w.jpg,7.9,133,https://fr.foursquare.com/v/burro/581ce61a2fea36264149f51a,Burro,Latino-américaine,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/401766053_fUlAYO57_v-6wc7ac81Auqb4FRxkeqAYhUhjIAMCrz1IZL0BwKiNQfmHGN9W4hbZO9bX4OCE5.jpg,"Bjarni J. • Avril 1, 2017
This is now a favorite of mine in Reykjavík. Really delicious tapas and nice latin cuisine. The atmosphere was great, and likewise the service! Here is a photo of one of the many delicacies they serve","Bjarni J. • Avril 1, 2017",https://fr.foursquare.com/bjarnij9238319,Bjarni J.
"Laugalæk 8, Reykjavik",https://fastly.4sqi.net/img/general/300x300/2901998_pUUv6wpVObfLqR7ibiORGd2Wl-IycgBkZkF75h4H4AE.jpg,7.9,134,https://fr.foursquare.com/v/%C3%ADsb%C3%BA%C3%B0in-laugal%C3%A6k/4cf13021cc61a35d104b139e,Ísbúðin Laugalæk,Glace,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/9405325-DXB1SJVQQGNDGUBT.jpg,"Valur Thor G. • Juillet 8, 2011
Try the espresso. Also ask for homemade strawberry sauce with your icecream in a cup.","Valur Thor G. • Juillet 8, 2011",https://fr.foursquare.com/valurthor,Valur Thor G.
"Bergþórugata, Reykjavik",https://fastly.4sqi.net/img/general/300x300/52504235_MBTn48_peBBaTZXYx8AxNvnO5uZIDfkeuiPtqLjjhQc.jpg,7.9,135,https://fr.foursquare.com/v/sundh%C3%B6ll-reykjav%C3%ADkur/4ccd88efba0a548123e04359,Sundhöll Reykjavíkur,Piscine,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/450136459_hoNOzgoR_S1wuSEYjZNcgbFOukurLuXEXjbZKDOtYliHvw-EX-h5EAkibKPd0pYQoFlSr5epr.jpg,"Musab A. • Août 26, 2019
Perfect, outstanding, amazing. Just can’t describe it. So cheap, has everything","Musab A. • Août 26, 2019",https://fr.foursquare.com/musaba1065029,Musab A.
Laugavegur 118,https://fastly.4sqi.net/img/general/300x300/26633727_jbX74FOUZAWnnzS4FGl-ZEVqf3A71MYd_OkrnZVeLWM.jpg,7.8,136,https://fr.foursquare.com/v/mai-thai-bistro/56c5ca28cd10ffeaf1f5906e,Mai Thai Bistro,Thaïlandaise,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/854637_4ZilHV2j_IEoEaVIDHvfxNhzfENYhvKghA5pCtxrFNPl0ag2oYLPLsN9OKsAQC2tStbfzgf4s.jpg,"Christine T. • Avril 25, 2018
Just across the Food court at Hlemmur. Good thaifood, good value for the money.","Christine T. • Avril 25, 2018",https://fr.foursquare.com/christit9451838,Christine T.
"Hlemmur, Reykjavik",https://fastly.4sqi.net/img/general/300x300/3022900_9B6yQ1CFC-DKOzKqGa8RlFxrxxEefknE8yiGNDFXSFY.jpg,7.8,137,https://fr.foursquare.com/v/fuego/5bd8b540b9a5a8002cb457dd,Fuego,Mexicaine,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Gary S. • Novembre 2, 2018
Amazing soft tacos!!! I had the pollo x3 and added the red spicy sauce to it. Very strong. Highly recommend. One of the best taco joints I have been too.","Gary S. • Novembre 2, 2018",https://fr.foursquare.com/garys2316845,Gary S.
"Bankastræti 5 (Ingólfsstræti), Reykjavik",https://fastly.4sqi.net/img/general/300x300/2653728_Q59avhZQo3AJcDiFB6SgOytaHqk2RefZ4XeJj2VLmK4.jpg,7.8,138,https://fr.foursquare.com/v/66-nor%C3%B0ur/4c331138213c2d7f6c49365d,66° Norður,Habillement,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/CX4AHFSE3ENFR4S4.jpg,"Levaker • Mars 19, 2016
Keeping Iceland warm for real! Love the products and great limited edition jackets.","Levaker • Mars 19, 2016",https://fr.foursquare.com/levaker2071038,Levaker
"Hverfisgata 16, Reykjavik",https://fastly.4sqi.net/img/general/300x300/1916180_7dCgWMLEsdbSHd9r3NX5hmrUQ0duydrFy5E5V1bZdf4.jpg,7.8,139,https://fr.foursquare.com/v/gr%C3%A1i-k%C3%B6tturinn/4c17451074fb20a1b8515112,Grái Kötturinn,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/YRO0FHSSEJPQQJS4.jpg,"Andrea A. • Février 6, 2015
Best breakfast place in Reykjavík. Interiors are warm and inviting- exstensive menu of bagels, eggs, pancakes etc","Andrea A. • Février 6, 2015",https://fr.foursquare.com/andrearikhards,Andrea A.
"Suðurlandsbraut 12, Reykjavik",https://fastly.4sqi.net/img/general/300x300/106429199_Y6MejGakHx4t4-fsfizvZl7KNL-mo5LVzN0Rkc-RymA.jpg,7.8,140,https://fr.foursquare.com/v/reykjav%C3%ADk-lights-hotel/51ac641c498ef4055d8949d6,Reykjavík Lights Hotel,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/355555469_OAZlT1ic_lOnXC-Hf9DKdINCHXGepAyivLpdffgxv65bMM5r-ojwFP0N6J5I8rlh5UTQVQdft.jpg,"Rhonda L. • Mars 11, 2019
Very helpful and pleasant staff. Comfortable rooms and plentiful breakfast","Rhonda L. • Mars 11, 2019",https://fr.foursquare.com/rhondal4668240,Rhonda L.
"Laugavegur 63b, Reykjavik",https://fastly.4sqi.net/img/general/300x300/100543041_HBjWk0b3-uZpqjxz9s2R4Y7hYK_h_aR-YieeU8H1d6U.jpg,7.8,141,https://fr.foursquare.com/v/kronkron/4b0588aff964a52007d422e3,Kronkron,Magasin d'accessoires de mode,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/TAR2VLOJCNLZRT01.jpg,"Eliza Ariadne K. • Août 25, 2012
Amazing clothes/ridiculously high prices (just saw a coat for 400€, wtf.)","Eliza Ariadne K. • Août 25, 2012",https://fr.foursquare.com/elizaark5261031,Eliza Ariadne K.
,https://fastly.4sqi.net/img/general/300x300/4810_izjL-V_9yDDCNnLKMIpCtkyviPCBMJyWtfcP9-48n6c.jpg,7.8,142,https://fr.foursquare.com/v/joylato/5769b068498eb7212efc3d65,Joylato,Glace,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/P1AOGM3YSWAUT5KO.jpg,"Alana F. • Août 11, 2016
Amazing ice cream with a coconut option for vegans. The sauces and toppings (minus the white chocolate) are also all vegan. Delicious!","Alana F. • Août 11, 2016",https://fr.foursquare.com/cecilexplorer,Alana F.
Reykjavik,https://fastly.4sqi.net/img/general/300x300/6909519_AMiIBCiMA-mfHoPvQO0NMJohPNoxykK2kXeQhd_6ms8.jpg,7.8,143,https://fr.foursquare.com/v/laugavegurinn-g%C3%B6ngugata/4bc64934424195216bed031d,"Laugavegurinn, göngugata",Quartier,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/83502022-WJOOODRVAIXZAZWP.jpg,"Risiana L. • Février 10, 2015
One of Reykjavík's main streets. Great place with nice shops, restaurants and cafes!","Risiana L. • Février 10, 2015",https://fr.foursquare.com/risianal9229019,Risiana L.
"Faxafen, Reykjavik",https://fastly.4sqi.net/img/general/300x300/117762_ojzCQBFMO1ePEWkBkGnvDZKbIDN32hzqDXmjutpha6w.jpg,7.8,144,https://fr.foursquare.com/v/brau%C3%B0--co/596f1c65be57633c4d412caa,Brauð & Co,Boulangerie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/376806-C25MZW402EYMV1E0.jpg,"Aivory G. • Mai 6, 2018
My favourite bakery! Crave it when I’m not in Reykjavik. The cinnamon croissant is divine.","Aivory G. • Mai 6, 2018",https://fr.foursquare.com/ivory717,Aivory G.
"Austurstræti 18, Reykjavik",https://fastly.4sqi.net/img/general/300x300/179788_PS3ctjPohvYYyZh5a_GQAqUdgNjkAsQzGEfC9p0Sr9c.jpg,7.8,145,https://fr.foursquare.com/v/eymundsson/4b2a573ef964a52077a724e3,Eymundsson,Librairie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/83502022-WJOOODRVAIXZAZWP.jpg,"Risiana L. • Février 8, 2015
Very nice big bookstore with a great collection of books in the English language! Have a seat at the Te & Kaffi cafe inside!","Risiana L. • Février 8, 2015",https://fr.foursquare.com/risianal9229019,Risiana L.
"Laugavegi 25, Reykjavik",https://fastly.4sqi.net/img/general/300x300/23648359_4fBZuB8lvxvkvr2f8ld11mF2iFcLYMwYpJFiTl5SNa0.jpg,7.8,146,https://fr.foursquare.com/v/hr%C3%ADm-h%C3%B6nnunarh%C3%BAs/4f68c132e4b04bea43e5487c,Hrím Hönnunarhús,Boutique de cadeaux,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3648632-HHXEKO1QU1LQCXNL.jpg,"Michee L. • Octobre 27, 2012
Love the gift shop! So many adorable and quirky things :)","Michee L. • Octobre 27, 2012",https://fr.foursquare.com/michee_rambles,Michee L.
"Suðurlandsbraut 4, Reykjavik",https://fastly.4sqi.net/img/general/300x300/117762_fMbce9wz0zfccA8d7bKiBYUMSu2cAmAMvu77GKfXRLM.jpg,7.8,147,https://fr.foursquare.com/v/fresco/53c7e744498e72be1c0a77f4,Fresco,Salade,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/R33YZUBE5YGPGZTX.jpg,"Guðjón P. • Septembre 6, 2015
Cryunchy, fresh salad and a nice dressings.","Guðjón P. • Septembre 6, 2015",https://fr.foursquare.com/gudjonp,Guðjón P.
"Lindargata 7, Reykjavik",https://fastly.4sqi.net/img/general/300x300/1371088746_NQDqkx7yc1m6osBRWH75B5fI7nq8ht8VoncCe7-ihcA.jpg,7.8,148,https://fr.foursquare.com/v/national-theatre-of-iceland/4b0588aef964a520ead322e3,National Theatre of Iceland,Théâtre,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/94036971_20UHeDpa_9KWDPDAGGSscKhFQOE1iqioimyHcMdpdg8At85b2yat3z1YBiaUX3CRKzsnMd36S.jpg,"Carl G. • Novembre 28, 2015
Lovely venue to catch a show.","Carl G. • Novembre 28, 2015",https://fr.foursquare.com/geordie_exile82,Carl G.
"Skólavörðustígur 23, Reykjavik",https://fastly.4sqi.net/img/general/300x300/87275953_Fkx7oplpJNHZB3PJgPSJi_qRudsSRFKgzQcRKlwsK9U.jpg,7.8,149,https://fr.foursquare.com/v/salka-valka/594567334382ab30b248d053,Salka Valka,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1506935_Jo-44L2x_3Pc3b7_Ypts5T3a8iSoFkddw49hRDFFldjCVKEkyWUuValnNiRJt75rCGE8By4Dz.jpg,"Betânia D. • Juin 12, 2022
Ask for tapas… the cod one is delicious.","Betânia D. • Juin 12, 2022",https://fr.foursquare.com/betaniad3441365,Betânia D.
"Bankastræti 2, Reykjavík",https://fastly.4sqi.net/img/general/300x300/347385028_XcXpUJrIU6FRX6NC6t9r-a772c9AUm7D5Nqd5gmIfq8.jpg,7.8,150,https://fr.foursquare.com/v/bakabaka/6203c11a8877c04673b2afee,BakaBaka,Boulangerie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/197535091-SYMAI3IFAHIVTHYN.jpg,"Ben E. • Octobre 30, 2022
Great pastries and pizza, a must go.","Ben E. • Octobre 30, 2022",https://fr.foursquare.com/bene3313315,Ben E.
"Austurstræti, Reykjavik",https://fastly.4sqi.net/img/general/300x300/122332753_VG5b_K-Lqa5_o0cl7kkcVC5m49IlFnBRbW7JajKwfMg.jpg,7.8,151,https://fr.foursquare.com/v/austurstr%C3%A6ti-street-walk/4e21b0d9628469a574180b61,Austurstræti Street Walk,Belvédère / Panorama,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/ALNDOLLWLFJJWJG4.gif,"Eymundsson • Août 19, 2011
View tip for a photo of Austurstræti around 1900. Photographer is our founder Sigfus Eymundsson bookseller in Reykjavik (Reykjavik Museum of Photography)","Eymundsson • Août 19, 2011",https://fr.foursquare.com/eymundsson,Eymundsson
"Aðalstræti 2, Reykjavik",https://fastly.4sqi.net/img/general/300x300/64511_jbo1z0DkAW5xEZM_nADGo71YlpFgCye86o3xliOK7Ws.jpg,7.8,152,https://fr.foursquare.com/v/tourist-information-center/4c66c2b28e9120a122c3d864,Tourist Information Center,Informations touristiques,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/94036971_20UHeDpa_9KWDPDAGGSscKhFQOE1iqioimyHcMdpdg8At85b2yat3z1YBiaUX3CRKzsnMd36S.jpg,"Carl G. • Novembre 28, 2015
Friendly service. Will help you to arrange tours and accommodation.","Carl G. • Novembre 28, 2015",https://fr.foursquare.com/geordie_exile82,Carl G.
"Ægisgata, Reykjavik",https://fastly.4sqi.net/img/general/300x300/501471915_PnUjflGtzjttCnL9HvoevhWZcRkoVe4R80glMz79lqE.jpg,7.8,153,https://fr.foursquare.com/v/p%C3%A9tursb%C3%BA%C3%B0/4b448b7bf964a52059f625e3,Pétursbúð,Épicerie fine,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Don G. • Mars 17, 2014
Nice local store :)","Don G. • Mars 17, 2014",https://fr.foursquare.com/dong2631965,Don G.
"Álfheimar 4, Reykjavik",https://fastly.4sqi.net/img/general/300x300/11219479_HxIUnzLQKl1RHCSIuK2kIPPzO_7ncJ_pgl84TXT44cA.jpg,7.7,154,https://fr.foursquare.com/v/passion/4d52acacbd6ff04d576bfe0c,Passion,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JKCSETQKJG32EZ12.jpg,"Maggi • Janvier 5, 2019
My go to place for bread. Don't miss their pistachio bun!","Maggi • Janvier 5, 2019",https://fr.foursquare.com/maggi6676460,Maggi
"Bankastræti 5, Reykjavik",https://fastly.4sqi.net/img/general/300x300/5454534_n_NBASyojIKdN8Xjp9aRglFFXxouznGI81o8bBGWjUQ.jpg,7.7,155,https://fr.foursquare.com/v/hamborgarab%C3%BAllan/4bd590adcfa7b7131df325da,Hamborgarabúllan,Hamburgers,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/0BTTGSJDWB3UKNHU.jpg,"Jónatan J. • Juillet 4, 2011
Get a milkshake with your burger for added flavor! Ask them to thin it out since it's to thick to drink with the burger otherwise.","Jónatan J. • Juillet 4, 2011",https://fr.foursquare.com/jonatanj5946627,Jónatan J.
,https://fastly.4sqi.net/img/general/300x300/399009_hTI8sUyeXqJfb615iNdlUKyKXYYGO2WtUgLgEHWf7Ik.jpg,7.7,156,https://fr.foursquare.com/v/solon-bistro--bar/55ddc0a1498ebbd37260d24b,Solon Bistro & Bar,Américaine moderne,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/415254785_IOC60Nci_QR7qcp_tyXnv4tzIq3zPhKx940E1e_N3kY3XzL0uMRnrAMY9-81A_mYSkORuzBCp.jpg,"Tania S. • Avril 24, 2017
Great Find! To my risotto I did not take a photo and my husband ordered the sandwich pulled pork 😋 delicious! And great service. I definitely recommend it.","Tania S. • Avril 24, 2017",https://fr.foursquare.com/tanias9021751,Tania S.
"Perlan, Reykjavik",https://fastly.4sqi.net/img/general/300x300/440956087_9a6rysCDJHs2ZSGabt8cT_SANiuNzagNgUwp2RM3gnc.jpg,7.7,157,https://fr.foursquare.com/v/kaffit%C3%A1r-perlan/58a05f3d51d19e06ce7b7709,Kaffitár Perlan,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/33165611_keNkDWQN_jwOafDpC5vMGWBdE3LQnppiuAVsqfAcwkzvjj3nkkJe_5MfTN-nfagGQx3Dh1s1t.jpg,"Omar • Février 1, 2019
Best soup and cheesecake.","Omar • Février 1, 2019",https://fr.foursquare.com/omar8310982,Omar
Borgartún 31,https://fastly.4sqi.net/img/general/300x300/52744090_7nxASXW8RyaYB2VFj-Ancz5hULXQzYUtVyhb2r_YXGg.jpg,7.7,158,https://fr.foursquare.com/v/wok-on/57320220498e1dabcd27871d,Wok on,Asiatique,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/84359819-EIPOLGFBVUKZEJZF.jpg,"Karl H. • Juin 7, 2018
Quick, insanely tasty, healthy, fresh. Go there!","Karl H. • Juin 7, 2018",https://fr.foursquare.com/hallbjornsson,Karl H.
"Sundlaugarvegur 30a, Reykjavik",,7.7,159,https://fr.foursquare.com/v/laugar-spa/4b0588acf964a5208dd322e3,Laugar Spa,Gymnastique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/DECLRB52VDR1GXRH.jpg,"Jason K. • Janvier 26, 2017
Outdoor thermal pools, indoor pools, hot saunas, steam rooms, and a frigid plunge pool.","Jason K. • Janvier 26, 2017",https://fr.foursquare.com/jasonk5660929,Jason K.
"Laugarásvegur, Reykjavik",https://fastly.4sqi.net/img/general/300x300/17158962_c7qSzMF6X_l9LvnQ4Loc3600xtUWMs4W_DrP7A-FTrs.jpg,7.7,160,https://fr.foursquare.com/v/sk%C3%BAbb/592b3f28037be109d6f6530e,Skúbb,Glace,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4754799_FSJRphbw_9VLpYNYTBN27hUJ8M04qAJGYRrdV24WHFOoA_t2c6nfOXEVSM0fqrrpnxO27EJ6p.jpg,"Rosastef • Août 5, 2017
Best ice cream shop in town hands down. All the flavors were delicious.","Rosastef • Août 5, 2017",https://fr.foursquare.com/rosastef,Rosastef
"Sigtún 38, Reykjavik",https://fastly.4sqi.net/img/general/300x300/5697123_xiVfJSybfDmyMqVFB0fC3zhasVFcIx2MMeNrzAzOmXY.jpg,7.7,161,https://fr.foursquare.com/v/grand-hotel-reykjav%C3%ADk/4b0588aaf964a52032d322e3,Grand Hotel Reykjavík,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/510556008_s1n1V5rR_yknqZFxnSdmwZC_pk8pEKG93JYfI2mbxE-2rHlO3c5KbkozHhQ7YUBCV5F8yK1Wq.jpg,"Sandra O. • Octobre 4, 2018
Excellent food and water, clean rooms, happy hour at the bar, Buffet, Spa and Hot Tub 20% off for Hotel customers.","Sandra O. • Octobre 4, 2018",https://fr.foursquare.com/sandrao2134774,Sandra O.
Reykjavik,https://fastly.4sqi.net/img/general/300x300/4489783_su31s0Ld-QTPxQPMTf5eUXuy0OsjcpdU3W579EDdUr4.jpg,7.7,162,https://fr.foursquare.com/v/hotel-lotus/532c0c9e11d29fa605ca29c8,Hotel Lotus,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/61450275_tWK14huO_UDAv4xKyMqQelBu2cm4cD7-dFTGud2AfP9BEJqbck2V_1jmfxdfB_vJ2V3QCFjMx.jpg,"Greta S. • Février 27
Nice hotel, beautiful rooms good breakfast",Greta S. • Février 27,https://fr.foursquare.com/gretas9800414,Greta S.
"Frakkastígur 12 (Laugavegur), Reykjavik",https://fastly.4sqi.net/img/general/300x300/20944338_NbbF8FA_eDadI8yuPpHSjxY4I2UfVKVCnWtTspEG5dg.jpg,7.7,163,https://fr.foursquare.com/v/reykjavik-fish/5b6c63a861e53b002cbb0642,Reykjavik Fish,Boutique de Fish and Chips,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RVKYNPWLCXVOS2BW.jpg,"Jah R. • Novembre 15, 2019
Nice place for a good fish and chips. Good quality cod on hand.","Jah R. • Novembre 15, 2019",https://fr.foursquare.com/jahr8589034,Jah R.
"Bankastræti 8 (Ingólfsstræti), Reykjavik",https://fastly.4sqi.net/img/general/300x300/121646167_-2jLkLfAWWn6peVXPJcvRf4JZ9l8V86qpKAfQd-CWJc.jpg,7.7,164,https://fr.foursquare.com/v/kaffit%C3%A1r--bankastr%C3%A6ti/4bdd66e6d33f2d7f91dd8a3c,Kaffitár | Bankastræti,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2FEHO4BFCDYS3ZML.jpg,"Florian C. • Juin 24, 2016
Ambiance cosy et boissons chaudes bien préparées. On y passe volontiers son temps libre","Florian C. • Juin 24, 2016",https://fr.foursquare.com/ted_et_flo,Florian C.
"Laugavegur 30, Reykjavik",https://fastly.4sqi.net/img/general/300x300/2308613_DbIt0rcWWH9_GAq72ZPjSe6VE5Yd3sdoRBqoqyayoZw.jpg,7.7,165,https://fr.foursquare.com/v/dillon-whiskey-bar/4b5b9947f964a520f00929e3,Dillon Whiskey Bar,Bar à whisky,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JQODRN31W2UTOFGV.jpg,"Julien R. • Juin 2, 2014
Concert le WE à l'étage !","Julien R. • Juin 2, 2014",https://fr.foursquare.com/julienr9890458,Julien R.
"Skólavörðustíg 11 (Vegamótastígur), Reykjavik",https://fastly.4sqi.net/img/general/300x300/22452105_rNGgJOxwijooFgkJSDgkKVB5GE_6jTmT0WZWvBYE5HU.jpg,7.7,166,https://fr.foursquare.com/v/eymundsson/4b128d72f964a520c28a23e3,Eymundsson,Librairie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/XBDCFU55S1CV4RY1.jpg,"Carmen N. • Août 21, 2017
Good book selection with a great pen section.","Carmen N. • Août 21, 2017",https://fr.foursquare.com/carmyarmy,Carmen N.
"Álfheimar 74, Reykjavík",https://fastly.4sqi.net/img/general/300x300/1169_jPMGgs42JU_laqynsez4C-BPWdiS29xg03QSntNjebc.jpg,7.7,167,https://fr.foursquare.com/v/tokyo-sushi/4e258d91091a817e3dd6a187,Tokyo Sushi,Sushi,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/117762_EkR6PGld_6_-U6QPJMVCWmceYCMjvGti4Q-sCJHEksaYTU_oLDTeO5-z6avbQ2KvFE_piF1V_.jpg,"Hannes • Septembre 7, 2013
Surf and turf is awesome. So good...","Hannes • Septembre 7, 2013",https://fr.foursquare.com/hannesjohnson,Hannes
"Laugavegur 23, Reykjavik",https://fastly.4sqi.net/img/general/300x300/332282929_4bMnF-PLto7-Z2w-wga98PIW6t8B3VVTl4skHp19ysg.jpg,7.6,168,https://fr.foursquare.com/v/maclandis/4d46c20a4e5d3704500b0594,Macland.is,Électronique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/10976277-GJQ1CVSJLZKHSESB.jpg,"Jakob S. • Août 19, 2014
Get your Siminn card there, then top it up. We payed about 30$ for 10GB and had coverage nearly everywhere.","Jakob S. • Août 19, 2014",https://fr.foursquare.com/jakobstecher,Jakob S.
"Hafnarstræti 17-19, Reykjavik",https://fastly.4sqi.net/img/general/300x300/285264_swob91QtJIi1P90cz2WNSufvCPdPCQaj8t8D4hUSsFQ.jpg,7.6,169,https://fr.foursquare.com/v/reykjavik-konsulat-hotel-curio-collection-by-hilton/5a2815d251950e2a78c2738d,"Reykjavik Konsulat Hotel, Curio Collection by Hilton",Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/473735575_WnUSwbx6_66qgUa3w5TEe0FE0Z7jhico6mA4OC2FbVPGMnY-EKeFXpNVN9IlVI4vfgeEM8QK0.jpg,"Bogdan Z. • Décembre 21, 2022
Don’t miss the free drink between 5pm and 6pm daily!","Bogdan Z. • Décembre 21, 2022",https://fr.foursquare.com/bogdanz2271547,Bogdan Z.
"Nýbýlavegur 4, Kópavogur",https://fastly.4sqi.net/img/general/300x300/1202617_FAjDLxOjVlv_X8i8dQqCUWaddcBmrlUnNketrDyuWMs.jpg,7.6,170,https://fr.foursquare.com/v/tokyo-sushi--sticks/5390d6e2498e7de3eb9c3bfd,Tokyo Sushi & Sticks,Sushi,$$$$,Enregistrer ,,,,,
"Suðurlandsbraut 2, Reykjavik",https://fastly.4sqi.net/img/general/300x300/121646167_QtWZ_VEVSa6Tycpx_6pV5cR5PfweE0ezielUsPOZ7Fk.jpg,7.6,171,https://fr.foursquare.com/v/hilton-reykjavik-nordica/4b0588abf964a52046d322e3,Hilton Reykjavik Nordica,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/6397647-GF41KMS52YEAKZBJ.jpg,"Frank R. • Août 22, 2017
Perfectly nice, clean and well appointed Hilton, but in a remote part of Reykjavik. If you want to be downtown, check out the Canopy!","Frank R. • Août 22, 2017",https://fr.foursquare.com/rimalovski,Frank R.
"Bíldshöfði, Reykjavik",https://fastly.4sqi.net/img/general/300x300/117762_R5Yu4WoMkI988LwegMw7OVOT6AF5_aGvTxw3YtMcPXo.jpg,7.6,172,https://fr.foursquare.com/v/serrano/4bcd9787937ca5934fecac92,Serrano,Burritos,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4RWDJUN1KF0UOO1I.jpg,"Ásdís Guðný P. • Juin 9, 2013
Starfsmaður að nafni Birgitta, latur starfsmaður og ókurteis!!","Ásdís Guðný P. • Juin 9, 2013",https://fr.foursquare.com/asdisgup9890247,Ásdís Guðný P.
