Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"P. del Prado, 36, Madrid",https://fastly.4sqi.net/img/general/300x300/7635591_C7raekqq90Ifx2NfvpIkOJXSRnnocQDHW4T3WdkWp4Y.jpg,8.9,129,https://fr.foursquare.com/v/caixaforum-madrid/4b0015c0f964a520b43a22e3,CaixaForum Madrid,Musée d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92166220-0CUXCCHIHYTT124L.jpg,"Antoni S. • Avril 6, 2016
Magnifiques expositions dans un écrin parfait. Un must.","Antoni S. • Avril 6, 2016",https://fr.foursquare.com/antonihuy,Antoni S.
"Plaza de Canalejas, 6 (Carrera de San Jerónimo), Madrid",https://fastly.4sqi.net/img/general/300x300/700449_fWryC4X4RAx_Nv6DcLm0CJz0xNKL7JeY4XFQGCWiCCY.jpg,8.9,130,https://fr.foursquare.com/v/la-violeta/4adcda41f964a520d53e21e3,La Violeta,Desserts,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/41883520-FGUD03GPFSBEQ3M2.jpg,"Amy R. • Novembre 26, 2018
Lovely but TINY shop tucked between a bunch of shops on a busy corner. The candies are both sweet and floral, like something in a glass dish at grandmas","Amy R. • Novembre 26, 2018",https://fr.foursquare.com/amyvictoria,Amy R.
"C. Hernán Cortés, 8, Madrid",https://fastly.4sqi.net/img/general/300x300/12696461_t4ysOnswDZINi1JA_HHsxxZUkgPF2hYFNyN3SGLvow4.jpg,8.9,131,https://fr.foursquare.com/v/la-hummuseria/560eab83498e048a3f66de00,La Hummuseria,Restaurant végétaliens et végétariens,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Hicham E. • Juillet 18, 2017
Super concept.. une carte originale, une réelle découverte!! Coup de coeur à Madrid","Hicham E. • Juillet 18, 2017",https://fr.foursquare.com/hichame2432527,Hicham E.
"C. Princesa, 26, Madrid",https://fastly.4sqi.net/img/general/300x300/59829385_7XwsyoVAke5pNenj2e9sLJiKezlHECmtLtacFS87Yhs.jpg,8.9,132,https://fr.foursquare.com/v/goiko-grill/55a3a337498e3c94e90e6050,Goiko Grill,Hamburgers,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/145063547_85C9QuPl_0rXZh7lZQ1IaqtWZh4liLKQm2N5X7k9xRISxzCR8kazPlvcLap0eH8DlB5OPmCh-.jpg,"Genesis G. • Mars 22, 2016
Best burgers I've had in Madrid so far. HIGHLY recommend.","Genesis G. • Mars 22, 2016",https://fr.foursquare.com/genesisg3469685,Genesis G.
"Av. del Manzanares (Puente de la Princesa), Madrid",https://fastly.4sqi.net/img/general/300x300/35096334_AdUZktG9apYGCcU2wo0YHaZQGWHXLpaj8xqtKH5bseU.jpg,8.9,133,https://fr.foursquare.com/v/madrid-r%C3%ADo-legazpi/4f4cd7bce4b03af96005451e,Madrid Río (Legazpi),Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/442944259_cvg6dMYC_G4W6SFohW-UexerVqJ711QrQwSydkwbZI1945G6hKTt3tJzx4GpRnNqmUKTlGOsZ.jpg,"Sam A. • Octobre 12, 2017
Fantastic and new park along the river. Lots of exercise areas and fun equipment. Great for a stroll or biking. There are even bars with terraces.","Sam A. • Octobre 12, 2017",https://fr.foursquare.com/sama8916428,Sam A.
"C. San Bernardo, 61, Madrid",https://fastly.4sqi.net/img/general/300x300/2675635_RMW119vaHuds2HCf4_kYMz_lu39DASmq_1NPO2n5NVM.jpg,8.9,134,https://fr.foursquare.com/v/eric-v%C3%B6kel-boutique-apartments/4f4d0165e4b05ebee45e1480,Eric Vökel Boutique Apartments,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/6139475-0510G0RIT0FKFXQ5.jpg,"Aidu F. • Novembre 25, 2016
Clean simple beautiful apartments with all the amenities in each unit. Great location. Good metro access, 3min walk to the nearest square,plenty of good cafes around.","Aidu F. • Novembre 25, 2016",https://fr.foursquare.com/eye_doo,Aidu F.
"Av. de Arcentales (e/ Cl Niza y Av de Canillejas a Vicálvaro), Madrid",https://fastly.4sqi.net/img/general/300x300/256165_KAAzHJW3_AcbDX8kzA7NYp3Ymus-MrRUpS1Owt_IC2U.jpg,8.9,135,https://fr.foursquare.com/v/estadio-wanda-metropolitano/584fe36a9850a077ba58a534,Estadio Wanda Metropolitano,Football,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/478884546_1RvxE1Zx_OIUC-PxSuvJJ5NArjF_r28FJj13R38h38fcomwhtlFJcquHdE0UTVV0bV10Poov-.jpg,"Antoine D. • Novembre 6, 2018
Quel stade, quelle ambiance ! Une soirée mémorable de LDC avec les potes 😍 #ATLETI 🔴⚪️","Antoine D. • Novembre 6, 2018",https://fr.foursquare.com/antoinedemou,Antoine D.
"C. Don Ramón de la Cruz, 12, Madrid",https://fastly.4sqi.net/img/general/300x300/53118135_0bjHw48JID5u8jEwzhAU1b6ZqSOzbrteBoYMtFaGB-g.jpg,8.9,136,https://fr.foursquare.com/v/casa-julian/4d66371e13a6236a3fd49668,Casa Julian,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/6243868-GWEYJ4CUJZNT5NXX.jpg,"Itay R. • Juin 11, 2019
Great meat and starters. Also really nice deserts. This place doesn't look trendy, but I recommend!","Itay R. • Juin 11, 2019",https://fr.foursquare.com/itay101,Itay R.
"C. Ballesta, 32, Madrid",https://fastly.4sqi.net/img/general/300x300/48005781_OrjQbdBHbRyudjgXJxVIYVme8HRONu7vj1rdtxe1tYI.jpg,8.9,137,https://fr.foursquare.com/v/la-pescader%C3%ADa/523d935211d288f6569fe43d,La Pescadería,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/93512466-IVONXIJWEX4HOZGG.jpg,"Christophe G. • Septembre 12
Nous avons pris 4 plats différents et avons partagé l ensemble.",Christophe G. • Septembre 12,https://fr.foursquare.com/christog8963969,Christophe G.
"C. Alcalá, 42, Madrid",https://fastly.4sqi.net/img/general/300x300/42506033_WWVfMqM9QSypYAoJXjJ6gq8NAz6eBJ5Cc7DDmngE2rY.jpg,8.9,138,https://fr.foursquare.com/v/c%C3%ADrculo-de-bellas-artes/4adcda38f964a5204c3c21e3,Círculo de Bellas Artes,Monument,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/QDSYH0CXQE3JSDQB.jpg,"Iwana K. • Novembre 10, 2015
... vous pourrez avoir une vue imprenable sur Madrid en dégustant un bon...","Iwana K. • Novembre 10, 2015",https://fr.foursquare.com/iwanak2774835,Iwana K.
"Pl. de Isabel II, Madrid",https://fastly.4sqi.net/img/general/300x300/45115551_edxxzzn47kFmMNG4Ji5j3Q_URcf0hNrXPcS7HHfnprU.jpg,8.9,139,https://fr.foursquare.com/v/teatro-real-de-madrid/4adcda3cf964a5208c3d21e3,Teatro Real de Madrid,Opéra,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JC2ZLZ0ZDYKXRRMX.jpg,"Jacques S. • Juillet 12, 2015
J'ai testé l'immense amphithéâtre,. L'acoustique y est correcte mais le sentiment prédomine d'être un peu ""en dehors"" du spectacle. Privilégier si possible les tout premiers rangs.","Jacques S. • Juillet 12, 2015",https://fr.foursquare.com/jacquesnancy,Jacques S.
"C. Concepción Jerónima, 15, Madrid",https://fastly.4sqi.net/img/general/300x300/10115254_dOju0z7PK_sRycRoo9VbpTC9r1Y-jiyyEbtG3h5y0Z4.jpg,8.9,140,https://fr.foursquare.com/v/imprenta-municipal/4ed8bfa646907c1b40950ccf,Imprenta Municipal,Musée d'histoire,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/V34ICWVECHLPWDMG.png,"Rosa • Février 18, 2013
Un museo escondido y desconocido que merece muchísimo la pena. Es gratis, organizan talleres y visitas guiadas y el edificio es un pasada!","Rosa • Février 18, 2013",https://fr.foursquare.com/rosa2477980,Rosa
"Plaza De La Puerta Del Sol, 1 (C. Alcalá), Madrid",https://fastly.4sqi.net/img/general/300x300/5453958_vAUBavOAR9sGZZxsoqPyLSu_V2O0epadpbtF-AheQjc.jpg,8.9,141,https://fr.foursquare.com/v/apple-puerta-del-sol/538a4c78498e264f18c776b2,Apple Puerta del Sol,Électronique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/AYWYD4VHC1XBLJOX.jpg,"Eddy M. • Mai 2, 2015
Idéalement situé sur la Puerta del Sol, le magasin est très spacieux et vraiment agréable. Un commerce incontournable à voir sur cette place.","Eddy M. • Mai 2, 2015",https://fr.foursquare.com/eddym59,Eddy M.
"C. Torrecilla del Leal, 12, Madrid",https://fastly.4sqi.net/img/general/300x300/485627548_lmQftgfxa_AugNXm5EhtH1Scnh3ikBUgrgIiaY8KKm4.jpg,8.9,142,https://fr.foursquare.com/v/el-sur/4bbf8bbaf8219c74752ab010,El Sur,Restaurant,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/560665177_EcAmie24_MbzqvCLsNRehXblGV342DLXf85OBovY4wJjKD6P6I0H3rUK2NBzE_Ts75Ug1o4w0.jpg,"Sophia M. • Septembre 10, 2019
Food is absolutely amazing! Tried shrimp with garlic sauce and paella ! 10/10","Sophia M. • Septembre 10, 2019",https://fr.foursquare.com/sophiam4855320,Sophia M.
"C. Alcala,  77, Madrid",https://fastly.4sqi.net/img/general/300x300/53694951_SL42y0fc7SEAbAHVnw6vSpdyAJOATsnHVylU4NReDdk.jpg,8.9,143,https://fr.foursquare.com/v/moulin-chocolat/4bc99e5efb84c9b612531b3e,Moulin Chocolat,Desserts,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Ludovic L. • Juillet 22, 2017
Prenez une glace framboise ou citron et dégusté la dans le parc une glace pour deux suffit.","Ludovic L. • Juillet 22, 2017",https://fr.foursquare.com/ludovicl2187097,Ludovic L.
"Calle CASTELLO, 77, Madrid",https://fastly.4sqi.net/img/general/300x300/700449_LxzLo4_-1qF2G6xvJGGLXhciU_yPdxO3sKtdXkljcCg.jpg,8.9,144,https://fr.foursquare.com/v/fundaci%C3%B3n-juan-march/4b93920df964a520b04834e3,Fundación Juan March,Galerie d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/58059492_A7jZTuiO_owD4YBFUNT5_SeFvaIgna1TaQrJs-PnIIJNmc_P_5u842wucV8wQ8JuTiZoB5VPG,"K J • Janvier 17, 2015
They always have exhibitions that are worth the visit and many public programs. Don't expect huge collections. They focus on the exhibition at hand doing a great job with placement, info and books.","K J • Janvier 17, 2015",https://fr.foursquare.com/kj7440343,K J
"9 Calle del Almendro, Madrid",https://fastly.4sqi.net/img/general/300x300/16071493_mJzRseeHBRAUXRlHNb1LPUILVQ_R98CdX-ceGo0zBSE.jpg,8.9,145,https://fr.foursquare.com/v/ast%C3%B3r-gastrobar/5962873e58aa7f4a588a54a0,Astór Gastrobar,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/BGZE1Z13IB3AAUAY.jpg,"Justine R. • Juillet 9, 2017
Incredible food and great service. Get the cheese platter as a starter, it's huge! Croquetas were perfect, the fish was delicious, but the artisanal truffle pasta was the definite winner! Will be back","Justine R. • Juillet 9, 2017",https://fr.foursquare.com/justiner2000042,Justine R.
"Calle Mayor 80, Madrid",https://fastly.4sqi.net/img/general/300x300/2919766_eg5AKUqUzqGP4gUTEGulRrWvH36IezVImj-SyAcMzCo.jpg,8.9,146,https://fr.foursquare.com/v/mercado-jam%C3%B3n-iberico/57373b92498ef5d24131c101,Mercado Jamón Iberico,Marché,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5573327_qXPVsHZg_nMX4kW6p7-t4tx6NKMZgINuUcXm0DVZT0LqUHihhV8X0psT0M_a4vNJCO_QPNmdD.jpg,"Martin C. • Septembre 28, 2017
Amazing. Must go.","Martin C. • Septembre 28, 2017",https://fr.foursquare.com/martincepeda,Martin C.
"P. Duque de Fernán Núñez, s/n, Madrid",https://fastly.4sqi.net/img/general/300x300/73700761_MCs_Xd028gCKJ0L3nN1irjrT4Dftb3cmhPs8JqNRc88.jpg,8.9,147,https://fr.foursquare.com/v/palacio-de-vel%C3%A1zquez/4adcda39f964a520b13c21e3,Palacio de Velázquez,Musée d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/T2GYTPM5HUHCX2V1.jpg,"Jonathan J. • Avril 3, 2016
L'expo temporaire rendait le lieux super sympa.","Jonathan J. • Avril 3, 2016",https://fr.foursquare.com/captainjojo42,Jonathan J.
"Calle de Luchana, 3, Madrid",https://fastly.4sqi.net/img/general/300x300/61422630_e7wjnHjns92DpA-oZIA8Zyc1Su-qL_gph9iQ0si5g18.jpg,8.9,148,https://fr.foursquare.com/v/bico-de-xeado/578a67de498e88772c61c406,BICO de xeado,Glace,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/38658439-0G2OLLIA0YTTS1TA.jpg,"Vincent A. • Avril 1, 2018
Dulce de leche and cheesecake are awesome","Vincent A. • Avril 1, 2018",https://fr.foursquare.com/089vince,Vincent A.
"C. Donoso Cortés, 8, Madrid",https://fastly.4sqi.net/img/general/300x300/65898327_3QiW5NBArVxi3IxpzfUGiHcsed0SrPaDtTGgzvVqZNY.jpg,8.9,149,https://fr.foursquare.com/v/el-ca%C3%B1onazo/4b975981f964a520880035e3,El Cañonazo,Startup technologique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/395069-ZTCX5DRU5CJSORPU.jpg,"Roger C. • Mai 21, 2012
Junta la colección de cromos cañoneros y llevate una increíble camiseta cañonera...!","Roger C. • Mai 21, 2012",https://fr.foursquare.com/rogercasas,Roger C.
"C. Bravo Murillo, 28, Madrid",https://fastly.4sqi.net/img/general/300x300/18126841_CGo02NKCzTBuGxgEgOhgmM9uD-OPqOERGvbjS3nnE04.jpg,8.9,150,https://fr.foursquare.com/v/cines-verdi/4adcda3df964a520f53d21e3,Cines Verdi,Cinéma,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5968115-TZQI3PAMP0Q1GEE1.jpg,"Andrés Leonardo M. • Décembre 21, 2019
Lovely place! Alternative films and pretty good expresso!!!","Andrés Leonardo M. • Décembre 21, 2019",https://fr.foursquare.com/davilagrau,Andrés Leonardo M.
"Parque del Retiro, Madrid",https://fastly.4sqi.net/img/general/300x300/4276283_FcteTfO7gp935Xs6j053NJOgg3jfj941WzUdXIxoHXQ.jpg,8.9,151,https://fr.foursquare.com/v/jardines-de-cecilio-rodr%C3%ADguez/4e6276311838ad3d0eceb6c9,Jardines de Cecilio Rodríguez,Jardin,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/PZPY4XM05RSSSBA5.jpg,"Nacho M. • Septembre 17, 2011
Bello parque que, si no conoces, tienes que visitar. Recomiendo: domingos por la tarde.","Nacho M. • Septembre 17, 2011",https://fr.foursquare.com/nachomendi,Nacho M.
"C. de Silva, 1, Madrid",https://fastly.4sqi.net/img/general/300x300/74734970__gZubhK0p77hUuk_zqcRbjEFi4yneAbYprHArxUOWJw.jpg,8.9,152,https://fr.foursquare.com/v/generator-madrid/5b22b7d9916bc1002c7454f3,Generator Madrid,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/84425212_dy-ogvCd_Y_EQ56iWnRl4hC4HbATOkERaAkFzCWRFl2IWwvUYMrThjfTfDla6RoS05iunrQL4.jpg,"RAKAN • Décembre 23, 2022
Nice hostel located in the center of Madrid ✨ close to the metro 🚉 clean and well designed ✨the staff were very friendly and helpful 👍","RAKAN • Décembre 23, 2022",https://fr.foursquare.com/rakan1415,RAKAN
"Plaza de España, 18, Madrid",https://fastly.4sqi.net/img/general/300x300/14539483_gNT9kKIwAeGP4SDSW_ZhjOs2ed_8baTgzvKz8Ln4wCs.jpg,8.9,153,https://fr.foursquare.com/v/hotel-barcel%C3%B3-torre-de-madrid/587e6b783cccc61b64de3333,Hotel Barceló Torre de Madrid,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/9132904_JmIo1BZ6_lx07Ug0GKFjvF1AICJ2g4B0t_opPeEqesy4WyD9v-aFodn7BkHiW4Eg2T9ZRSpFv.jpg,"Uri E. • Septembre 6, 2019
nice rooms excellent breakfast very warm recommended outstanding concierge staff specially Sonia.!","Uri E. • Septembre 6, 2019",https://fr.foursquare.com/urie4225425,Uri E.
"Pl. de Cánovas del Castillo, Madrid",https://fastly.4sqi.net/img/general/300x300/49698250_zw4WZucBIc1I7KV2HlpmiJcYy9yGfKjfe3DDo_IyeOk.jpg,8.8,154,https://fr.foursquare.com/v/fuente-de-neptuno/4adcda37f964a5201d3c21e3,Fuente de Neptuno,Fontaine,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/VJMNI1XGPWWH5EJO.jpg,"MJ. • Septembre 1, 2014
Beautiful fountain in the middle of the square","MJ. • Septembre 1, 2014",https://fr.foursquare.com/mickij3,MJ.
"Rda de Atocha 35, Madrid",https://fastly.4sqi.net/img/general/300x300/11619689_kEZant_dUDhx5Oe8_eztQR2FL-6t7Np_jSRlQ9LQISU.jpg,8.8,155,https://fr.foursquare.com/v/teatro-circo-price/4b5dea90f964a520847329e3,Teatro Circo Price,Cirque,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/NFNT5HS4GFJ3HNRM.jpg,"Miguel C. • Novembre 15, 2010
fantastic spot for concerts. great layout, good sound, and best of all no smoking!","Miguel C. • Novembre 15, 2010",https://fr.foursquare.com/miguelcolectivo,Miguel C.
"P. de las Delicias, 61, Madrid",https://fastly.4sqi.net/img/general/300x300/21744050_CbzPjA7iWjop_UtUVOag-njh7YlYnE0_if-A1F9kA6w.jpg,8.8,156,https://fr.foursquare.com/v/mercado-de-motores/5235a4a911d2bfb62063de25,Mercado de Motores,Marché aux puces,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/76885239-MOBUB2BYROYCQO0H.jpg,"Joaquin S. • Novembre 11, 2014
Lugar encantador para visitar, donde puedes comer con música en directo!! y disfrutar de una tarde de domingo con amigos. Al mismo tiempo puedes ver los trenes históricos 😂. 9/10 🔙🔜","Joaquin S. • Novembre 11, 2014",https://fr.foursquare.com/herciano,Joaquin S.
"C. General Lacy, 14, Madrid",https://fastly.4sqi.net/img/general/300x300/551026_zQkWjql4J_HlDb37dSTeNjJWvGhiKFU43d53d_NrjSM.jpg,8.8,157,https://fr.foursquare.com/v/bodegas-rosell/4b9fdf51f964a520594637e3,Bodegas Rosell,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Tom A. • Avril 25, 2015
Très sympa, très bon, prix raisonnable. Vraiment le top !","Tom A. • Avril 25, 2015",https://fr.foursquare.com/toma9485823,Tom A.
45 Atocha,https://fastly.4sqi.net/img/general/300x300/34197236_PZgaIzmkJqj7y__KKK-2FwHCfsurlFBFlfeGo4VzqNc.jpg,8.8,158,https://fr.foursquare.com/v/far-home-atocha/56ee4db4498e6e5cb1c30a47,Far home Atocha,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2233254_wZukAIaj_usg4keGxqgRfn-zp7iVkJl1QMVWnx7Ev0aLzrp6675NDBoMK9irRRSTbZjt7GckX,"Nikki C. • Avril 27, 2017
es ideal por la cercania a todos los monumento, museos, etc. habitaciones y baños limpios, todo climatizado","Nikki C. • Avril 27, 2017",https://fr.foursquare.com/nikkichagra,Nikki C.
"C. Gran Vía, 11, Madrid",https://fastly.4sqi.net/img/general/300x300/7635591_xoOtgQ4PVRldDVDnTeiABTnjAKf3X9LL1_AH8OLLYoE.jpg,8.8,159,https://fr.foursquare.com/v/hotel-de-las-letras/4adcda33f964a520ca3a21e3,Hotel de las Letras,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RBED5WOE0KG2PENN.jpg,"Laurent F. • Mai 29, 2012
Roof top au top !","Laurent F. • Mai 29, 2012",https://fr.foursquare.com/lolofrite,Laurent F.
"C. Preciados, 44, Madrid",https://fastly.4sqi.net/img/general/300x300/8200487_DxQHYbnxd3IzAW8V8ge0IvMOQBjxPjVnmKmtqVNZfWg.jpg,8.8,160,https://fr.foursquare.com/v/asador-de-aranda/4adcda3af964a520263d21e3,Asador de Aranda,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/103953967-CP5PLMHVG2DRMPRJ.jpg,"Darrann H. • Février 19, 2017
Great Atmosphere is Super Surroundings..🤗... Quality Food at Decent Prices with Very Friendly and Efficient Service.... Highly Recommend.... 👍😆","Darrann H. • Février 19, 2017",https://fr.foursquare.com/darrannh4555556,Darrann H.
"C. Lope de Rueda, 35 (C. Doctor Castelo), Madrid",https://fastly.4sqi.net/img/general/300x300/447103885_GvRiESiPEPD8VTyUB4Iy0A-zKC3ld1gk2NhKiuqD3KA.jpg,8.8,161,https://fr.foursquare.com/v/la-monter%C3%ADa/4bd9ea86c79cc928309f7ce9,La Montería,Méditerranéenne,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/36646704-MEPFODA4VJ3DAZOL.jpg,"Richard L. • Août 7, 2014
Extensive wine list of good and unusual wines","Richard L. • Août 7, 2014",https://fr.foursquare.com/richardl7690662,Richard L.
"C. Gil de Santivañes, Madrid",https://fastly.4sqi.net/img/general/300x300/42252242_5XjN1iVNOGPdM_mUVDm8akfSMuYUeDE8Z3KFW7DxRTU.jpg,8.8,162,https://fr.foursquare.com/v/hotel-jard%C3%ADn-de-recoletos/4dcc36b952b19dd12dcca3e4,Hotel Jardín de Recoletos,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/42252242_X0BRAJK5_l_VQxhsyR-XJw-30DxKwEtOkwhTAj_ZZFR-Gw9uG3hDZow-FuMsrzsFUiD-Q7Tvs.jpg,"Julie T. • Février 28, 2017
Spacious room, great bed. Great breakfast and lovely staff.","Julie T. • Février 28, 2017",https://fr.foursquare.com/juliet1998687,Julie T.
"Av. del Manzanares (Puente de Segovia), Madrid",https://fastly.4sqi.net/img/general/300x300/1054328_yYoHjJTUGSU-Jj2X1INVUMlX6dznXpso1E1XL0sq6uo.jpg,8.8,163,https://fr.foursquare.com/v/madrid-r%C3%ADo-sector-norte/4b5c317ff964a520fc2629e3,Madrid Río (Sector Norte),Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/30545638_mwGHbp9B_GkpERXNeBm9suV5Tgj32p_YU-qHkXcWIkfHJmgJHlHFLgV-hw68FaAlUV4FJhgxf.jpg,"David B. • Avril 8, 2017
New open green space in Madrid. If you want to run or go for a long walk this is the place. A couple of restaurants along the way.","David B. • Avril 8, 2017",https://fr.foursquare.com/davidb6792806,David B.
"Calle verónica, 9, Madrid",https://fastly.4sqi.net/img/general/300x300/5117814_WbRFT-nOvdsFZbfZpoVOfdlRH0fnpvAqbSjOpr8wPxg.jpg,8.8,164,https://fr.foursquare.com/v/acid-caf%C3%A9/5a636f70ea1e44544895052e,Acid Café,Café,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/400061109_ja05ZCQI_R3QPvpg23gfk-6cij_Us5syHdOkz7vWg1C7Ns4j_K2t0eIQMy7GeqkEdu0HUWkME.jpg,"Etienne C. • Mars 13
Le meilleur du quartier. Un excellent café.",Etienne C. • Mars 13,https://fr.foursquare.com/etiennec4223616,Etienne C.
"C. Almagro, 3, Madrid",https://fastly.4sqi.net/img/general/300x300/26243359_37VrlSsI2b4v9G1ldsxdGuwU2h9yteaJZyo9ik77FuE.jpg,8.8,165,https://fr.foursquare.com/v/lamucca-de-almagro/54711764498efe71ca455988,Lamucca de Almagro,Bistro,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/35FPA3H5DHDRB04U.jpg,"Julia K. • Février 29, 2016
Tuna tataki! Miso soup! Excellent!","Julia K. • Février 29, 2016",https://fr.foursquare.com/juliak2434113,Julia K.
"Pl. de la Villa, Madrid",https://fastly.4sqi.net/img/general/300x300/3984182_BcwmnPi0wciw8_yVDwDa052u6gvlAM8AYgNaoW1Ojgg.jpg,8.8,166,https://fr.foursquare.com/v/plaza-de-la-villa/4adcda37f964a5201e3c21e3,Plaza de la Villa,Site historique et protégé,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/43571501-J0F10BMRJ2PHVNFB.jpg,"Pierre B. • Novembre 22, 2015
La Plaza de la Villa a été l'un des principaux centres de Madrid médiévale, compte tenu de son emplacement à mi-chemin entre la porte de Guadalajara et de la Vega.","Pierre B. • Novembre 22, 2015",https://fr.foursquare.com/pierre_besses,Pierre B.
"P. del Prado, Madrid",https://fastly.4sqi.net/img/general/300x300/73700761_ZW-USpx-1aVpkLfAigNyg9ScBeUrPJpQ-fu-oZYSPZE.jpg,8.8,167,https://fr.foursquare.com/v/paseo-del-prado/4e14469114951daa08a8a03b,Paseo del Prado,Route,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2ERW1NMVY5D5AJS0.jpg,"BetaCultura • Novembre 23, 2011
Camino hacia los museos y galerías mas impresionantes de Madrid, en verano toma un helado y en invierno una taza de café en algún bar cercano…disfruta el ambiente!","BetaCultura • Novembre 23, 2011",https://fr.foursquare.com/betacultura,BetaCultura
"C. José Ortega y Gasset, 89, Madrid",https://fastly.4sqi.net/img/general/300x300/39474659_32n-LYHhQbJbcdH_wDq-0FYvIeiDGm3j-71sn-8Zvl8.jpg,8.8,168,https://fr.foursquare.com/v/tandoori-station/4b76a24af964a52094552ee3,Tandoori Station,Indienne,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/52807352-5VJ5KH54BNQ2EOMN.jpg,"Rewan P. • Juillet 3, 2017
Try the Chana and Balti Ghosht. The food is delicious and this place is fairly busy. So try and get a reservation before dropping by.","Rewan P. • Juillet 3, 2017",https://fr.foursquare.com/rewanp5397505,Rewan P.
"C. Huertas, 19, Madrid",https://fastly.4sqi.net/img/general/300x300/27305793_CrEni-Pf8Ii0gibxd1JRojlVVUz-5TqNY9u4GGsRexc.jpg,8.8,169,https://fr.foursquare.com/v/alimentaci%C3%B3n-quiroga/505d847ee4b09d977579e041,Alimentación Quiroga,Épicerie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3DXIAOLGJ1EJOON3.jpg,"Eliseo M. • Mai 24, 2019
Le vin rouge « Arzuaga » 😉","Eliseo M. • Mai 24, 2019",https://fr.foursquare.com/eliseomb,Eliseo M.
"C. Humilladero, 3, Madrid",https://fastly.4sqi.net/img/general/300x300/15922339_3VY8urI2N-E0i-0nnoAcbBFqFx5tST8ab0vHpOQ3yJU.jpg,8.8,170,https://fr.foursquare.com/v/pajaritos-mojados/5457d5b3498e9c0e13cee664,Pajaritos Mojados,Bar,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/V34ICWVECHLPWDMG.png,"Rosa • Mai 17, 2015
Mi nuevo favorito de La Latina: cervezas artesanales Veer, buen vino acompañado de tapas, y comida riquísima (lo mejor: hummus y bocadillos con pan casero y batata frita). Y gominolas con la cuenta <3","Rosa • Mai 17, 2015",https://fr.foursquare.com/rosa2477980,Rosa
"Calle de Embajadores, 51, Madrid",https://fastly.4sqi.net/img/general/300x300/62254769_UNLctoUaliCzZQUCBShMgzYI-lKixHKqzz0u1jrtJ4Q.jpg,8.8,171,https://fr.foursquare.com/v/tabacalera--promoci%C3%B3n-del-arte/53a30e21498ea4f0852c7a64,Tabacalera  Promoción del Arte,Galerie d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/46593290-VWVRLS5P2WOPWT1M.jpg,"Dee • Novembre 10, 2016
A must visit if you are in Madrid just make sure that the place is open. This place is so cool","Dee • Novembre 10, 2016",https://fr.foursquare.com/deemz_g,Dee
