Titre,Avis,Type,Price
4709. Eletrico 332,1 avis,"Américaine, Européenne",€€-€€€
4710. Cacau Gastrobar,2 avis,"Internationale, Européenne",
4711. Mughal Shwarma House Kebab,2 avis,"Restauration rapide, Turque",€
4712. O Piao,9 avis,"Européenne, Portugaise",€€-€€€
4713. Taberna da Saudade,2 avis,,
4714. Bar Aquario,2 avis,"Européenne, Portugaise",
4715. Restaurante Tia Alice,3 avis,,
4716. Restaurante Bago de Arroz,5 avis,"Européenne, Portugaise",
4717. Fuxiang Sushi,1 avis,"Japonaise, Asiatique",
4718. A Padaria Portuguesa,16 avis,"Café, Européenne",€
4719. Chave D'Ouro Cafés,1 avis,"Européenne, Portugaise",
4720. Sopinhas Restaurante,2 avis,,
4721. K'uai-Tzu,1 avis,Chinoise,
4722. Aquarium House Cafe,3 avis,Portugaise,€€-€€€
4723. Espetto Lisboeta,3 avis,"Européenne, Portugaise",
4724. Panorâmico by Faz Figura,1 avis,"Internationale, Européenne",
4725. Sr. Frango da Guia & Don Costini,8 avis,"Italienne, Américaine",€€-€€€
4726. Restaurante Telavive,3 avis,,
4727. Mesa Ital,5 avis,,
4728. Cafeteria Quadrante,20 avis,"Bar, Européenne",€€-€€€
4729. Os Arcos de Campolide,12 avis,"Européenne, Portugaise",€
4730. Café Trieme,1 avis,,
4731. Ard Lenha,5 avis,,
4732. Socram Bar,6 avis,Restauration rapide,€
4733. O Freixo,2 avis,,
4734. Keburg Montijo,1 avis,"Américaine, Turque",
4735. CarneAlentejana,5 avis,Méditerranéenne,
4736. Quiosque Lisboa - Praça Das Flores,3 avis,"Bar, Café",
4737. Cascas E Lascas,1 avis,"Café, Européenne",
4738. L'Cafe,5 avis,"Japonaise, Café",
4739. Viva Restaurante Buffet Livre,11 avis,"Chinoise, Japonaise",€
4740. Mafraria Pastéis de Nata - Barreiro,1 avis,"Européenne, Portugaise",€
4741. Restaurante A Perdiz,4 avis,"Européenne, Portugaise",€
4742. Fonte Da Mina,7 avis,"Européenne, Portugaise",€€-€€€
4743. Os Croissants,1 avis,Menu,
4744. Pastelaria Flor do Imperio,7 avis,"Européenne, Portugaise",
4745. Restaurante Centro Nautico,43 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
4746. Ma Che Pizza,43 avis,"Italienne, Pizza",€€-€€€
4747. Café Tropical,2 avis,Menu,
4748. Tastyhut,1 avis,"Indienne, Moyen-Orient",
4749. Espaço In Cafe,2 avis,Moderne,€€-€€€
4750. Quattro Teste,1 avis,"Italienne, Espagnole",
4751. Puro Bio,3 avis,Saine,€€-€€€
4752. Boutique Dos Paladares,1 avis,"Café, Internationale",€
4753. Usmania Restaurante,1 avis,"Indienne, Moyen-Orient",€€-€€€
4754. Kebab & Burger Express,1 avis,Asiatique,
4755. Club Life to Go,9 avis,,
4756. Socipan-Sociedade de Panificacao Lda,4 avis,,
4757. Saudade Fado Bar,5 avis,,
4758. Indisciplinado,4 avis,Mexicaine,€€-€€€
4759. Cantina Dos Petiscos,1 avis,"Européenne, Portugaise",
4760. Oásis,1 avis,"Brésilienne, Européenne",
4761. Scale Bar,1 avis,Internationale,€€-€€€
4762. the CHICKEN HUT,3 avis,"Italienne, Américaine",
4763. Bellas Cafe,2 avis,"Européenne, Portugaise",
4764. Tonkutsu Ramen By Gojuu,1 avis,Japonaise,Menu
4765. Leve Leve Bar,1 avis,Fusion,
4766. Kumar-kebab e Pizzeria,1 avis,"Pizza, Restauration rapide",€€-€€€
4767. Fushanju,2 avis,€€-€€€,
4768. Brasa Do Prior,1 avis,"Steakhouse, Méditerranéenne",
4769. Forneria Avenida,1 avis,"Italienne, Pizza",
4770. Basement Bistro Restaurant & Bar,1 avis,"Chinoise, Asiatique",
4771. Doce Papoila,2 avis,"Européenne, Portugaise",€
4772. Para Sempre,6 avis,"Européenne, Portugaise",€€-€€€
4773. O Italiano,41 avis,"Italienne, Européenne",€€-€€€
4774. Taberna Do Rossio,12 avis,"Européenne, Portugaise",€
4775. Picanha do Cheff,4 avis,Grillades,
4776. Santini Amoreiras,1 avis,"Italienne, Européenne",€€-€€€
4777. Kōji,1 avis,Japonaise,
4778. Bbq 1st,1 avis,"Chinoise, Barbecue/Grillades",
4779. Uspot,30 avis,Café,€€-€€€
4780. Ginja Com Elas,2 avis,Bar à vins,€
4781. Restauratne O Camões,7 avis,"Fruits de mer et poisson, Méditerranéenne",
4782. Alecrim aos Molhos,3 avis,,
4783. Taska Real,18 avis,"Européenne, Portugaise",€€-€€€
4784. Petiscaria Sardine,1 avis,"Bar, Café",€€-€€€
4785. Dito Cujo,1 avis,"Américaine, Bar",€€-€€€
4786. Tosco,1 avis,,
4787. Bistroa,4 avis,,
4788. Don Formozzini Santa Marta,1 avis,Italienne,
4789. Italian Republic (ubbo),1 avis,Italienne,
4790. Portela Cafes,2 avis,"Européenne, Portugaise",
4791. Bela Sombra,3 avis,Européenne,
4792. Kaki e Kobe  Restaurant and Oyster Bar,2 avis,,
4793. Pastelaria Andremar,5 avis,€,
4794. Faros,1 avis,"Européenne, Portugaise",€€-€€€
4795. A Grelha do Bairro,1 avis,"Café, Barbecue/Grillades",€€-€€€
4796. Sauvage Gourmet,1 avis,"Bar, Internationale",Menu
4797. Ditados D'outono,2 avis,Café,
4798. Restaurante Transmontano,5 avis,,
4799. Benfica 409,10 avis,"Fruits de mer et poisson, Méditerranéenne",€
4800. Restaurante Beleza,10 avis,"Chinoise, Asiatique",€
4801. Palace cafes,7 avis,"Européenne, Portugaise",€
4802. Cantinho Do Sa,1 avis,,
4803. Pastelaria Arco Iris,2 avis,,
4804. Pizzaria Local e Kebab,1 avis,"Italienne, Turque",€
4805. Cantinho Da Comida,1 avis,"Européenne, Portugaise",
4806. Os Luises,4 avis,"Européenne, Portugaise",€€-€€€
4807. MEROIR,2 avis,"Fruits de mer et poisson, Européenne",€€-€€€
4808. Desi Dabha,1 avis,"Indienne, Moyen-Orient",€€-€€€
4809. Pastelaria Nilo,21 avis,"Café, Européenne",€
4810. EatWith: Joao of Lisbon,1 avis,"Européenne, Portugaise",€€-€€€
4811. daTerra,1 avis,Saine,
4812. AlmaTiscos,2 avis,"Africaine, Européenne",€
4813. SushiBoy & NoodlesGirl,14 avis,"Japonaise, Sushi",
4814. Paparazzi,3 avis,"Européenne, Portugaise",
4815. Quiosque Lisboa - Príncipe Real,1 avis,"Bar, Café",
4816. Sao Vicente,2 avis,"Européenne, Portugaise",
4817. Affettato Salumeria,2 avis,Italienne,
4818. Bécot - Crêpes & Brunch,1 avis,Française,
4819. Brigadeiranda,1 avis,"Brésilienne, Européenne",
4820. Kafofo,2 avis,,
4821. Stephens Eat Drink & Dance,2 avis,"Brésilienne, Européenne",€€-€€€
4822. Manteigaria - Fábrica de Pastéis de Nata - Alvalade,1 avis,"Européenne, Portugaise",
4823. Alma Fidalga,5 avis,"Africaine, Méditerranéenne",€€-€€€
4824. Hangar 1 Bar,2 avis,Restauration rapide,€
4825. O Pitéu do Alentejo,2 avis,"Européenne, Portugaise",
4826. Bonsai Sushi House,1 avis,"Japonaise, Internationale",€€-€€€
4827. Café na Fábrica - Lx Factory,107 avis,Européenne,€€-€€€
4828. Picanharia Vip,1 avis,"Brésilienne, Méditerranéenne",
4829. Bom Garfo,13 avis,"Chinoise, Asiatique",
4830. Bistrot Bordelais,1 avis,"Française, Bar",
4831. Portugália Cervejaria Colombo,93 avis,"Européenne, Portugaise",€€-€€€
4832. Fred's Fresh Food,1 avis,"Internationale, Européenne",€€-€€€
4833. Nómada,1 avis,"Chinoise, Européenne",€€-€€€
4834. Aqueduto,3 avis,"Européenne, Portugaise",Menu
4835. Quiosque Lisboa - Largo Do Leão,1 avis,"Bar, Café",
4836. A Leitaria Gourmet,97 avis,"Méditerranéenne, Européenne",€€-€€€
4837. Mar da Charneca,11 avis,"Bar, Européenne",€
4838. Serve Bem,2 avis,"Européenne, Portugaise",€€-€€€
4839. 100% Braseiro,1 avis,,
4840. Choco Frrito,16 avis,"Méditerranéenne, Européenne",€€-€€€
4841. Lina,6 avis,€,
4842. Pateo,53 avis,"Méditerranéenne, Européenne",€€€€
4843. Terraço 23,1 avis,"Bar, Internationale",
4844. Espaco Bistro,4 avis,"Steakhouse, Méditerranéenne",
4845. Cervejólitro,1 avis,"Bar à bières, Pub",
4846. Thai-Tuga,2 avis,Thaï,€€-€€€
4847. Restaurante Ventura's,3 avis,"Européenne, Portugaise",€€-€€€
4848. Restaurante o Sargento,11 avis,"Européenne, Portugaise",€€-€€€
4849. Mimoso,15 avis,"Européenne, Portugaise",€
4850. The Aroma - Bistro & Cafe,23 avis,"Pizza, Européenne",€€-€€€
4851. Restaurante 20Ver,14 avis,"Européenne, Portugaise",€€-€€€
4852. Restaurante O Pato,2 avis,"Européenne, Portugaise",
4853. Restaurante O Petisqueiro,3 avis,,
4854. Nel'sun,2 avis,"Pizza, Moyen-Orient",€
4855. BYWA Tasting Room,1 avis,"polonaise, Moderne",€€€€
4856. Hanami Sushi Forum Sintra,5 avis,"Japonaise, Sushi",€€-€€€
4857. Gaijin Sushi Bar,67 avis,"Japonaise, Sushi",€€-€€€
4858. Angus Burger,3 avis,Américaine,€€-€€€
4859. Dina Restaurante Churrasqueira,219 avis,"Fruits de mer et poisson, Européenne",€€-€€€
4860. Cervejaria Marisqueira Camoes,54 avis,"Fruits de mer et poisson, Européenne",€€-€€€
4861. Ribeirinha de Alcantara,1 avis,"Européenne, Portugaise",
4862. Kitsch'n Live,5 avis,,
4863. Lisboa Marina,72 avis,"Européenne, Portugaise",€€-€€€
4864. Bistro 87,2 avis,,
4865. O Salineiro,20 avis,"Européenne, Portugaise",
4866. Salamaria - Charcutaria Doce,12 avis,€€-€€€,
4867. Ruposhi Bangla Indian and Portuguese Restuarent,4 avis,"Indienne, Européenne",€€-€€€
4868. Queijaria Machado,1 avis,"Italienne, Internationale",€€-€€€
4869. 21 Graus Gastrobar,2 avis,€€-€€€,
4870. Grill and Chill - Intendente,3 avis,,
4871. Tobby's,1 avis,Américaine,
4872. Move On Beach,4 avis,"Japonaise, Indienne",€€-€€€
4873. Moranata,6 avis,Café,€
4874. Verde Healthy Fusion,2 avis,"Méditerranéenne, Saine",€€€€
4875. Sushi and Mais,1 avis,Menu,
4876. Pastelaria Bijou do Calhariz,1 avis,"Européenne, Portugaise",
4877. Daisuki - Odivelas,7 avis,Japonaise,€€-€€€
4878. Restaurante Romy,2 avis,"Européenne, Portugaise",
4879. Sushi in the House - Feijó,2 avis,"Japonaise, Sushi",€€-€€€
4880. A Gaiola,102 avis,Portugaise,€
4881. Restaurante Liscarla,4 avis,,
4882. Marcelo's Restaurante,3 avis,"Brésilienne, Européenne",€€-€€€
4883. Dom Fruto,2 avis,"Européenne, Portugaise",€
4884. Grelhados Do Bistek,7 avis,"Européenne, Portugaise",
4885. Kamba Restaurant,3 avis,,
4886. Yellow Beach,3 avis,"Européenne, Portugaise",
4887. Dcosta's Shisha & Bar,1 avis,€€-€€€,
4888. Restaurante Chinês Xiang,12 avis,Chinoise,€€-€€€
4889. RC Coffee Lounge,2 avis,"Européenne, Portugaise",€€-€€€
4890. Gelataria Italiana Monalisa Caparica,1 avis,Italienne,
4891. Dolce & Bianco,8 avis,"Européenne, Portugaise",€
4892. Solar dos Canadianos,4 avis,,
4893. Olive Tree,1 avis,,
4894. Delsol Restaurante Petisqueira,2 avis,Portugaise,€€-€€€
4895. Rio Ásia Food,1 avis,"Chinoise, Japonaise",€€-€€€
4896. Giginha Popular,46 avis,"Européenne, Portugaise",€
4897. O Tunel,61 avis,"Européenne, Portugaise",€€-€€€
4898. Italian Republic,7 avis,Italienne,
4899. Pau de Canela,3 avis,,
4900. The Chippy,1 avis,Britannique,
4901. Restaurante Equilibrio,4 avis,"Européenne, Portugaise",€€-€€€
4902. Snack-bar Carvao de Sobro,13 avis,"Méditerranéenne, Européenne",€€-€€€
4903. Yummy Bowls,1 avis,"Bar, Asiatique",€
4904. Taberna Impar,6 avis,"Européenne, Portugaise",
4905. Central Da Avenida,109 avis,"Méditerranéenne, Européenne",€€-€€€
4906. Pizza na Brasa,35 avis,"Italienne, Pizza",€
4907. Faaca Burger e Parrilla,1 avis,,
4908. Kamikaze,10 avis,"Chinoise, Sushi",€€-€€€
4909. Cozinha à Brás,9 avis,"Européenne, Portugaise",€
"4910. Carnide, Lisboa",1 avis,"Européenne, Portugaise",€€-€€€
4911. Who's Who,3 avis,"Japonaise, Asiatique",€€€€
4912. Real Pão de Ló,4 avis,"Café, Européenne",€
4913. Flor do Imperio,4 avis,"Européenne, Portugaise",
4914. h3 Campo de Ourique,6 avis,Internationale,€€-€€€
4915. Lepetit Amadora,2 avis,"Italienne, Brésilienne",€€-€€€
4916. Tomorrow at 9,3 avis,"Européenne, Europe centrale",Menu
4917. Republica Das Bifanas,5 avis,"Européenne, Portugaise",€
4918. Gula Take Away,1 avis,"Brésilienne, Sud-américaine",€€-€€€
4919. O Celeiro Da Alameda,4 avis,€€-€€€,
4920. Los Hermanos Bar,2 avis,"Brésilienne, Caraïbes",€
4921. A Banda Petisqueira,7 avis,"Européenne, Portugaise",
4922. Me And You-Restaurante-Bar Cofee-House,107 avis,"Bar, Européenne",€
4923. Summer Butterfly,4 avis,Indienne,
4924. Restaurante Chines Neptuno,7 avis,Chinoise,Menu
4925. Macario,3 avis,,
4926. Poke House - Colombo,1 avis,€€-€€€,
4927. Sabores da Edu,1 avis,"Européenne, Portugaise",
4928. CampoReal Clubhouse,5 avis,,
4929. Restaurante Jamor Golfe,3 avis,"Européenne, Portugaise",
4930. Buteco Prime,4 avis,"Brésilienne, Sud-américaine",€€-€€€
4931. Smoothie Bar,2 avis,Cuisine de rue (street food),€
4932. Beach Club Red Dragon,4 avis,"Européenne, Portugaise",
4933. Gelataria Típica Lda,5 avis,,
4934. Estrela Azul,4 avis,,
4935. Nandu's,2 avis,,
4936. Onair Bar,6 avis,"Bar, Pub",€€-€€€
4937. Les Petits Mouchoirs,1 avis,"Fruits de mer et poisson, Européenne",€€-€€€
4938. Imprensa cocktail & oyster bar,1 avis,"Bar, Café",
4939. Plantasia,1 avis,"Bar, Café",€
4940. Snack Bar Apolo 70,7 avis,€,
4941. Kibe´s Arab Flavors,,"Libanaise, Internationale",€€-€€€
4942. Eua Caffe,4 avis,€€-€€€,
4943. Hamburgues de Alvalade,1 avis,Internationale,
4944. Da Wave,61 avis,"Pizza, Pub",€€-€€€
4945. Pizzaria Tradicional Turca,2 avis,Turque,
4946. Tsukimi Garden,1 avis,,
4947. Chafariz by Chef Luis Calei,1 avis,Portugaise,€€-€€€
4948. Casa Matilde,1 avis,€,
4949. The Mad Kitchen,1 avis,"Fruits de mer et poisson, Internationale",€€€€
4950. Restaurante Mário Valente,1 avis,"Barbecue/Grillades, Européenne",
4951. Sushi Muji,1 avis,,
4952. Paul,10 avis,Française,
4953. Pastelaria Ideal da Cruz da Pedra,3 avis,,
4954. Mr. Lee,1 avis,"Chinoise, Japonaise",
4955. Burger And Company,3 avis,Restauration rapide,
4956. Pastelaria A Bola,1 avis,"Européenne, Portugaise",€
4957. Rei da India,9 avis,"Italienne, Indienne",€€-€€€
4958. Ama Sushi,1 avis,"Japonaise, Sushi",€€-€€€
4959. Surfers Gourmet,2 avis,Grecque,
4960. Monte da Bica,4 avis,"Française, Bar",
4961. Italian Republic,28 avis,"Italienne, Européenne",€€-€€€
4962. TásKá - Snacks & Drinks,2 avis,"Café, Européenne",
4963. Scupa Montijo,5 avis,€€-€€€,
4964. Akcentt Ukrainian Cuisine,3 avis,"Europe de l'Est, Ukrainienne",
4965. Luar de Prata,3 avis,,
4966. Pizzaria Luzzo Saldanha,3 avis,,
4967. Vitaminas E Sabores,21 avis,Européenne,€
4968. Cafe de La Musique,95 avis,"Européenne, Portugaise",€€-€€€
4969. Taberna da Treca,5 avis,,
4970. Floresta de Moscavide,84 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
4971. Mata Bicho,2 avis,"Européenne, Portugaise",€€-€€€
4972. Restaurantes Chines Nuvem Mar,14 avis,"Chinoise, Asiatique",€€-€€€
4973. Petisqueira Tabuense,2 avis,,
"4974. Cafe Restaurante ""A MO""",18 avis,"Européenne, Portugaise",€€-€€€
4975. Ristorante O Cardeal,3 avis,,
4976. Zurique,2 avis,"Européenne, Portugaise",
4977. McDonald's,5 avis,"Américaine, Restauration rapide",
4978. Delícias & Desejos,10 avis,"Européenne, Portugaise",
4979. Anjali Café e Restaurante,3 avis,,
4980. Dong Hai,12 avis,Chinoise,€
4981. Romeu,5 avis,,
4982. Caldo Verde,288 avis,"Européenne, Portugaise",€€-€€€
4983. Açaí Concept Parque das Nações,6 avis,Saine,€
4984. Domingues & Vasconcelos Lda,2 avis,,
4985. Verde Mar,24 avis,"Fruits de mer et poisson, Méditerranéenne",Menu
4986. Be Bel,2 avis,,
4987. Mad Chef,6 avis,"Indienne, Asiatique",€€-€€€
4988. Love Porco,1 avis,"Américaine, Internationale",
4989. O Candeias,1 avis,,
4990. Cafetaria Metrass,2 avis,,
4991. BoB Burger Hub,4 avis,"Américaine, Café",
4992. Go Natural,16 avis,"Restauration rapide, Méditerranéenne",
4993. Quiosque São Bento,5 avis,€,
4994. Guzman - Peixe e Marisco,1 avis,,
4995. A Pousadina,1 avis,"Européenne, Portugaise",
4996. O Bico-Actividades Hoteleiras,3 avis,,
4997. Caos Cocktail Bar,1 avis,Moderne,€
4998. I’m in Éden,7 avis,Japonaise,€€€€
4999. Bendita,1 avis,Internationale,€€-€€€
5000. Wine & Tapas Bar,1 avis,"Bar, Pub",€€-€€€
5001. Prontinho,2 avis,"Méditerranéenne, Portugaise",€
5002. Rei Do Crepe,1 avis,"Café, Restauration rapide",€
5003. restaurant Sao Cristovao,85 avis,Africaine,€
5004. Namur II,110 avis,"Café, Européenne",€
5005. Casa de Fados Ti Jorge,8 avis,"Européenne, Portugaise",€€-€€€
5006. Casa da Comarca de Arganil,1 avis,"Européenne, Portugaise",
5007. Pastelaria Hatari,2 avis,"Européenne, Portugaise",
5008. Wok to Walk Campo Pequeno,3 avis,,
5009. Ginga,1 avis,"Africaine, Européenne",
5010. Restaurante O Charneca,2 avis,,
5011. A Doca Do Porto Brandao,25 avis,"Européenne, Portugaise",€€-€€€
5012. Cervejaria Sol Graca Lda,3 avis,"Européenne, Portugaise",
5013. TETTO - Fun Dining,1 avis,"Méditerranéenne, Européenne",€€€€
5014. Forno Paulista,1 avis,"Brésilienne, Sud-américaine",
5015. Restaurante pessoa,31 avis,"Européenne, Portugaise",€€-€€€
5016. Cervejeira Lusitana,26 avis,"Bar, Européenne",€€-€€€
5017. Pasteis de Bacalhau,1 avis,"Européenne, Portugaise",Menu
5018. Nosso Cafe,1 avis,€€-€€€,
5019. Sol Nascente,2 avis,"Chinoise, Asiatique",€
5020. A Padaria Portuguesa Miraflores,2 avis,"Café, Traiteur",
5021. Churrasquinho do Bairro,1 avis,,
5022. Con Gusto,1 avis,"Café, Internationale",€€-€€€
5023. Perola de Palma,5 avis,€€-€€€,
5024. Mezinhas de Alfama,1 avis,Européenne,€
5025. Irish Parque Das Nacoes,12 avis,€€-€€€,
5026. A L Saj,1 avis,,
5027. Food Moments,14 avis,"Européenne, Portugaise",€€-€€€
5028. Finger Food,1 avis,"Bar, Café",€
5029. Royal Restaurant Indian Tandoori e Doner Kebab,14 avis,"Chinoise, Africaine",€
5030. Restaurante Trinidade,294 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
5031. Esplanada do Torel,4 avis,,
5032. Solar Da Palmeira,1 avis,"Européenne, Portugaise",
5033. O Tiago Restaurant,1 avis,"Européenne, Portugaise",
5034. Leandro`S Pao Quente,1 avis,,
5035. Churrascao Rodizio,28 avis,€€-€€€,
5036. Compadre Alentejano,3 avis,Pub,
5037. Doces da Titi,1 avis,"Européenne, Portugaise",€
5038. nagoya,34 avis,"Japonaise, Sushi",€
5039. victor horta . armazém 11,1 avis,,
5040. Dado's Pizza Pasta Beer,3 avis,Italienne,€€-€€€
5041. Voraz,4 avis,"Américaine, Internationale",
5042. Taska Da Avenida,8 avis,"Européenne, Portugaise",€
5043. Francesco & Co,1 avis,,
5044. Carnelentejana,2 avis,,
5045. Cafe do Ponto,2 avis,,
5046. Dewine - Tasca Gourmet,2 avis,"Européenne, Portugaise",
5047. Pastelaria Restaurante Fax,1 avis,,
5048. Aldeia Crescer em Familia,1 avis,Saine,€€-€€€
5049. Pastelaria Ceuta,2 avis,Café,
5050. Vira Frangos Silva Carvalho,11 avis,"Européenne, Portugaise",€€-€€€
5051. Cantinho Do Tejo,13 avis,"Européenne, Portugaise",Menu
5052. Cafetaria Maianga,1 avis,"Européenne, Portugaise",€
5053. Vhils Piece,1 avis,,
5054. Gelataria Ice Pleasures,2 avis,€,Menu
5055. Cachalote,2 avis,,
5056. Restaurante Casa Concelho Alvaiazere,2 avis,"Européenne, Portugaise",
5057. Saara Lounge,1 avis,"Café, Européenne",€€-€€€
5058. Christelle Mar - Marisqueria,5 avis,,
5059. Restaurante Casa das Delicias,2 avis,"Brésilienne, Sud-américaine",
5060. Casa do Benfica de Loures,2 avis,"Café, Européenne",
5061. Geladaria Surf,2 avis,,
5062. H3,3 avis,Restauration rapide,
5063. Oni Japanese Restaurant,1 avis,Japonaise,€€-€€€
5064. Marmituga,1 avis,,
5065. Cheddys,1 avis,"Bar à bières, Bar",€€-€€€
5066. Papinha Feita,1 avis,"Européenne, Portugaise",
5067. Coffee Pot Almada,1 avis,"Européenne, Portugaise",
5068. D'vina Gulla,3 avis,"Méditerranéenne, Européenne",€€-€€€
5069. The Bull Steak,1 avis,"Européenne, Portugaise",
5070. Tasca Fit,57 avis,"Européenne, Saine",€€-€€€
5071. Churrasqueira Don Galo,4 avis,,
5072. Neerupan,1 avis,Indienne,€€-€€€
5073. O Dom Limao,1 avis,,
5074. Greens Project,1 avis,Saine,€€-€€€
5075. Zé dos frangoss,1 avis,Barbecue/Grillades,
5076. Fruly,1 avis,"Saine, Portugaise",€
5077. Daisuki,16 avis,"Japonaise, Sushi",€€-€€€
5078. Restaurante do Czar Lisbon Hotel,29 avis,"Méditerranéenne, Européenne",€€-€€€
5079. Tasca do Chico Bananeiro,1 avis,"Européenne, Portugaise",Menu
5080. Pizzaria Central de Tires,4 avis,"Européenne, Portugaise",€€-€€€
5081. Izcalli Antojeria,1 avis,,
5082. Layfar Sabores,1 avis,"Africaine, Européenne",
5083. CANTINHO DE TELHEIRAS ,1 avis,"Européenne, Portugaise",
5084. Choco & Nut Benfica,7 avis,"Européenne, Portugaise",€
5085. O Abrigo,2 avis,Menu,
5086. Cantinho do Pao de Queijo,1 avis,"Brésilienne, Sud-américaine",€
5087. Golden Vista Karaoke,20 avis,"Chinoise, Asiatique",€€-€€€
5088. Vira Pinheiro Chagas,1 avis,"Européenne, Portugaise",
5089. Royal Grande Mundo Restaurant,1 avis,Asiatique,
5090. Papó Pão,1 avis,"Européenne, Portugaise",
5091. O Carvoeiro,1 avis,"Européenne, Portugaise",
5092. Estacao Alfama Pizzaria,1 avis,Menu,
5093. Casa da Pizza - Charneca da caparica,1 avis,"Italienne, Brésilienne",
5094. Apéro,1 avis,"Européenne, Portugaise",€€-€€€
5095. Camponesa Do Alva,1 avis,,
5096. Pastelaria Kapricornio,2 avis,"Européenne, Portugaise",€
5097. Spleen,13 avis,"Café, Européenne",€€-€€€
5098. Chilaquiles de Rosa,1 avis,,
5099. Poke and Pizza House,1 avis,,
5100. Dri,1 avis,"Brésilienne, Européenne",€€-€€€
5101. Bebe do Buda,1 avis,"Steakhouse, Européenne",
5102. Maria Doceira,,"Européenne, Portugaise",
5103. Chimarrão,73 avis,"Steakhouse, Brésilienne",€
5104. Tasquinha dos 4 Mouros,1 avis,"Italienne, Européenne",€
5105. Gruta do Paraiso,205 avis,"Européenne, Portugaise",€€-€€€
5106. Heritage Pizza & Cafe,1 avis,"Italienne, Asiatique",€€-€€€
5107. Cascos de Rolha,5 avis,Espagnole,€€-€€€
5108. Churrasqueira Do Areeiro,1 avis,,
5109. Restaurante Vasco da Gama,2 avis,"Européenne, Portugaise",Menu
5110. Churrasqueira Goiense,6 avis,,
5111. La Taverna Restaurante Pizzaria,1 avis,"Italienne, Européenne",€
5112. Gelados icensations,1 avis,,
5113. Papa John's Pizza,1 avis,,
5114. Subway,3 avis,"Européenne, Portugaise",€
5115. King Kimchi  Latino Coelho,3 avis,,
5116. Categoria,2 avis,"Brésilienne, Européenne",€€-€€€
5117. Tasca dos Petiscos,11 avis,"Européenne, Portugaise",€€-€€€
5118. Alem Tejo,35 avis,"Fruits de mer et poisson, Européenne",€€-€€€
5119. Vira Frangos Algés,3 avis,"Européenne, Portugaise",
5120. Alpha Cafe - brunch & hamburgueria,1 avis,"Américaine, Européenne",
5121. Restaurante Cantinho da Catarina,5 avis,"Européenne, Portugaise",
5122. A Prôa,1 avis,"Européenne, Portugaise",€€-€€€
5123. Churrasqueira Franguinhos Da Vila,1 avis,"Barbecue/Grillades, Européenne",
5124. Extreme Taste,10 avis,"Européenne, Portugaise",€€-€€€
5125. Mimo Gaio,1 avis,Café,
5126. Altis Avenida,1 avis,"Européenne, Portugaise",
5127. Searinha,1 avis,,
5128. Cantinho Do R,1 avis,"Européenne, Portugaise",Menu
5129. Nosso prego,1 avis,"Européenne, Portugaise",
5130. Tapas na Pedra nutt's away,1 avis,Café,€€-€€€
5131. Balzac,1 avis,"Bar, Européenne",
5132. Ghoroa Alfama,2 avis,"Européenne, Portugaise",€€-€€€
5133. Sabores Da Mafalala Halal,1 avis,"Africaine, Café",
5134. 7 a Esquina Restaurante & bar,8 avis,"Méditerranéenne, Européenne",€€-€€€
5135. Carcutaria Carrossel,7 avis,"Européenne, Portugaise",€
5136. Molhos Pitorescos,1 avis,"Européenne, Portugaise",
5137. Tró-La-Ró Tributorequinte,3 avis,,
5138. Frei Petisco,7 avis,"Bar, Café",€
5139. Prazeres do Café,2 avis,"Brésilienne, Européenne",
5140. Lambretta Lanchonete,2 avis,,
5141. O Palatino,1 avis,"Européenne, Portugaise",
5142. Dona Mimi,1 avis,"Européenne, Portugaise",
5143. Munchies,1 avis,"Bar, Café",€
5144. O Dias dos Caracois,6 avis,Fruits de mer et poisson,€€-€€€
5145. Lisboa Restaurante,18 avis,Européenne,€€-€€€
5146. Restaurante Ricardo,1 avis,"Indienne, Barbecue/Grillades",
5147. Therapist The Hood,2 avis,"Méditerranéenne, Européenne",€€-€€€
5148. McDonald's,7 avis,Restauration rapide,€
5149. Miss Can - Canto Da Sereia,1 avis,"Bar, Pub",
5150. Clouds Cafe,2 avis,,
5151. Cafe e Te,2 avis,,
5152. Chillis Restaurante & Curry House,2 avis,"Indienne, Asiatique",€€-€€€
5153. Chef Burguer,1 avis,"Américaine, Pub",
5154. Solar Ferreira,1 avis,"Européenne, Portugaise",
5155. A Tasquinha do Conde,1 avis,"Américaine, Africaine",€
5156. Marialfarroba,9 avis,"Européenne, Portugaise",
5157. Sushi Santos,,,
5158. Restaurante Etapas,1 avis,"Bar, Européenne",€
5159. Hebe Gyros,1 avis,,
5160. Restaurante Clube Atlético Do Montijo,2 avis,"Brésilienne, Barbecue/Grillades",
5161. World Of Heroes,53 avis,Américaine,€€-€€€
5162. Bellas Pizzeria,2 avis,,
5163. Tasca Japonesa,5 avis,Japonaise,€€-€€€
5164. Lost'eria,1 avis,,
5165. The Pint Station,1 avis,"Brésilienne, Sud-américaine",€
5166. La Andaluza,4 avis,"Européenne, Espagnole",€€-€€€
5167. O Rei Do Bacalhau,16 avis,"Européenne, Portugaise",€€-€€€
5168. Dos Foros,1 avis,,
5169. TejoàVista,1 avis,"Européenne, Portugaise",€€-€€€
