Titre,Avis,Type,Price
7013. Tandoori Nights - Cockfosters,103 avis,"Indienne, Asiatique",€€-€€€
7014. Matsuba,131 avis,"Japonaise, Sushi",€€-€€€
7015. SoulFood,28 avis,"Caraïbes, Restauration rapide",€
7016. Raw Bistro,11 avis,Steakhouse,€€-€€€
7017. Curry Leaf,114 avis,"Indienne, Asiatique",€€-€€€
7018. Brgr Ldn,11 avis,"Américaine, Barbecue/Grillades",
7019. Mamma Mia,49 avis,Italienne,€€-€€€
7020. Masala Chai Nashta,20 avis,"Indienne, Café",€€-€€€
7021. Hally's,179 avis,Café,€€-€€€
7022. Claw And Hammer,19 avis,"Américaine, Cajun & Créole",€€-€€€
7023. Chayada Thai Cuisine,118 avis,"Asiatique, Thaï",€€-€€€
7024. Street Burger Gordon Ramsay,40 avis,"Américaine, Restauration rapide",€€-€€€
7025. The Rum Kitchen,328 avis,"Caraïbes, Jamaïcaine",€€-€€€
7026. Sea Bream Fish Bar,19 avis,"Fruits de mer et poisson, Restauration rapide",
7027. Pizza Express,88 avis,"Italienne, Pizza",€€-€€€
7028. Oi Spaghetti + Tiramisu,15 avis,Italienne,€€-€€€
7029. The Greenwich Pensioner,26 avis,"Italienne, Française",€€-€€€
7030. Putt in the Park - Battersea Park Cafe,120 avis,"Italienne, Pizza",€€-€€€
7031. Aun Restaurant,34 avis,"Japonaise, Asiatique",€€-€€€
7032. China Town,54 avis,"Chinoise, Asiatique",€€-€€€
7033. Mantanah Thai Cuisine,91 avis,"Asiatique, Thaï",€€-€€€
7034. Made of Dough,74 avis,"Italienne, Pizza",€
7035. Cricketers,77 avis,"Bar, Britannique",€€-€€€
7036. Lavender Hill Fish &Chips,11 avis,"Restauration rapide, Britannique",Menu
7037. Santa Lucia,117 avis,"Italienne, Pizza",€€-€€€
7038. Postcard Teas,23 avis,Internationale,€€-€€€
7039. Sri Rathiga,81 avis,"Indienne, Asiatique",€
7040. Gözleme House,17 avis,"Café, Turque",€
7041. Mirash Tandoori,41 avis,"Indienne, Asiatique",€€-€€€
7042. Whole Foods Market,113 avis,€€-€€€,Menu
7043. Fei Er Cottage,19 avis,"Chinoise, Asiatique",Menu
7044. Gastronomica,73 avis,"Italienne, Pizza",€€-€€€
7045. Kimchee,96 avis,"Restauration rapide, Asiatique",€
7046. Pasta Di Piazza,99 avis,"Italienne, Pizza",€€-€€€
7047. Tapas Brindisa Richmond,108 avis,"Méditerranéenne, Espagnole",€€-€€€
7048. Ekachai - Wandsworth,151 avis,"Asiatique, Thaï",€€-€€€
7049. The Talbot,88 avis,"Bar, Britannique",€€-€€€
7050. Cha Cha X Sister Jane,16 avis,"Latino, Européenne",€€-€€€
7051. Bertotti Shepherd's Bush,30 avis,Café,€
7052. Lounge Bohemia,116 avis,€€-€€€,
7053. Morena,35 avis,"Café, Saine",€€-€€€
7054. Wenlock Arms,44 avis,"Britannique, Pub",€
7055. Eastern Palace,29 avis,"Chinoise, Asiatique",€€-€€€
7056. Buon Appetito,80 avis,"Italienne, Pizza",€€-€€€
7057. Viet Cafe,51 avis,"Café, Vietnamienne",€
7058. AMPM Hoxton,26 avis,"Café, Britannique",€
7059. Sahara,98 avis,"Libanaise, Méditerranéenne",€€-€€€
7060. Guido's,48 avis,"Italienne, Restauration rapide",€
7061. The Park Restaurant,12 avis,Européenne,€€-€€€
7062. Gee Gee's Cafe,28 avis,"Italienne, Café",€€-€€€
7063. Uoichi,13 avis,Japonaise,€€-€€€
7064. German Doner Kebab,23 avis,"Allemande, Restauration rapide",€
7065. Yardarm,28 avis,Bar à vins,€€-€€€
7066. Kapadokya Restaurant,25 avis,"Méditerranéenne, Turque",€
7067. Urfa Ocakbasi Restaurant,30 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
7068. Tortilla Camden,75 avis,"Mexicaine, Restauration rapide",€
7069. Oligano,16 avis,"Italienne, Libanaise",€€-€€€
7070. The Waterhouse Restaurant,56 avis,"Européenne, Britannique",€€-€€€
7071. Green Door,28 avis,"Méditerranéenne, Grecque",€€-€€€
"7072. The Great Northern Railway Tavern, N8",86 avis,"Bar, Britannique",€€-€€€
7073. 2 Bridge Place,177 avis,"Internationale, Britannique",€€-€€€
7074. Otoro,21 avis,"Japonaise, Sushi",€€-€€€
7075. Chester's,16 avis,"Italienne, Café",€€-€€€
7076. H's Cafe,26 avis,Café,€
7077. Wings,36 avis,"Chinoise, Asiatique",€€-€€€
7078. German Doner Kebab - London - Penge,12 avis,"Allemande, Restauration rapide",€
7079. London Secret Garden,140 avis,"Européenne, Asiatique",€€-€€€
7080. Oliver's Fish & Chips,197 avis,"Fruits de mer et poisson, Restauration rapide",€€-€€€
7081. Gordon Ramsay Street Burger - Kensington High Street,193 avis,"Américaine, Restauration rapide",€€-€€€
7082. La Terraza by Ibérica,74 avis,"Bar, Méditerranéenne",€€-€€€
7083. Dionysus,41 avis,"Méditerranéenne, Grecque",€
7084. Arepazo Bros,41 avis,"Latino, Restauration rapide",€
7085. Bentleys at Harrods,29 avis,Fruits de mer et poisson,€€-€€€
7086. Cafe Jumo,30 avis,"Thé et café, Café",Menu
7087. Pizza Hut,524 avis,"Italienne, Pizza",€€-€€€
7088. The Lucky Club Camden,20 avis,"Bar, Internationale",€€-€€€
7089. Smooch Restaurant and Cocktail Bar,45 avis,"Steakhouse, Fruits de mer et poisson",€€-€€€
7090. The Victoria,66 avis,"Bar, Fruits de mer et poisson",€€-€€€
7091. iKi Robata Grill & Sushi Bar,43 avis,"Japonaise, Sushi",€€-€€€
7092. Aiko,37 avis,"Japonaise, Sushi",€€-€€€
7093. The Wagon @ cave,20 avis,"Café, Britannique",€
7094. the effra,33 avis,"Bar, Pub",€
7095. Crêpeaffaire Bromley,33 avis,"Française, Café",€
7096. Fuller's,70 avis,"Bar, Européenne",€€-€€€
7097. Plough Way Deli,37 avis,"Italienne, Café",€€-€€€
7098. Hachi Japanese BBQ Restaurant,32 avis,"Japonaise, Barbecue/Grillades",€€-€€€
7099. Chinwag,44 avis,"Café, Britannique",€
7100. St Christopher's Inn Pub,213 avis,"Bar, Britannique",€€-€€€
7101. Cafe & Bar At Freemasons' Hall,11 avis,"Bar, Café",€€-€€€
7102. RockIT Steakhouse,81 avis,Steakhouse,€€-€€€
7103. Kings Arms Borough,54 avis,"Bar, Britannique",€€-€€€
7104. Sanjunana,38 avis,"Japonaise, Sushi",€€-€€€
7105. Makimayo,13 avis,"Asiatique, Coréenne",€
7106. Maharani,95 avis,"Indienne, Asiatique",€€-€€€
7107. The Cronx Bar,28 avis,Pub,€€-€€€
7108. New Culture Revolution,118 avis,"Chinoise, Asiatique",€€-€€€
7109. MEATliquor East Dulwich,99 avis,"Américaine, Bar",€€-€€€
7110. Baranis,71 avis,"Française, Bar",€€-€€€
7111. East Dulwich Tavern,96 avis,"Bar, Britannique",€€-€€€
7112. 280 Degrees African Restaurant & Bar,106 avis,"Africaine, Bar",€€-€€€
7113. Common Ground Cafe,47 avis,"Thé et café, Café",€€-€€€
7114. Akoya,11 avis,"Libanaise, Méditerranéenne",Menu
7115. Westfield White City Ariel Way,40 avis,€€-€€€,
7116. La Rugoletta,91 avis,"Italienne, Pizza",€€-€€€
7117. Pizza Express,71 avis,"Italienne, Pizza",€€-€€€
7118. Candela Loca,8 avis,Mexicaine,€€-€€€
7119. The Farmers Mistress,51 avis,"Café, Britannique",€€-€€€
7120. When Abby Met Claud,13 avis,Britannique,€€-€€€
7121. The Don Italian Restaurant,112 avis,Italienne,€€-€€€
7122. Archie's,29 avis,"Café, Britannique",€€-€€€
7123. JUMAK39,27 avis,"Japonaise, Barbecue/Grillades",€
7124. Becontree Tandoori,32 avis,"Indienne, Asiatique",€€-€€€
7125. Slug & Lettuce - Tower Bridge,28 avis,"Bar, Pub",€€-€€€
7126. Fiore Truck,13 avis,Italienne,€€-€€€
7127. Barbican Brasserie By Searcys,17 avis,€€-€€€,
7128. J.J. Moon's Kingsbury,94 avis,"Bar, Britannique",€
7129. Tayer + Elementary,22 avis,"Chinoise, Japonaise",€€-€€€
7130. The Chef House Kitchen,24 avis,"Café, Britannique",€
7131. The Umi,50 avis,"Japonaise, Sushi",€€-€€€
7132. Meza,121 avis,"Libanaise, Méditerranéenne",€€-€€€
7133. Salt whisky bar and dining room,137 avis,"Indienne, Bar",€€-€€€
7134. Rudds,25 avis,"Bar, Pub",€€-€€€
7135. Franco Manca,70 avis,"Italienne, Pizza",€
7136. Light Bite,26 avis,"polonaise, Européenne",€
7137. Nazrul,195 avis,"Indienne, Asiatique",€€-€€€
7138. Flat Iron Westfield London,36 avis,Steakhouse,€€-€€€
7139. Afternoon Tea at Park Grand London Kensington,67 avis,"Britannique, Traiteur",€€-€€€
7140. Spiritland Diner,62 avis,"Américaine, Bar",€€-€€€
7141. Haru sushi and Ramen house,65 avis,"Japonaise, Sushi",€€-€€€
7142. Agelgil Ethiopian Resturant,14 avis,"Africaine, Éthiopienne",
7143. Tony's Pita,66 avis,"Méditerranéenne, Grecque",€€-€€€
7144. Cali Cafe,16 avis,"Italienne, Café",€
7145. Wynwood Art District,24 avis,Café,€
7146. Isla Ray,26 avis,"Café, Britannique",€
7147. Glasshouse Coffee,18 avis,Européenne,€
7148. Punjab House,25 avis,"Indienne, Asiatique",€
7149. numnum,18 avis,"Chinoise, Asiatique",€
7150. Grill on the Hill,18 avis,Café,€
7151. The Moby Dick,105 avis,"Bar, Britannique",€€-€€€
7152. Good Friend Chinese Restaurant,52 avis,"Chinoise, Fruits de mer et poisson",€€-€€€
7153. Nebula Pizza,15 avis,"Italienne, Pizza",€€-€€€
7154. Oak&Poppy,27 avis,Saine,€€-€€€
7155. Caffe Concerto,717 avis,"Italienne, Café",€€-€€€
7156. Baba Mangal Turkish Cuisine,81 avis,"Méditerranéenne, Turque",€€-€€€
7157. The Old Station Yard Cafe,23 avis,"Café, Britannique",€
7158. Arch Rivals,17 avis,"Bar, Pub",€€-€€€
7159. Blue Mountain Cafe,56 avis,"Café, Britannique",€
7160. Wagamama,215 avis,"Japonaise, Asiatique",€€-€€€
7161. Okan Okonomiyaki,17 avis,"Japonaise, Asiatique",€€-€€€
7162. Little House Mayfair,59 avis,"Européenne, Britannique",€€-€€€
7163. Main Chick,8 avis,Restauration rapide,
7164. Khun Pakin Thai,16 avis,"Asiatique, Thaï",€€-€€€
7165. Panella,18 avis,"Italienne, Café",€
7166. Pad Thai Story,42 avis,"Asiatique, Thaï",€€-€€€
7167. High Mood Food,20 avis,"Café, Restauration rapide",€€-€€€
7168. Dovetale,9 avis,Européenne,Menu
7169. Fish Game,13 avis,"Italienne, Britannique",Menu
7170. Stein's Berlin Restaurant,148 avis,"Allemande, Européenne",€€-€€€
"7171. The Elephant Inn, Finchley",136 avis,"Bar, Asiatique",€€-€€€
7172. Barboun Shoreditch,30 avis,"Méditerranéenne, Turque",€€-€€€
7173. Standard Fish Bar,45 avis,"Fruits de mer et poisson, Restauration rapide",€
7174. The Mere Scribbler,87 avis,"Bar, Britannique",€€-€€€
7175. Miga,14 avis,"Japonaise, Asiatique",€€-€€€
7176. La Bottega di Anna,59 avis,"Italienne, Café",€€-€€€
7177. The Florist Arms,43 avis,"Bar, Pizza",€
7178. Ichiro Sushi,15 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
"7179. Yak & Yeti, Crystal Palace",155 avis,"Indienne, Asiatique",€€-€€€
"7180. Giraffe, Southbank",1 609 avis,Internationale,€€-€€€
7181. Al Fresco - Cockfosters,57 avis,"Italienne, Pizza",€€-€€€
7182. New Dewaniam,65 avis,"Indienne, Asiatique",€€-€€€
7183. Stones Fish and Chips,47 avis,"Fruits de mer et poisson, Restauration rapide",€
7184. Nabatee,13 avis,"Café, Moyen-Orient",€
7185. Diwan Lebanese Cuisine,67 avis,"Libanaise, Méditerranéenne",€€-€€€
7186. The Coriander,71 avis,"Indienne, Asiatique",€€-€€€
7187. Thai at Oasis Restaurant,44 avis,"Asiatique, Thaï",€€-€€€
7188. Century,25 avis,Européenne,€€-€€€
7189. Nawroz,26 avis,"Libanaise, Marocaine",€
7190. Mumbai Avenue,40 avis,"Indienne, Asiatique",€€-€€€
7191. Old George Bethnal Green,12 avis,,
7192. Raw Press,53 avis,"Café, Britannique",€€-€€€
7193. Il Pagliaccio Restaurant,125 avis,Italienne,€€-€€€
7194. Eatalian Woodford / Chigwell,36 avis,"Italienne, Pizza",€€-€€€
7195. Shelverdine Goathouse,48 avis,"Bar, Britannique",€€-€€€
7196. Sariyer Balik,49 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
7197. Nando's,177 avis,"Européenne, Grillades",€€-€€€
7198. LoveGift Vegan,22 avis,€€-€€€,Menu
7199. Volare Pizzeria Ltd,12 avis,"Italienne, Pizza",€€-€€€
7200. King of Falafel,31 avis,"Libanaise, Restauration rapide",€
7201. Black & Blue,89 avis,Steakhouse,€€-€€€
7202. The Gunmakers,63 avis,"Mexicaine, Bar",€€-€€€
7203. Lahori,42 avis,"Indienne, Pakistanaise",€€-€€€
7204. Berberè London Clapham,24 avis,"Italienne, Pizza",€€-€€€
7205. The Ravensbury,213 avis,"Chinoise, Indienne",€€-€€€
7206. Wasabi,32 avis,"Japonaise, Restauration rapide",€
7207. Goodwhich,8 avis,"Indienne, Asiatique",
7208. Raw - Fish & Cocktails,12 avis,"Fruits de mer et poisson, Européenne",€€-€€€
7209. Smokey Tails,54 avis,"Américaine, Bar",€€-€€€
7210. Boulangerie Jade,44 avis,Café,€€-€€€
7211. The Korean Cowgirl At Camden with Cheeky Ramen,28 avis,"Américaine, Barbecue/Grillades",€€-€€€
7212. Young Cheng Chinese Restaurant,618 avis,"Chinoise, Asiatique",€€-€€€
7213. Pizza Hut,335 avis,"Américaine, Pizza",€
7214. The Grapevine Shoreditch,20 avis,"Steakhouse, Bar",€€-€€€
7215. Nemo's Fish and Chips,19 avis,"Fruits de mer et poisson, Restauration rapide",€
7216. Hoshrestaurant,15 avis,"Barbecue/Grillades, Turque",€€-€€€
7217. Redemption,44 avis,"Internationale, Saine",€€-€€€
7218. Lupo Bros.,29 avis,"Café, Britannique",€€-€€€
7219. La Pasta,128 avis,"Italienne, Pizza",€€-€€€
7220. The Front Room Cafe,98 avis,"Café, Britannique",€€-€€€
7221. Boca Cha Cha,39 avis,"Mexicaine, Café",€€-€€€
7222. Sunrise Cafe,18 avis,"Café, Britannique",€
7223. Ginger & Mint,17 avis,"Café, Moderne",€
7224. The Garden Cafe,109 avis,"Café, Européenne",€€-€€€
7225. Como Garden,53 avis,Italienne,€€€€
7226. The Thornbury Castle,70 avis,"Bar, Pub",€€-€€€
7227. McChina Eating,110 avis,"Chinoise, Asiatique",€€-€€€
7228. The Walrus,41 avis,"Bar, Pub",€
7229. Walton Café,10 avis,"Italienne, Internationale",€€-€€€
7230. Zuzu,26 avis,"Libanaise, Méditerranéenne",€€-€€€
7231. Cafe Toulous,72 avis,"Café, Européenne",€€-€€€
7232. Big Fat Gourmet,32 avis,Grillades,€€-€€€
7233. Tânvân,11 avis,Vietnamienne,€€-€€€
7234. The Windmill in the City,40 avis,"Italienne, Bar",€€-€€€
7235. Heddon Yokocho,46 avis,"Japonaise, Asiatique",€€-€€€
7236. Lydia Restaurant,49 avis,"Turque, Grillades",€€-€€€
7237. Okasan Sushi London,43 avis,"Japonaise, Sushi",€€-€€€
7238. Chaconia,16 avis,Caraïbes,€
7239. The Belgravia,34 avis,"Bar, Britannique",€€-€€€
7240. Kaosarn,214 avis,"Asiatique, Thaï",€
7241. Zuzu Bistro Bar,8 avis,"Turque, Bar à vins",
7242. The Ivy House,42 avis,"Bar, Britannique",€€-€€€
7243. Wood Oven,284 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
7244. Dominique's,56 avis,"Café, Britannique",€
7245. Lydia Cafe,36 avis,"Méditerranéenne, Européenne",€€-€€€
7246. The Sushi Bar - Harrods,48 avis,"Japonaise, Sushi",€€-€€€
7247. Folk House Zakopane Restaurant,34 avis,"polonaise, Européenne",€€-€€€
7248. Nayaab Fulham,84 avis,"Indienne, Bar",€€-€€€
7249. Caffe La Rocca,52 avis,"Italienne, Café",€€-€€€
7250. Tang Noodle Bar,36 avis,"Asiatique, Soupes",€€-€€€
7251. Golden Curry,51 avis,"Indienne, Asiatique",€€-€€€
7252. Jalaram Sweet Mart,13 avis,"Indienne, Asiatique",€
7253. Numa,28 avis,"Méditerranéenne, Saine",€€-€€€
7254. Whetstone Cafe,39 avis,"Café, Britannique",€
7255. Melange Chocolate,17 avis,"Française, Bar",€€-€€€
7256. Nuvit Cafe Bistro,9 avis,"Méditerranéenne, Turque",€€-€€€
7257. The Skinny Kitchen,173 avis,"Britannique, Saine",€€-€€€
7258. Drunch Mayfair,343 avis,"Café, Européenne",€€-€€€
7259. Sandwich Express,25 avis,€,
7260. Haruka Japanese Cuisine,15 avis,"Japonaise, Sushi",€€-€€€
7261. Han Kang Restaurant,76 avis,"Barbecue/Grillades, Asiatique",€€-€€€
7262. Mthr London,60 avis,"Bar, Internationale",€€-€€€
7263. Big Chill Brick Lane,155 avis,"Bar, Pub",€€-€€€
7264. Jakes Hamburgers,28 avis,€,Menu
7265. Cord by Le Cordon Bleu,23 avis,"Française, Internationale",€€€€
7266. The Tankard,111 avis,"Bar, Britannique",€€-€€€
7267. The Deli at Marble Arch,64 avis,Britannique,€€-€€€
7268. The Horns Tavern,19 avis,"Bar, Britannique",€
7269. Fish Lounge,25 avis,Fruits de mer et poisson,€
7270. La Bella Vita,91 avis,"Italienne, Pizza",€
7271. Old Doctor Butler's Head,67 avis,"Bar, Britannique",€€-€€€
7272. Santok Maa's Bhel Poori House,26 avis,"Indienne, Asiatique",€
7273. Le Pain Quotidien,88 avis,"Café, Européenne",€€-€€€
7274. JoJo’s Peri-Peri,22 avis,"Restauration rapide, Portugaise",€
7275. Mad Dough,19 avis,"Italienne, Pizza",€
7276. Dar Marrakesh,142 avis,"Marocaine, Moyen-Orient",€€-€€€
7277. Le Pain Quotidien,402 avis,"Café, Européenne",€€-€€€
7278. Eden Cafe,27 avis,"Café, Britannique",€
7279. The Laughing Heart,59 avis,"Européenne, Bar à vins",€€-€€€
7280. Jack The Chipper - Greenwich,8 avis,"Fruits de mer et poisson, Britannique",€
7281. Sixes Social Cricket,18 avis,"Bar, Britannique",€€-€€€
7282. The Railway Tavern,111 avis,"Bar, Britannique",€€-€€€
7283. Moto,17 avis,"Japonaise, Asiatique",€€-€€€
7284. The Cobden,33 avis,"Bar, Britannique",€
7285. Cross Restaurant,16 avis,"Indienne, Asiatique",€
7286. Chai Thali- Fulham Indian Street Food: Bar & Restaurant,20 avis,"Indienne, Asiatique",€€-€€€
7287. Music & Beans - Shoreditch,9 avis,"Bar, Pizza",Menu
"7288. The Drapers Arms, Ealing",141 avis,"Bar, Britannique",€€-€€€
7289. MONO Greek House ,8 avis,"Méditerranéenne, Grecque",
7290. Himalaya Indian Restaurant,67 avis,"Indienne, Asiatique",€€-€€€
7291. Nando's,33 avis,"Grillades, Portugaise",€€-€€€
7292. The Dolphin,120 avis,"Bar, Britannique",€€-€€€
7293. Bianca Pizzeria Ristorante,33 avis,"Italienne, Pizza",€€-€€€
7294. Twenty Twelve,49 avis,"Italienne, Internationale",€€-€€€
7295. Manor Cafe,27 avis,"Café, Britannique",
7296. The Village Restaurante,41 avis,"Italienne, Fruits de mer et poisson",€€-€€€
7297. Jamies Tudor Street,50 avis,"Bar, Britannique",€€-€€€
7298. Vila Ronel,18 avis,"Italienne, Pizza",€€-€€€
7299. Eat Tokyo,210 avis,"Japonaise, Sushi",€€-€€€
7300. Burger&beyond Soho,21 avis,"Américaine, Restauration rapide",€€-€€€
7301. Al Arez,461 avis,"Libanaise, Méditerranéenne",€€-€€€
7302. Burger Craft at the Exmouth Arms,78 avis,"Bar, Britannique",€€-€€€
7303. Manjaros,173 avis,€€-€€€,
7304. Med Grill,19 avis,"Méditerranéenne, Européenne",€€-€€€
7305. Chelo,29 avis,"Moyen-Orient, Perse",€€-€€€
7306. A.O.K Kitchen,87 avis,"Européenne, Saine",€€-€€€
7307. JOIA,19 avis,"Européenne, Espagnole",€€€€
7308. Marconi Bar at Me London,46 avis,"Bar, Pub",€€-€€€
7309. Blue Moon Thai Cafe,73 avis,"Asiatique, Thaï",€€-€€€
7310. Burnt Umber Brasserie & Deli,11 avis,"Café, Européenne",€€-€€€
7311. Chilli Shaker,30 avis,"Indienne, Asiatique",€€-€€€
7312. Ahmed's Indian cuisine,33 avis,"Indienne, Grillades",€€-€€€
7313. Berkshire Lounge,76 avis,"Bar, Européenne",€€-€€€
7314. Pistachio and Pickle Dairy,19 avis,"Café, Traiteur",€€-€€€
7315. Nando's,154 avis,"Grillades, Portugaise",€€-€€€
7316. Viet Quan,13 avis,"Asiatique, Vietnamienne",€€-€€€
7317. Salt Woolwich,10 avis,Pizza,Menu
7318. The Job Centre,42 avis,"Bar, Britannique",€€-€€€
7319. Maize Blaze,21 avis,"Latino, Espagnole",€
7320. Wood & Water,8 avis,"Caraïbes, Jamaïcaine",€€-€€€
7321. The Catch Fish N' Chips: The Hidden Chippy of Chiswick,56 avis,"Fruits de mer et poisson, Restauration rapide",€€-€€€
7322. Madre Pinzeria Italiana,9 avis,Italienne,
7323. Sanxia Renjia Bromley,89 avis,"Chinoise, Asiatique",€€-€€€
7324. Le Restaurant de Paul,54 avis,"Française, Européenne",€€-€€€
7325. Cicchetti,25 avis,"Italienne, Pizza",€€-€€€
7326. Lena's Cafe,47 avis,Café,€
7327. Totlins,26 avis,"Caraïbes, Internationale",€€-€€€
7328. Kalifornia Kitchen,55 avis,"Européenne, Britannique",€€-€€€
7329. Ippudo Canary Wharf,165 avis,"Japonaise, Asiatique",€€-€€€
7330. Star & Scorpion,16 avis,Britannique,€€-€€€
7331. Pizza Express,116 avis,"Italienne, Pizza",€€-€€€
7332. Poppins Restaurant,26 avis,"Café, Britannique",€
7333. Jolene,67 avis,Européenne,€€-€€€
7334. L'Oriental Restaurant,30 avis,"Libanaise, Méditerranéenne",€€-€€€
7335. Duck Duck Goose,117 avis,"Chinoise, Asiatique",€€-€€€
7336. ZL Cafe,14 avis,"Française, Café",
7337. Dulwich Lyceum,27 avis,"Méditerranéenne, Européenne",€€-€€€
7338. The Cat & Cucumber Cafe,19 avis,Café,€
7339. Hozi Korean Restaurant,49 avis,"Asiatique, Coréenne",€
7340. The Bird Lounge,27 avis,"Bar, Britannique",€€-€€€
7341. Dirty Martini Islington,106 avis,Bar,€€-€€€
7342. Il Pizzaiolo,154 avis,"Italienne, Pizza",€€-€€€
7343. Umami Pan Asian Cuisine,21 avis,Asiatique,€
7344. The Blue Owl,21 avis,"Café, Britannique",€
7345. Wing Sing,63 avis,"Chinoise, Asiatique",€
7346. Charcoal Restaurant,37 avis,"Turque, Grillades",€€€€
7347. Byron - Wembley,24 avis,"Américaine, Diner",€
7348. Papilles,26 avis,"Française, Café",€€-€€€
7349. Urban Greens,13 avis,"Restauration rapide, Saine",€€-€€€
7350. The Park Tavern,37 avis,"Bar, Britannique",€€-€€€
7351. Zeitgeist London,147 avis,"Allemande, Bar",€€-€€€
7352. Ochi,61 avis,"Caraïbes, Jamaïcaine",€
7353. José Pizarro At Ra,11 avis,Espagnole,Menu
7354. Chaplin's Cafe,32 avis,"Café, Britannique",€€-€€€
7355. Tereza Joanne,16 avis,€€-€€€,
7356. Mine Mane ,11 avis,,
7357. Le Pain Quotidien,153 avis,"Café, Européenne",€€-€€€
7358. Belgian Brasserie,58 avis,"Belge, Café",€
7359. Beans Love Greens,12 avis,Café,€
7360. No.1 Duke Street,500 avis,"Bar, Européenne",€€-€€€
7361. Beretta Bistrot,10 avis,Italienne,€€-€€€
7362. Bergen House,46 avis,"Bar, Européenne",€€-€€€
7363. Greenwich Kitchen,189 avis,"Steakhouse, Européenne",€€-€€€
7364. Compagnie des Vins Surnaturels Seven Dials,193 avis,"Française, Européenne",€€-€€€
7365. Papillon deli & patisserie,35 avis,Café,€
7366. Tiya's Cafe,11 avis,Café,€
7367. Tom's Deli,69 avis,"Café, Britannique",€€-€€€
7368. The Blackstock Kitchen,14 avis,"Café, Soupes",€
7369. Golden Grill Kebab House,29 avis,"Restauration rapide, Turque",€
7370. Walter's Bar & Kitchen,13 avis,"Européenne, Moderne",€€-€€€
7371. Pho,82 avis,Vietnamienne,€€-€€€
7372. The Pasta Bar - Harrods,32 avis,Italienne,€€-€€€
7373. Pino,21 avis,"Italienne, Européenne",€€-€€€
7374. The Residency Notting Hill,11 avis,"Italienne, Française",€€-€€€
7375. Kantin Kitchen,17 avis,"Café, Britannique",
7376. Lovebrunch.co.uk,27 avis,"Italienne, Américaine",€€-€€€
7377. New Curry Centre,71 avis,"Indienne, Asiatique",€€-€€€
7378. The Gentlemen Baristas London Bridge,13 avis,"Thé et café, Café",€
7379. Gaya Korean Restaurant,34 avis,"Barbecue/Grillades, Coréenne",€€-€€€
7380. The Duke of York,37 avis,"Bar, Britannique",€€-€€€
7381. The Rookery,151 avis,"Bar, Britannique",€€-€€€
7382. No17 Dickens Yard,155 avis,"Bar, Britannique",€€-€€€
7383. Parish Wines,35 avis,"Européenne, Britannique",€€-€€€
7384. Perini & Perini,16 avis,Italienne,€€-€€€
7385. KO Deli,13 avis,Café,€
7386. Royal Mahal,53 avis,"Indienne, Asiatique",€€-€€€
7387. Turners Old Star,20 avis,"Bar, Pub",
7388. Red Lion Leytonstone,230 avis,"Bar, Britannique",€€-€€€
7389. Casa Argentina,24 avis,"Steakhouse, Argentine",€€-€€€
7390. Brinkley's Fulham,109 avis,"Bar, Internationale",€€-€€€
7391. Nayla Cafe,9 avis,"Thé et café, Café",€€-€€€
7392. Honi Poke,83 avis,"Fruits de mer et poisson, Restauration rapide",€€-€€€
7393. Urban Kitchen,27 avis,"Café, Restauration rapide",€
7394. Tam Vietnamese Restaurant,11 avis,"Asiatique, Vietnamienne",€
7395. Sun & Sand Lounge,98 avis,"Indienne, Asiatique",€€-€€€
7396. Browns Covent Garden,253 avis,"Italienne, Européenne",€€-€€€
7397. Bibimbab Cafe,109 avis,"Asiatique, Coréenne",€
7398. Sazzy & Fran,11 avis,"Italienne, Café",€
7399. The Faltering Fullback,138 avis,"Bar, Thaï",€
7400. O Girasol,22 avis,"Café, Européenne",€
7401. Ashburn S.W.7 Restaurant,26 avis,"Café, Internationale",€€-€€€
7402. Greenberry Hill,12 avis,"Européenne, Britannique",
7403. Marble Arch News,16 avis,"Café, Britannique",€
7404. Emek Kebab,26 avis,"Restauration rapide, Turque",
7405. Enoteca Rosso,110 avis,"Italienne, Méditerranéenne",€€-€€€
7406. Slim Chickens,51 avis,"Américaine, Restauration rapide",€€-€€€
7407. Eagle,184 avis,"Bar, Britannique",€€-€€€
7408. Dulwich Picture Gallery Cafe,223 avis,"Café, Britannique",€€-€€€
7409. Long Arm Sports Pub & Brewery,63 avis,"Bar à bières, Bar",€€-€€€
7410. Afternoon Tea at The Orchid Lounge,28 avis,"Asiatique, Britannique",€€€€
7411. Skip Garden and Kitchen,23 avis,Café,€
7412. Barley Mow Pub,61 avis,"Bar, Britannique",€
7413. Imperial China,961 avis,"Chinoise, Asiatique",€€-€€€
7414. Wood Oven,107 avis,"Turque, Moyen-Orient",€€-€€€
7415. The Barking Dog,149 avis,"Bar, Britannique",€
7416. AperiPasta,12 avis,Italienne,€€-€€€
7417. German Doner Kebab,30 avis,"Allemande, Restauration rapide",€€-€€€
7418. Nando's Enfield - Retail Park,67 avis,Portugaise,€€-€€€
7419. Koz Mangal,32 avis,"Méditerranéenne, Turque",€€-€€€
7420. Primeur,165 avis,Européenne,€€-€€€
"7421. The Signal Box, Euston",191 avis,"Bar, Britannique",€€-€€€
