Titre,Lien_du_titre,image,note,venueindex,catégorie,prix,adresse,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
Hummingbird Amsterdam,https://fr.foursquare.com/v/hummingbird-amsterdam/5c1e45e07b385f002c8e7759,https://fastly.4sqi.net/img/general/300x300/525722775_pBh4bGHC5OR0bXMxMygRZM8Gil1lYe6ZQg6E4UZp3Vw.jpg,9.1,131,Coffee Shop,€€€€,"Spuistraat 217, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/52398694-1NFSU3PX1M1QFSLY.jpg,"Anca-Ioana M. • Septembre 30, 2022
Excelent specialty coffee! Maybe the best flat white in Amsterdam. Homemade cakes are also delicious","Anca-Ioana M. • Septembre 30, 2022",https://fr.foursquare.com/ancaioam8653082,Anca-Ioana M.
Landmarkt,https://fr.foursquare.com/v/landmarkt/4d861d4fe83fa143f09d88a1,https://fastly.4sqi.net/img/general/300x300/392133_zkkAw04lbmwg8Xwot04SSh0YZ1zLuxbAsVQjW3FNUXI.jpg,9.1,132,Épicerie,,"Schellingwouderdijk 339-341, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/110489134-TFH4JWFS53NGJYR3.jpg,"B • Février 8, 2016
If you're looking for a calm, serene setting, it's hard to beat having a nice cup of coffee on the restaurant's terras during summertime. A great little getaway!","B • Février 8, 2016",https://fr.foursquare.com/b4594464,B
Brouwersgracht,https://fr.foursquare.com/v/brouwersgracht/4e7383acd16472c037323516,https://fastly.4sqi.net/img/general/300x300/26504858_HvNZ0AIFKyadPRUdGrTzE625Z9YqmxtoC-LCsBmVaEE.jpg,9.1,133,Canal,,"Brouwersgracht, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5115022-0WMVLBUC5QVO44KC,"Alexi T. • Septembre 17, 2015
One of the best spot for a photo in Amsterdam!","Alexi T. • Septembre 17, 2015",https://fr.foursquare.com/alexitauzin,Alexi T.
Restaurant de Waaghals,https://fr.foursquare.com/v/restaurant-de-waaghals/4a2707bbf964a520a38e1fe3,https://fastly.4sqi.net/img/general/300x300/121346453_nKGzHluHI23dbroFtZqVaaf-PRbplkGQ9vwDHponGsM.jpg,9.1,134,Restaurant végétaliens et végétariens,€€€€,"Frans Halsstraat 29, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/175122004-N25BGHJESWBBDJXP.jpg,"Claire F. • Mai 16, 2018
Cuisine saine, produits bio, une belle trouvaille! Je recommande!","Claire F. • Mai 16, 2018",https://fr.foursquare.com/clairef5663450,Claire F.
Jopenkerk,https://fr.foursquare.com/v/jopenkerk/4c727bda2b7fef3bdc3c8e1d,https://fastly.4sqi.net/img/general/300x300/59911947_6dAkrXfBtVmnKamq936fHuae5-gq7JuC1phtlP_bVF0.jpg,9.1,135,Brasseur,€€€€,"Gedempte Voldersgracht 2 (Hortusplein), Haarlem",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/W3J2LPWPQSP5V4S5.jpg,"Yan P. • Juillet 29, 2016
Get a flight to taste, the meat cheese & pickles and enjoy. Bartenders also make excellent recommendations.","Yan P. • Juillet 29, 2016",https://fr.foursquare.com/yanp2882645,Yan P.
Jumbo City,https://fr.foursquare.com/v/jumbo-city/525947cf11d2f0c57010cc1a,https://fastly.4sqi.net/img/general/300x300/50413849_2nL04XGYOcFiwfHtH3AW3BCX9XJcuDlN4-xTxbkKWA8.jpg,9.1,136,Épicerie bio,,"Wolvenstraat 32 (Keizersgracht), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/516101458_Rcw5bJyA_reS8_Tax3xqj1nbEvKG2r3E6hUR4cY2UyeFlY8laRNdNOgDmKHGrWTrlgSin8cwW.jpg,"Kristof S. • Novembre 3, 2018
Fantastic organic food and non-food","Kristof S. • Novembre 3, 2018",https://fr.foursquare.com/kristofs7780617,Kristof S.
Mexicaanse Cantina Coba,https://fr.foursquare.com/v/mexicaanse-cantina-coba/59592005f79faa61876ab3c6,https://fastly.4sqi.net/img/general/300x300/5021282_V7ekX8BxSw3nnWhlq96pkwUxCxjHBw6ncHKegDD2Qc8.jpg,9.1,137,Mexicaine,€€€€,"Schaafstraat 4, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/460231428_jf5nODiJ_sREhKV4O-IfvWxmClcqiCANe3JUFIg6sgxccV5oyVomC6dqaB4jc0OtVT398EfXt.jpg,"Willemijn B. • Août 25, 2018
Foods super nice and authentically latin american. Also lovely, helpfull staff. Worth the trip North!","Willemijn B. • Août 25, 2018",https://fr.foursquare.com/willemib2217343,Willemijn B.
De VR Arcade,https://fr.foursquare.com/v/de-vr-arcade/59285e2dc4df1d785eec7d11,https://fastly.4sqi.net/img/general/300x300/72134820_RRFfOGMJWUdLmaxbCGGrAZSmCe8HUxYCgkKrvwECdEo.jpg,9.1,138,Café VR,,"Asterweg 19E1, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/392718292-WUOVESYILDIILNDD.jpg,"Erikas T. • Septembre 21, 2019
Very good experience on custom VR shooter. You can walk around the virtual rooms with your friends and shoot some zombies :D","Erikas T. • Septembre 21, 2019",https://fr.foursquare.com/erikast1028765,Erikas T.
Bierproeflokaal In de Wildeman,https://fr.foursquare.com/v/bierproeflokaal-in-de-wildeman/4a26ffccf964a52011811fe3,https://fastly.4sqi.net/img/general/300x300/3492387_qHVLEwYiSOK2Ic7h1XtsmBe9Sv2OBePhGZwbyV0T9tk.jpg,9.1,139,Bar à bières,€€€€,"Kolksteeg 3, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/XKERQ0WFOV2B3JFZ.jpg,"Marko&Jelena !. • Mars 22, 2017
Favorite beer place in Amsterdam. Always something new to find here on tap.","Marko&Jelena !. • Mars 22, 2017",https://fr.foursquare.com/markojel8534967,Marko&Jelena !.
Marken,https://fr.foursquare.com/v/marken/4c7a41a6df08a1cd7b42dd5d,https://fastly.4sqi.net/img/general/300x300/28745430_312LS3wR_q8oOW0YNwhcq1TRmdxbWQ6UCxajoUCSQzs.jpg,9.1,140,Île,,Marken,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1N2ZWTFWWYYPGGVY.jpg,"Arwa F. • Août 20, 2014
Nice village you can see local traditional clog maker, صناعه القباقب الهولنديه المشهوره, and then you can take a boat to vist the next village Volendam.","Arwa F. • Août 20, 2014",https://fr.foursquare.com/arwaf5511597,Arwa F.
Eetwinkel Buurman & Buurman,https://fr.foursquare.com/v/eetwinkel-buurman--buurman/51d7f23e498eb1cf17ba4447,https://fastly.4sqi.net/img/general/300x300/4895107_1-FqloihCUeI4OAKs3ddQ2cgI8tApfWX9-jSCIohszo.jpg,9.1,141,Pizza,€€€€,"Mercatorstraat 171, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/MFK544AUFQKNOI20.jpg,"Andrei H. • Août 19, 2017
They serve great and less conventional pizzas. Choose to pair it with a local craft beer, it would make your meal perfect!","Andrei H. • Août 19, 2017",https://fr.foursquare.com/linkyndy,Andrei H.
Musée Van Gogh,https://fr.foursquare.com/v/van-gogh-museum/4a2706faf964a5208c8c1fe3,https://fastly.4sqi.net/img/general/300x300/51384676_eArFyh5kJLNh7hvVTSQliYmgG6f3ZZKAZ5ebkiuVT24.jpg,9.1,142,Musée d'art,€€€€,"Museumplein 6, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/TPQTLBL1ELNV15BC.jpg,"Gilles B. • Décembre 7, 2014
... 15 euros / 30 min de file.","Gilles B. • Décembre 7, 2014",https://fr.foursquare.com/gillesbertaux,Gilles B.
De Nachtwacht,https://fr.foursquare.com/v/de-nachtwacht/4d68f75ffd7ea35da30e9f4a,https://fastly.4sqi.net/img/general/300x300/23116034_MBPXsFcBdHj_va-oaDurLF__hXM9vNLmZ4k1I61boFw.jpg,9.1,143,Art public,,"Rijksmuseum (Museumstraat 1), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/50439176-B2VVS2DPO0STMG4H.jpg,"Kadlot N. • Novembre 3, 2013
A must-see one. Amazing!","Kadlot N. • Novembre 3, 2013",https://fr.foursquare.com/kadlotn2859935,Kadlot N.
A'DAM Toren,https://fr.foursquare.com/v/adam-toren/4b2a1743f964a5202da524e3,https://fastly.4sqi.net/img/general/300x300/411802525_z9PNaPpAFzZ2JiXNiMreGkawKg1YccM6ayOpt7WbqL8.jpg,9.1,144,Monument,,"Overhoeksplein 1, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/488862-BM4UMOCYKAK0G3UP.jpg,"Jonas d. • Octobre 8, 2016
The best view on Amsterdam!","Jonas d. • Octobre 8, 2016",https://fr.foursquare.com/jonasdegroot,Jonas d.
Camping De Lakens,https://fr.foursquare.com/v/camping-de-lakens/4c0a1bc76071a5936c0adf32,https://fastly.4sqi.net/img/general/300x300/383081098_mw1yved0mJ_j1fa1b9H2efJ5ZaBKO1k4A1ipkeYJFPI.jpg,9.1,145,Terrain de camping,,"Zeeweg 60, Bloemendaal aan Zee",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/22650_EWQghF27_CkWtuPWBGdahR6hx_OhZZ52peGtZdS1R7fje0-DYpkCquYXl2mXDVH7RLfuqxdoa.jpg,"Wouter B. • Mai 19, 2018
Check out borrelpop in the summer on Thursday. Live music from great singer songwriter bands with lots of entertainment for the kids. Brilliant concept.","Wouter B. • Mai 19, 2018",https://fr.foursquare.com/wouterblok,Wouter B.
Heineken Stal Departement,https://fr.foursquare.com/v/heineken-stal-departement/580dd1be38fa660274e23cb9,https://fastly.4sqi.net/img/general/300x300/72009128_D2CDJXCaGNgH1jtUmUOQfSNZcSqyv8L1lIHj4ALD24Q.jpg,9.1,146,Étable,,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/76548599-N2PAEQTKKEZJCZWV.jpg,"Jaqueline X. • Avril 17, 2018
Tour muito interessante. Vale a pena.divertido e lindo o lugar. Na saída dois chopps incluídos.","Jaqueline X. • Avril 17, 2018",https://fr.foursquare.com/jaquelix9109542,Jaqueline X.
ClinkNOORD,https://fr.foursquare.com/v/clinknoord/55e0095b498e7eb4262f42ca,https://fastly.4sqi.net/img/general/300x300/23612122_BU8Dpz74JPnlLGfzv6syLIjuROPk3qtWD35sOCRAqN8.jpg,9.1,147,Auberge,,"Badhuiskade 3, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/10126791-Q1V05GJRAO45XBE1.jpg,"Hamdi B. • Mars 30, 2016
Comfortable, modern & cheap hostel. Nice breakfast. Free 24/7 ferry to central station!","Hamdi B. • Mars 30, 2016",https://fr.foursquare.com/macntouf,Hamdi B.
Hotel V,https://fr.foursquare.com/v/hotel-v/514c4a7ae4b00b0ee3659e4c,https://fastly.4sqi.net/img/general/300x300/10233359_7I166wmInhkJSXenijKQ-4ntvQCqRsPePWf9WvQs6WE.jpg,9.1,148,Hôtel,,"Nes 49, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/32395010-RJGOTLAZGJLL4EVO.jpg,"olga z. • Juin 4, 2015
The restaurant in the lounge is just perfect! Order the mackerel as a starter, you won't regret it","olga z. • Juin 4, 2015",https://fr.foursquare.com/olgazero,olga z.
The Dylan,https://fr.foursquare.com/v/the-dylan/4a27066bf964a520e18a1fe3,https://fastly.4sqi.net/img/general/300x300/13349236_jZy3tRls7Dx4QX-2uJT0ZzGz2p35QmfeEEd5kRDdGOI.jpg,9.1,149,Hôtel,,"Keizersgracht 384, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12203707_XiimJZia_AiBjye88a4A9VdaQLUBs53twdc0pOUCk_gCTEseLdMaCsPqaN9WKtJ00dN_PJn14.jpg,"Jeffrey S. • Mai 3, 2013
Super Hotel with super staff and an awesome location. Hands down you will not be disappointed!","Jeffrey S. • Mai 3, 2013",https://fr.foursquare.com/jeffreysilver99,Jeffrey S.
Het Groenendaalse Bos,https://fr.foursquare.com/v/het-groenendaalse-bos/4c0939c1340720a1ad678493,https://fastly.4sqi.net/img/general/300x300/43367138_BQPtFi3tVlOaCx7tSL2fkf_ahmTNRvXtlx6y0h5JcCE.jpg,9.1,150,Autres lieux extérieurs,,"Burgemeester van Rappartlaan (Sparrelaan), Heemstede",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/CNXYNONCDK5X1C4M.jpg,"Jeroen W. • Octobre 22, 2014
Helemaal mooi in de herfstkleuren!","Jeroen W. • Octobre 22, 2014",https://fr.foursquare.com/jeroenw6414278,Jeroen W.
Friedhats FUKU cafe,https://fr.foursquare.com/v/friedhats-fuku-cafe/5b51f6f210b3030024ee74ab,https://fastly.4sqi.net/img/general/300x300/475700992_T3EcL8iB3Ss5ErlCuVS71NGuNYDhyLLKcWPFt-Wa7Ok.jpg,9.1,151,Coffee Shop,€€€€,"Bos en Lommerweg 136, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/25031608_dwkKBw0J_mI79vF9xFTOSgSZrKclupKe-AJF_4_XXygozPx0YYcwQHTESGXadKCm8vqVzfaKt.jpg,"Steven 🤠 • Octobre 10, 2019
One of the best coffee spots in the city — if not the best. Expensive, but worth every penny.","Steven 🤠 • Octobre 10, 2019",https://fr.foursquare.com/user25031608,Steven 🤠
Bar Centraal,https://fr.foursquare.com/v/bar-centraal/58fa76199e0d54095ac0d45b,https://fastly.4sqi.net/img/general/300x300/1076294_-652wcigHCQYnV_L0_Dg2ZVoSFf3q6djWtcDrQZn_pE.jpg,9.1,152,Bar à vins,€€€€,"Ten Katestraat 16, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/419144885_0JhQjByR_qv3-3_hkTCzpOsscQjzGVL9Smu5DOItHGoyUYpBC3lEBSeAfIJpuNYmuHjP4QsiK.jpg,"Caroline B. • Juin 26, 2018
Friendly neighborhood restaurant with experimental and surprising dishes to share. Friendly staff and the cheapest coffee ever in Amsterdam (1,50!).","Caroline B. • Juin 26, 2018",https://fr.foursquare.com/carolinb4784443,Caroline B.
Mister B BV,https://fr.foursquare.com/v/mister-b-bv/4d400a999ccacbffcc104bd0,https://fastly.4sqi.net/img/general/300x300/private_content_2.png,9.1,153,Sex-shop,,"Van der Madeweg 5 B, Amsterdam-Duivendrecht",Enregistrer ,,,,,
This Is Holland,https://fr.foursquare.com/v/this-is-holland/598d746e9ad60e19c0d69491,https://fastly.4sqi.net/img/general/300x300/124426105_k6oslS10ROcaXR7n2WdkLNLr6-okBptbm9AMHNPA4DI.jpg,9.1,154,Attraction,,"Overhoeksplein 51, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/574542668_AkcXPqzR_4vFthTX8c98phyrgctMWozVmePHXVkzELYrVBUk_8Sawe1rVAPpFoRXARP4VIvRf.jpg,"Nathan W. • Février 16, 2020
This is a great experience and one of best experiences of this kind i have been on. It was very fun and interesting. The staff were friendly. The price was reasonable.","Nathan W. • Février 16, 2020",https://fr.foursquare.com/nathanw3462712,Nathan W.
Uiltje Bar,https://fr.foursquare.com/v/uiltje-bar/54662da6498ebc9787daa7a4,https://fastly.4sqi.net/img/general/300x300/84318709_zdIyYGvhSEVpR22iCz-eq_qkVKTcEH5kuJKGfzFWvsQ.jpg,9.1,155,Bar à bières,,"Zijlstraat 18, Haarlem",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/207407523_oLe77-0X_VtJ_bO_jf3ADOW3Uid57xD_RCEBFQB5JQ8nnusGxHUKh1pWF--7YFI03PSOoDXlc.jpg,"Maurice • Janvier 7, 2018
Nice atmosphere and not too crowded. Brews on draft variaye from both their own brewery and well selected others. Great place.","Maurice • Janvier 7, 2018",https://fr.foursquare.com/mauricemoerland,Maurice
De Klepel,https://fr.foursquare.com/v/de-klepel/4a270005f964a520e9811fe3,https://fastly.4sqi.net/img/general/300x300/27091418_9oWeDsjWP-JH3tkOtYni5rBCPk_E5yJnPFXLQ89UxFc.jpg,9.1,156,Bar,€€€€,"Prinsenstraat 22, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/39130267-MPLPJMMWSVGLIFB2.jpg,"Sandie D. • Avril 23, 2014
Typique, Bobo, méga bon ! Manger au bar est très agréable","Sandie D. • Avril 23, 2014",https://fr.foursquare.com/didie_sandie_h,Sandie D.
Melkweg,https://fr.foursquare.com/v/melkweg/4a2703c8f964a52066851fe3,https://fastly.4sqi.net/img/general/300x300/36626462_1wJAWBb7q1AT_o38A2AbCPU7fCfnov4OZRT33XHSnZY.jpg,9.1,157,Salle de concert,€€€€,"Lijnbaansgracht 234A (Leidseplein), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/80529099-F2LPQ5SV5XOR4AYP.jpg,"Nathalie K. • Mars 23, 2015
Salle de concert très belle et super bien pensée en termes de live en plein coeur d'Amsterdam! Son nickel!","Nathalie K. • Mars 23, 2015",https://fr.foursquare.com/nathalik6614798,Nathalie K.
Hannekes Boom,https://fr.foursquare.com/v/hannekes-boom/4c63365286b6be9a48168e34,https://fastly.4sqi.net/img/general/300x300/4823350_TFCYPcxbPH_XKpW9RInOH38a799OFB9EAcJ-k9gpZ1c.jpg,9.1,158,Gastro-pub,€€€€,"Dijksgracht 4 (IJtunnel), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Thomas P. • Mars 11, 2018
Plats simples, bons, prix au top, si vous cherchez de la gastronomie passez votre chemin, il s'agit plus d'un snack/bar excellent ! Sans compter la vue parfaite, terrasse, bord de l'eau...","Thomas P. • Mars 11, 2018",https://fr.foursquare.com/thomasp2016245,Thomas P.
MEZRAB,https://fr.foursquare.com/v/mezrab/5228c35111d28e388537597a,https://fastly.4sqi.net/img/general/300x300/147953216_pP2BezBIxEMxA99jC4JDzXKQErRuOTPHq9CWzhYBnvY.jpg,9.1,159,Arts du spectacle,,"Veemkade 576, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/110489134-TFH4JWFS53NGJYR3.jpg,"B • Juillet 12, 2019
Super chill, awesome.crowd, great stories, fantastic soup, def a great spot for alternative entertainment & even connection bzzzZZZZzz ;)","B • Juillet 12, 2019",https://fr.foursquare.com/b4594464,B
Gashouder,https://fr.foursquare.com/v/gashouder/4bb665b02ea195215b9bab2f,https://fastly.4sqi.net/img/general/300x300/62422675_2y4TcK3Yriv-RX473Ib6qKowTaHULNJfUOofCGWgm6U.jpg,9.1,160,Salle polyvalente,,"Klönneplein 1, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/29941-CWBIKWLTHY2GAARL,"Adam R. • Octobre 8, 2009
Awakenings is one hell of a show! The laser display is one of the most incredible you'll find around.","Adam R. • Octobre 8, 2009",https://fr.foursquare.com/buckofive,Adam R.
TOKI,https://fr.foursquare.com/v/toki/55d9a8ed498e383410e2511a,https://fastly.4sqi.net/img/general/300x300/11183454_r6Ulip29ZDTk8LLr2sJz8ghooQWf9gura5gs6DH1Rhc.jpg,9.1,161,Coffee Shop,€€€€,"Binnen Dommersstraat 15 (Vinkenstraat), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/50842076-11KPAXLXP4HI3IY3.jpg,"Diem T. • Septembre 13, 2016
Super coffeeshop dans un quartier Hispter de Amsterdam ! Le coin est très calme donc très agréable. Un bonus pour leur granola !","Diem T. • Septembre 13, 2016",https://fr.foursquare.com/happy_diem,Diem T.
Volkshotel,https://fr.foursquare.com/v/volkshotel/52b4992c498e1fcafab3eee5,https://fastly.4sqi.net/img/general/300x300/855188_rkarhb1EqXf6nVu1YaDSYqxZVnhVjYNSaEGst0EVtoQ.jpg,9.1,162,Hôtel,,"Wibautstraat 150, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-2A05R4JDXXLYPSHQ.jpg,"JF T. • Juillet 10, 2015
Super hôtel ! Très belles chambres, service impeccable, bar situé dans l'hôtel. Je recommande.","JF T. • Juillet 10, 2015",https://fr.foursquare.com/jftolaguera,JF T.
Pizza Bar Loulou,https://fr.foursquare.com/v/pizza-bar-loulou/574dae59498eaa071efeaba8,https://fastly.4sqi.net/img/general/300x300/1379934504_36JgjUvaH17yYwhEtFPqtts80X5KMd48tICKYb0PA1E.jpg,9.1,163,Pizza,€€€€,"Weesperzijde 42 a, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1VFQ4U4VKNR0XQQM.jpg,"Natalia A. • Août 17, 2016
Super great pizzas made of whole corn flour, delicious flavour combinations and cozy ambiance. They also serve drinks! Good service as well 👌🏼","Natalia A. • Août 17, 2016",https://fr.foursquare.com/nataliaa8284809,Natalia A.
W Amsterdam,https://fr.foursquare.com/v/w-amsterdam/524465b711d2e7db1161f280,https://fastly.4sqi.net/img/general/300x300/394360_0FzARWgGymtAbP9WI2BsoLT4HFPO_d9vbpRFUXhdXS0.jpg,9.1,164,Hôtel,,"Spuistraat 175, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/VAKZJAWXVCXMA4G2.jpg,"Martin D. • Janvier 18, 2017
Très beau , cohérent avec les autres Hotel de la chaîne . Il y a tout ce qu'il faut dans cette Hotel , un des meilleurs Hotel d Amsterdam","Martin D. • Janvier 18, 2017",https://fr.foursquare.com/martindest,Martin D.
Raw Materials - The home store,https://fr.foursquare.com/v/raw-materials--the-home-store/4c4712b834999c74013202fd,https://fastly.4sqi.net/img/general/300x300/23251906_wjKug9LAQ4bVNkcQ3fBLb8UW4W8dEtE0tVJ0zgkiTws.jpg,9.1,165,Magasin d'ameublement et de décoration intérieure,,"Rozengracht 231, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/57618043-SZ2LEFNKY52ZPGSJ.jpg,"Vitoria P. • Juin 15, 2014
Love everything in this shop!","Vitoria P. • Juin 15, 2014",https://fr.foursquare.com/vitoriap1304010,Vitoria P.
Sloterpark,https://fr.foursquare.com/v/sloterpark/4eb02f5eb634097eca84b44f,https://fastly.4sqi.net/img/general/300x300/8215056_B7UhPHQTemYP9THx8I3yygv40fNvm507HpRAOhCT2fo.jpg,9.1,166,Parc,,"President Allendelaan, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/E4I0CXZBUDE2EWBQ.jpg,"Anna B. • Mai 4, 2015
Great park with a lake. There are tables for eating outdoors, lawns, small patches of sand. I really enjoyed walking barefoot","Anna B. • Mai 4, 2015",https://fr.foursquare.com/anna_tomiya,Anna B.
Hotel Estherea,https://fr.foursquare.com/v/hotel-estherea/4a270656f964a520a98a1fe3,https://fastly.4sqi.net/img/general/300x300/350788_GNA3AiGdDADhy4SC6vBnJIZrooUtE04Ok_AR0biyvYk.jpg,9.1,167,Hôtel,,"Singel 303-309 (9 Streets), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Laura • Janvier 19, 2020
Un bel accueil ! Chambre parfaite pour un court séjour ! Et le petit déjeuner est très bon également!","Laura • Janvier 19, 2020",https://fr.foursquare.com/laura6876730,Laura
La Vallade,https://fr.foursquare.com/v/la-vallade/4a26ffc9f964a520fb801fe3,https://fastly.4sqi.net/img/general/300x300/29413_QlwDo-POKwdp97-0CQ-oqC2mZq_BaSypozd-obVCoEY.jpg,9.1,168,Française,€€€€,"Ringdijk 23, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3917884-13A4OHCYRN44WUIQ.jpg,"Barbara • Juin 24, 2013
Vas ici le lundi, parce que c'est le soir végétarien. Et très délicieux.","Barbara • Juin 24, 2013",https://fr.foursquare.com/bputmancramer,Barbara
The Student Hotel Amsterdam City,https://fr.foursquare.com/v/the-student-hotel-amsterdam-city/55c0c174498e973ec3267e79,https://fastly.4sqi.net/img/general/300x300/10852124_VNOJUimAbqmuT47aKUpfERx4W-3Qx0Qy-WluPlQzPys.jpg,9.1,169,Hôtel,,"Wibaustraat 129, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/SRTDKGONNLQJX2S1.jpg,"Eden Y. • Octobre 20, 2016
Beautifully designed and spacious rooms and lobby. Welcoming front desk, great atmosphere, and location. Overall great value. ❤️","Eden Y. • Octobre 20, 2016",https://fr.foursquare.com/edenyeru,Eden Y.
Landgoed Duin & Kruidberg,https://fr.foursquare.com/v/landgoed-duin--kruidberg/4bc9fe80a276eee1ec3a6202,https://fastly.4sqi.net/img/general/300x300/1148502_bjetMbd1b9ZEHSDuActMrDTeCW5n6EhCI7iSLZ__pgo.jpg,9.1,170,Hôtel,,"Duin- en Kruidbergerweg 60, Santpoort-Noord",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-2VBTWJAYME2GO3VI.jpg,"Fabien L. • Octobre 22, 2015
Went there on business, the team is great and helpful, great restaurant and bar staff, location is very good to organize events, a great value for money compared to many hotel in Amsterdam, good food","Fabien L. • Octobre 22, 2015",https://fr.foursquare.com/fabienlaine,Fabien L.
The Hoxton,https://fr.foursquare.com/v/the-hoxton/559e1b50498e072c8d7261a4,https://fastly.4sqi.net/img/general/300x300/48111180_Jr_hm15x-irhn8Gm5DDFc8uDUz6ibCu1jVyKOB5muVU.jpg,9.0,171,Hôtel,,"Herengracht 255, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/94001118-DNZNEBEIZU3ZJS5Z.jpg,"MARC M. • Septembre 24, 2015
Chambres magnifiques, vue sur le canal au top. Le bar du rez de chaussé est génial, il y a une bonne ambiance, plutôt à la cool! Pour un week end c'est vraiment le top.","MARC M. • Septembre 24, 2015",https://fr.foursquare.com/marcm5116623,MARC M.
Café Modern,https://fr.foursquare.com/v/caf%C3%A9-modern/4fb0e2e1bb3d0b130d3a4d45,https://fastly.4sqi.net/img/general/300x300/30373_GdslYlQrWb_OlB3uMooKUcWMW39e-r0TBZWznClUdok.jpg,9.0,172,Restaurant,,"Meidoornweg 2, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/188890105-5DNUSH5HSZGYQOYA.jpg,"Eric S. • Octobre 18, 2016
Everything was excellent, and great vale for money. Cosy space, welcoming service and delightful food. Will be back, for sure!","Eric S. • Octobre 18, 2016",https://fr.foursquare.com/erics4674946,Eric S.
The Movies,https://fr.foursquare.com/v/the-movies/4a27db7af964a5200f941fe3,https://fastly.4sqi.net/img/general/300x300/11825266_OFAEfs6Fl74Uj4izjShg2_hhw1nv0Xx0XIco-mQawL0.jpg,9.0,173,Films indépendants,€€€€,"Haarlemmerdijk 161 (Haarlemmerplein), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/452816-54BQIVNT1BE0I5YR.jpg,"Brieuc-Yves (Mellouki) C. • Janvier 6, 2012
Buurtbioscoop van internationale allure. De Godard à Ousmane en passant par Pim de la Parra, Felix de Rooij en Karim Traïdia.","Brieuc-Yves (Mellouki) C. • Janvier 6, 2012",https://fr.foursquare.com/cadat,Brieuc-Yves (Mellouki) C.
Dam,https://fr.foursquare.com/v/dam/4b9ff646f964a520f44d37e3,https://fastly.4sqi.net/img/general/300x300/23588540_rr_esu_nsQv4yy8lXkbrcOvbCKbsii1PcRNBBrmvK1Y.jpg,9.0,174,Place,,"Dam, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/134905069-ZJXTU0EBOWTIQQCN.jpg,"Fa D. • Septembre 15, 2016
Place incontournable à Amsterdam. Il faut s armer de patience pour trouver une place en terrasse mais ça en vaut la peine 👍.","Fa D. • Septembre 15, 2016",https://fr.foursquare.com/fad1944946,Fa D.
